date,mariage cher,mariage luxe,mariage pas cher 
2018-01-07,0.6111111111111112,0.0,0.6111111111111112
2018-01-14,0.5679012345679012,0.0,0.5679012345679012
2018-01-21,0.6975308641975309,0.0,0.6049382716049383
2018-01-28,0.6975308641975309,0.0,0.654320987654321
2018-02-04,0.5432098765432098,0.0,0.5432098765432098
2018-02-11,0.654320987654321,0.0,0.654320987654321
2018-02-18,0.4012345679012346,0.08641975308641975,0.35802469135802467
2018-02-25,0.6604938271604939,0.0,0.6172839506172839
2018-03-04,0.35185185185185186,0.08641975308641975,0.35185185185185186
2018-03-11,0.5185185185185185,0.08641975308641975,0.47530864197530864
2018-03-18,0.8271604938271605,0.08641975308641975,0.8271604938271605
2018-03-25,0.38271604938271603,0.0,0.38271604938271603
2018-04-01,0.12962962962962962,0.0,0.12962962962962962
2018-04-08,0.7469135802469136,0.08641975308641975,0.6604938271604939
2018-04-15,0.2777777777777778,0.0,0.2777777777777778
2018-04-22,0.5,0.0,0.5
2018-04-29,0.5493827160493827,0.0,0.36419753086419754
2018-05-06,0.41358024691358025,0.09259259259259259,0.37037037037037035
2018-05-13,0.3950617283950617,0.0,0.35185185185185186
2018-05-20,0.4382716049382716,0.0,0.4382716049382716
2018-05-27,0.5308641975308642,0.08641975308641975,0.4444444444444444
2018-06-03,0.7530864197530864,0.0,0.7530864197530864
2018-06-10,0.5493827160493827,0.0,0.5493827160493827
2018-06-17,0.7037037037037037,0.1728395061728395,0.7037037037037037
2018-06-24,0.5740740740740741,0.0,0.5308641975308642
2018-07-01,0.30864197530864196,0.0,0.30864197530864196
2018-07-08,0.17901234567901234,0.0,0.17901234567901234
2018-07-15,0.30246913580246915,0.0,0.30246913580246915
2018-07-22,0.6975308641975309,0.0,0.6975308641975309
2018-07-29,0.7962962962962963,0.0,0.7962962962962963
2018-08-05,0.9691358024691358,0.0,0.8703703703703703
2018-08-12,0.4691358024691358,0.30864197530864196,0.4691358024691358
2018-08-19,0.35185185185185186,0.0,0.35185185185185186
2018-08-26,0.3765432098765432,0.0,0.3765432098765432
2018-09-02,0.3271604938271605,0.0,0.3271604938271605
2018-09-09,0.46296296296296297,0.08641975308641975,0.4567901234567901
2018-09-16,0.5432098765432098,0.0,0.5432098765432098
2018-09-23,0.37037037037037035,0.0,0.37037037037037035
2018-09-30,0.5,0.08641975308641975,0.3148148148148148
2018-10-07,1.0,0.0,1.0
2018-10-14,0.41358024691358025,0.0,0.41358024691358025
2018-10-21,0.41358024691358025,0.0,0.37037037037037035
2018-10-28,0.13580246913580246,0.0,0.08641975308641975
2018-11-04,0.35185185185185186,0.08641975308641975,0.35185185185185186
2018-11-11,0.18518518518518517,0.0,0.18518518518518517
2018-11-18,0.4444444444444444,0.0,0.4444444444444444
2018-11-25,0.16666666666666666,0.0,0.16666666666666666
2018-12-02,0.345679012345679,0.08641975308641975,0.345679012345679
2018-12-09,0.30864197530864196,0.0,0.35185185185185186
2018-12-16,0.08641975308641975,0.0,0.08641975308641975
2018-12-23,0.19753086419753085,0.0,0.19753086419753085
2018-12-30,0.1419753086419753,0.0,0.1419753086419753
2019-01-06,0.5679012345679012,0.0,0.5246913580246914
2019-01-13,0.4691358024691358,0.08024691358024691,0.4691358024691358
2019-01-20,0.4876543209876543,0.08024691358024691,0.4876543209876543
2019-01-27,0.4444444444444444,0.0,0.4444444444444444
2019-02-03,0.345679012345679,0.0,0.345679012345679
2019-02-10,0.7839506172839507,0.0,0.7839506172839507
2019-02-17,0.19135802469135801,0.0,0.19135802469135801
2019-02-24,0.6975308641975309,0.0,0.6975308641975309
2019-03-03,0.5061728395061729,0.0,0.5061728395061729
2019-03-10,0.43209876543209874,0.0,0.35185185185185186
2019-03-17,0.35802469135802467,0.0,0.35802469135802467
2019-03-24,0.18518518518518517,0.0,0.18518518518518517
2019-03-31,0.7160493827160493,0.0,0.7160493827160493
2019-04-07,0.6234567901234568,0.0,0.5370370370370371
2019-04-14,0.2716049382716049,0.0,0.2716049382716049
2019-04-21,0.5617283950617284,0.0,0.5185185185185185
