ticket_taxonomy_tag_name,ticket_geo_region_name,Year,Month,Index,Country_chosen
Rifacimento facciata,Italia,2019,0,0.14473684210526314,1
Rifacimento facciata,Italia,2019,1,0.20394736842105263,1
Rifacimento facciata,Italia,2019,2,0.21052631578947367,1
Rifacimento facciata,Italia,2019,3,0.21052631578947367,1
Rifacimento facciata,Italia,2019,4,0.26973684210526316,1
Rifacimento facciata,Italia,2019,5,0.18421052631578946,1
Rifacimento facciata,Italia,2019,6,0.28289473684210525,1
Rifacimento facciata,Italia,2019,7,0.13815789473684212,1
Rifacimento facciata,Italia,2019,8,0.34210526315789475,1
Rifacimento facciata,Italia,2019,9,0.23684210526315788,1
Rifacimento facciata,Italia,2019,10,0.30263157894736836,1
Rifacimento facciata,Italia,2019,11,0.2171052631578948,1
Rifacimento facciata,Italia,2020,0,0.47368421052631576,1
Rifacimento facciata,Italia,2020,1,0.47368421052631576,1
Rifacimento facciata,Italia,2020,2,0.10526315789473684,1
Rifacimento facciata,Italia,2020,3,0.20394736842105263,1
Rifacimento facciata,Italia,2020,4,1.0,1
Rifacimento facciata,Italia,2020,5,0.6447368421052633,1
Rifacimento facciata,Italia,2020,6,0.13815789473684212,1
Rifacimento facciata,Abruzzo,2019,0,0.07959584083592698,0
Rifacimento facciata,Abruzzo,2019,1,0.07959584083592698,0
Rifacimento facciata,Abruzzo,2019,2,NA,0
Rifacimento facciata,Abruzzo,2019,3,NA,0
Rifacimento facciata,Abruzzo,2019,4,0.07959584083592698,0
Rifacimento facciata,Abruzzo,2019,5,NA,0
Rifacimento facciata,Abruzzo,2019,6,NA,0
Rifacimento facciata,Abruzzo,2019,7,NA,0
Rifacimento facciata,Abruzzo,2019,8,0.07959584083592698,0
Rifacimento facciata,Abruzzo,2019,9,0.15919168167185396,0
Rifacimento facciata,Abruzzo,2019,10,NA,0
Rifacimento facciata,Abruzzo,2019,11,NA,0
Rifacimento facciata,Abruzzo,2020,0,NA,0
Rifacimento facciata,Abruzzo,2020,1,0.07959584083592698,0
Rifacimento facciata,Abruzzo,2020,2,NA,0
Rifacimento facciata,Abruzzo,2020,3,NA,0
Rifacimento facciata,Abruzzo,2020,4,0.23878752250778093,0
Rifacimento facciata,Abruzzo,2020,5,0.07959584083592698,0
Rifacimento facciata,Valle d'Aosta,2019,0,NA,0
Rifacimento facciata,Valle d'Aosta,2019,1,NA,0
Rifacimento facciata,Valle d'Aosta,2019,2,NA,0
Rifacimento facciata,Valle d'Aosta,2019,3,NA,0
Rifacimento facciata,Valle d'Aosta,2019,4,NA,0
Rifacimento facciata,Valle d'Aosta,2019,5,NA,0
Rifacimento facciata,Valle d'Aosta,2019,6,NA,0
Rifacimento facciata,Valle d'Aosta,2019,7,NA,0
Rifacimento facciata,Valle d'Aosta,2019,8,NA,0
Rifacimento facciata,Valle d'Aosta,2019,9,NA,0
Rifacimento facciata,Valle d'Aosta,2019,10,NA,0
Rifacimento facciata,Valle d'Aosta,2019,11,NA,0
Rifacimento facciata,Valle d'Aosta,2020,0,NA,0
Rifacimento facciata,Valle d'Aosta,2020,1,NA,0
Rifacimento facciata,Valle d'Aosta,2020,2,NA,0
Rifacimento facciata,Valle d'Aosta,2020,3,NA,0
Rifacimento facciata,Valle d'Aosta,2020,4,NA,0
Rifacimento facciata,Valle d'Aosta,2020,5,NA,0
Rifacimento facciata,Puglia,2019,0,0.14305716615275715,0
Rifacimento facciata,Puglia,2019,1,0.2861143323055143,0
Rifacimento facciata,Puglia,2019,2,NA,0
Rifacimento facciata,Puglia,2019,3,0.21458574922913573,0
Rifacimento facciata,Puglia,2019,4,0.14305716615275715,0
Rifacimento facciata,Puglia,2019,5,0.2861143323055143,0
Rifacimento facciata,Puglia,2019,6,0.2861143323055143,0
Rifacimento facciata,Puglia,2019,7,0.14305716615275715,0
Rifacimento facciata,Puglia,2019,8,0.21458574922913573,0
Rifacimento facciata,Puglia,2019,9,0.14305716615275715,0
Rifacimento facciata,Puglia,2019,10,0.42917149845827146,0
Rifacimento facciata,Puglia,2019,11,0.14305716615275715,0
Rifacimento facciata,Puglia,2020,0,0.07152858307637858,0
Rifacimento facciata,Puglia,2020,1,0.3576429153818929,0
Rifacimento facciata,Puglia,2020,2,0.14305716615275715,0
Rifacimento facciata,Puglia,2020,3,0.14305716615275715,0
Rifacimento facciata,Puglia,2020,4,0.3576429153818929,0
Rifacimento facciata,Puglia,2020,5,0.5007000815346501,0
Rifacimento facciata,Basilicata,2019,0,NA,0
Rifacimento facciata,Basilicata,2019,1,NA,0
Rifacimento facciata,Basilicata,2019,2,NA,0
Rifacimento facciata,Basilicata,2019,3,NA,0
Rifacimento facciata,Basilicata,2019,4,NA,0
Rifacimento facciata,Basilicata,2019,5,NA,0
Rifacimento facciata,Basilicata,2019,6,NA,0
Rifacimento facciata,Basilicata,2019,7,NA,0
Rifacimento facciata,Basilicata,2019,8,NA,0
Rifacimento facciata,Basilicata,2019,9,NA,0
Rifacimento facciata,Basilicata,2019,10,NA,0
Rifacimento facciata,Basilicata,2019,11,NA,0
Rifacimento facciata,Basilicata,2020,0,NA,0
Rifacimento facciata,Basilicata,2020,1,0.4025523816335004,0
Rifacimento facciata,Basilicata,2020,2,NA,0
Rifacimento facciata,Basilicata,2020,3,NA,0
Rifacimento facciata,Basilicata,2020,4,0.4025523816335004,0
Rifacimento facciata,Calabria,2019,0,NA,0
Rifacimento facciata,Calabria,2019,1,0.11126495211297163,0
Rifacimento facciata,Calabria,2019,2,NA,0
Rifacimento facciata,Calabria,2019,3,0.11126495211297163,0
Rifacimento facciata,Calabria,2019,4,0.11126495211297163,0
Rifacimento facciata,Calabria,2019,5,NA,0
Rifacimento facciata,Calabria,2019,6,NA,0
Rifacimento facciata,Calabria,2019,7,NA,0
Rifacimento facciata,Calabria,2019,8,NA,0
Rifacimento facciata,Calabria,2019,9,0.11126495211297163,0
Rifacimento facciata,Calabria,2019,10,0.3337948563389148,0
Rifacimento facciata,Calabria,2019,11,NA,0
Rifacimento facciata,Calabria,2020,0,0.11126495211297163,0
Rifacimento facciata,Calabria,2020,1,0.11126495211297163,0
Rifacimento facciata,Calabria,2020,2,NA,0
Rifacimento facciata,Calabria,2020,3,0.22252990422594326,0
Rifacimento facciata,Calabria,2020,4,0.5563247605648582,0
Rifacimento facciata,Calabria,2020,5,0.3337948563389148,0
Rifacimento facciata,Campania,2019,0,0.15963980714083134,0
Rifacimento facciata,Campania,2019,1,0.031927961428166264,0
Rifacimento facciata,Campania,2019,2,0.06385592285633253,0
Rifacimento facciata,Campania,2019,3,0.06385592285633253,0
Rifacimento facciata,Campania,2019,4,0.0957838842844988,0
Rifacimento facciata,Campania,2019,5,0.06385592285633253,0
Rifacimento facciata,Campania,2019,6,0.15963980714083134,0
Rifacimento facciata,Campania,2019,7,NA,0
Rifacimento facciata,Campania,2019,8,0.0957838842844988,0
Rifacimento facciata,Campania,2019,9,0.06385592285633253,0
Rifacimento facciata,Campania,2019,10,0.12771184571266506,0
Rifacimento facciata,Campania,2019,11,0.031927961428166264,0
Rifacimento facciata,Campania,2020,0,0.22349572999716386,0
Rifacimento facciata,Campania,2020,1,0.031927961428166264,0
Rifacimento facciata,Campania,2020,2,NA,0
Rifacimento facciata,Campania,2020,3,0.06385592285633253,0
Rifacimento facciata,Campania,2020,4,0.1915677685689976,0
Rifacimento facciata,Campania,2020,5,0.3192796142816627,0
Rifacimento facciata,Campania,2020,6,0.031927961428166264,0
Rifacimento facciata,Emilia-Romagna,2019,0,0.019442760919258,0
Rifacimento facciata,Emilia-Romagna,2019,1,0.038885521838516,0
Rifacimento facciata,Emilia-Romagna,2019,2,0.038885521838516,0
Rifacimento facciata,Emilia-Romagna,2019,3,NA,0
Rifacimento facciata,Emilia-Romagna,2019,4,0.05832828275777402,0
Rifacimento facciata,Emilia-Romagna,2019,5,0.05832828275777402,0
Rifacimento facciata,Emilia-Romagna,2019,6,0.07777104367703201,0
Rifacimento facciata,Emilia-Romagna,2019,7,0.019442760919258,0
Rifacimento facciata,Emilia-Romagna,2019,8,0.09721380459628999,0
Rifacimento facciata,Emilia-Romagna,2019,9,NA,0
Rifacimento facciata,Emilia-Romagna,2019,10,0.11665656551554804,0
Rifacimento facciata,Emilia-Romagna,2019,11,0.038885521838516,0
Rifacimento facciata,Emilia-Romagna,2020,0,0.21387037011183807,0
Rifacimento facciata,Emilia-Romagna,2020,1,0.21387037011183807,0
Rifacimento facciata,Emilia-Romagna,2020,2,0.019442760919258,0
Rifacimento facciata,Emilia-Romagna,2020,3,0.07777104367703201,0
Rifacimento facciata,Emilia-Romagna,2020,4,0.33052693562738605,0
Rifacimento facciata,Emilia-Romagna,2020,5,0.21387037011183807,0
Rifacimento facciata,Emilia-Romagna,2020,6,0.038885521838516,0
Rifacimento facciata,Friuli Venezia Giulia,2019,0,NA,0
Rifacimento facciata,Friuli Venezia Giulia,2019,1,0.10633620310601849,0
Rifacimento facciata,Friuli Venezia Giulia,2019,2,NA,0
Rifacimento facciata,Friuli Venezia Giulia,2019,3,NA,0
Rifacimento facciata,Friuli Venezia Giulia,2019,4,0.10633620310601849,0
Rifacimento facciata,Friuli Venezia Giulia,2019,5,NA,0
Rifacimento facciata,Friuli Venezia Giulia,2019,6,NA,0
Rifacimento facciata,Friuli Venezia Giulia,2019,7,NA,0
