date,Pose store
2018-01-07,0.0
2018-01-14,0.17261904761904762
2018-01-21,0.17261904761904762
2018-01-28,0.17857142857142858
2018-02-04,0.0
2018-02-11,0.0
2018-02-18,0.17857142857142858
2018-02-25,0.16666666666666666
2018-03-04,0.25595238095238093
2018-03-11,0.25595238095238093
2018-03-18,0.17857142857142858
2018-03-25,0.17857142857142858
2018-04-01,0.7559523809523809
2018-04-08,0.0
2018-04-15,0.20238095238095238
2018-04-22,0.6190476190476191
2018-04-29,0.0
2018-05-06,0.19642857142857142
2018-05-13,0.5535714285714286
2018-05-20,0.19047619047619047
2018-05-27,0.3630952380952381
2018-06-03,0.5714285714285714
2018-06-10,0.0
2018-06-17,0.7738095238095238
2018-06-24,0.40476190476190477
2018-07-01,0.17857142857142858
2018-07-08,0.5892857142857143
2018-07-15,0.19047619047619047
2018-07-22,0.19047619047619047
2018-07-29,1.0
2018-08-05,0.40476190476190477
2018-08-12,0.20238095238095238
2018-08-19,0.8095238095238095
2018-08-26,0.5833333333333334
2018-09-02,0.0
2018-09-09,0.25
2018-09-16,0.5833333333333334
2018-09-23,0.18452380952380953
2018-09-30,0.36904761904761907
2018-10-07,0.0
2018-10-14,0.47619047619047616
2018-10-21,0.39880952380952384
2018-10-28,0.18452380952380953
2018-11-04,0.17857142857142858
2018-11-11,0.36904761904761907
2018-11-18,0.375
2018-11-25,0.0
2018-12-02,0.0
2018-12-09,0.0
2018-12-16,0.0
2018-12-23,0.40476190476190477
2018-12-30,0.19047619047619047
2019-01-06,0.35119047619047616
2019-01-13,0.23809523809523808
2019-01-20,0.16666666666666666
2019-01-27,0.0
2019-02-03,0.0
2019-02-10,0.17261904761904762
2019-02-17,0.18452380952380953
2019-02-24,0.17857142857142858
2019-03-03,0.5357142857142857
2019-03-10,0.17261904761904762
2019-03-17,0.38095238095238093
2019-03-24,0.2619047619047619
2019-03-31,0.16666666666666666
2019-04-07,0.16666666666666666
2019-04-14,0.17261904761904762
2019-04-21,0.6428571428571429
2019-04-28,0.16666666666666666
2019-05-05,0.6904761904761905
2019-05-12,0.3333333333333333
2019-05-19,0.16666666666666666
2019-05-26,0.35119047619047616
2019-06-02,0.16666666666666666
2019-06-09,0.23809523809523808
2019-06-16,0.17261904761904762
2019-06-23,0.17261904761904762
2019-06-30,0.17261904761904762
2019-07-07,0.3869047619047619
2019-07-14,0.17261904761904762
2019-07-21,0.17261904761904762
2019-07-28,0.5714285714285714
2019-08-04,0.0
2019-08-11,0.0
2019-08-18,0.375
2019-08-25,0.5476190476190477
2019-09-01,0.3630952380952381
2019-09-08,0.16071428571428573
2019-09-15,0.5238095238095238
2019-09-22,0.5119047619047619
2019-09-29,0.0
2019-10-06,0.0
2019-10-13,0.16071428571428573
2019-10-20,0.0
2019-10-27,0.0
2019-11-03,0.0
2019-11-10,0.30952380952380953
2019-11-17,0.3333333333333333
2019-11-24,0.32142857142857145
2019-12-01,0.1488095238095238
2019-12-08,0.0
2019-12-15,0.0
2019-12-22,0.0
2019-12-29,0.16071428571428573
2020-01-05,0.15476190476190477
2020-01-12,0.1488095238095238
2020-01-19,0.1488095238095238
2020-01-26,0.14285714285714285
2020-02-02,0.1488095238095238
2020-02-09,0.0
2020-02-16,0.0
2020-02-23,0.27976190476190477
2020-03-01,0.21428571428571427
2020-03-08,0.14285714285714285
2020-03-15,0.26785714285714285
2020-03-22,0.13095238095238096
2020-03-29,0.3869047619047619
2020-04-05,0.39285714285714285
2020-04-12,0.13095238095238096
2020-04-19,0.40476190476190477
2020-04-26,0.38095238095238093
2020-05-03,0.13095238095238096
2020-05-10,0.13095238095238096
2020-05-17,0.14285714285714285
2020-05-24,0.5714285714285714
2020-05-31,0.75
2020-06-07,0.17857142857142858
2020-06-14,0.8333333333333334
2020-06-21,0.0
