date,Pose store
2018-01-07,0.4152542372881356
2018-01-14,0.0
2018-01-21,0.0
2018-01-28,0.0
2018-02-04,0.0
2018-02-11,0.0
2018-02-18,0.4491525423728814
2018-02-25,0.0
2018-03-04,0.4067796610169492
2018-03-11,0.4322033898305085
2018-03-18,0.4322033898305085
2018-03-25,0.423728813559322
2018-04-01,0.4661016949152542
2018-04-08,0.4322033898305085
2018-04-15,0.0
2018-04-22,0.8983050847457628
2018-04-29,0.4406779661016949
2018-05-06,0.6864406779661016
2018-05-13,0.4152542372881356
2018-05-20,0.0
2018-05-27,0.0
2018-06-03,0.0
2018-06-10,0.8389830508474576
2018-06-17,0.0
2018-06-24,0.4576271186440678
2018-07-01,0.4067796610169492
2018-07-08,0.3983050847457627
2018-07-15,0.8898305084745762
2018-07-22,0.0
2018-07-29,0.3983050847457627
2018-08-05,0.8559322033898306
2018-08-12,0.0
2018-08-19,0.3898305084745763
2018-08-26,0.8728813559322034
2018-09-02,0.4576271186440678
2018-09-09,0.0
2018-09-16,0.4576271186440678
2018-09-23,0.8813559322033898
2018-09-30,0.8898305084745762
2018-10-07,0.0
2018-10-14,0.0
2018-10-21,0.0
2018-10-28,0.0
2018-11-04,0.0
2018-11-11,0.0
2018-11-18,0.4406779661016949
2018-11-25,0.0
2018-12-02,0.0
2018-12-09,0.4491525423728814
2018-12-16,0.0
2018-12-23,0.0
2018-12-30,0.0
2019-01-06,0.4322033898305085
2019-01-13,0.4322033898305085
2019-01-20,0.4152542372881356
2019-01-27,0.0
2019-02-03,0.0
2019-02-10,0.0
2019-02-17,0.4491525423728814
2019-02-24,0.0
2019-03-03,0.4491525423728814
2019-03-10,0.4491525423728814
2019-03-17,0.0
2019-03-24,0.4322033898305085
2019-03-31,0.423728813559322
2019-04-07,0.847457627118644
2019-04-14,0.0
2019-04-21,0.0
2019-04-28,0.4322033898305085
2019-05-05,0.0
2019-05-12,0.0
2019-05-19,0.4152542372881356
2019-05-26,0.4322033898305085
2019-06-02,0.3983050847457627
2019-06-09,0.8135593220338984
2019-06-16,0.0
2019-06-23,0.4067796610169492
2019-06-30,0.0
2019-07-07,0.4322033898305085
2019-07-14,0.3813559322033898
2019-07-21,0.847457627118644
2019-07-28,0.4491525423728814
2019-08-04,0.6949152542372882
2019-08-11,0.0
2019-08-18,0.4152542372881356
2019-08-25,0.0
2019-09-01,0.4152542372881356
2019-09-08,0.0
2019-09-15,0.0
2019-09-22,0.0
2019-09-29,0.0
2019-10-06,0.7372881355932204
2019-10-13,0.0
2019-10-20,0.0
2019-10-27,0.3728813559322034
2019-11-03,0.0
2019-11-10,0.3813559322033898
2019-11-17,0.7203389830508474
2019-11-24,0.0
2019-12-01,0.0
2019-12-08,0.0
2019-12-15,0.0
2019-12-22,0.423728813559322
2019-12-29,0.0
2020-01-05,0.3305084745762712
2020-01-12,0.0
2020-01-19,0.3559322033898305
2020-01-26,0.0
2020-02-02,0.0
2020-02-09,0.3728813559322034
2020-02-16,0.6864406779661016
2020-02-23,0.6610169491525424
2020-03-01,0.9576271186440678
2020-03-08,1.0
2020-03-15,0.0
2020-03-22,0.0
2020-03-29,0.0
2020-04-05,0.0
2020-04-12,0.2966101694915254
2020-04-19,0.0
2020-04-26,0.5423728813559322
2020-05-03,0.2966101694915254
2020-05-10,0.2966101694915254
2020-05-17,0.3220338983050847
2020-05-24,0.0
2020-05-31,0.8983050847457628
2020-06-07,0.2966101694915254
2020-06-14,0.0
2020-06-21,0.0
