date,Pose store
2018-01-07,0.0
2018-01-14,0.0
2018-01-21,0.0
2018-01-28,0.0
2018-02-04,0.0
2018-02-11,0.0
2018-02-18,0.40853658536585363
2018-02-25,0.0
2018-03-04,0.0
2018-03-11,0.4146341463414634
2018-03-18,0.524390243902439
2018-03-25,0.0
2018-04-01,0.0
2018-04-08,0.4024390243902439
2018-04-15,0.0
2018-04-22,0.5304878048780488
2018-04-29,0.0
2018-05-06,0.4268292682926829
2018-05-13,0.5365853658536586
2018-05-20,0.0
2018-05-27,0.5182926829268293
2018-06-03,0.524390243902439
2018-06-10,0.0
2018-06-17,0.5426829268292683
2018-06-24,0.0
2018-07-01,0.4024390243902439
2018-07-08,0.4146341463414634
2018-07-15,0.0
2018-07-22,0.0
2018-07-29,0.4146341463414634
2018-08-05,0.0
2018-08-12,0.0
2018-08-19,0.0
2018-08-26,0.0
2018-09-02,0.0
2018-09-09,0.5548780487804879
2018-09-16,0.40853658536585363
2018-09-23,0.0
2018-09-30,0.0
2018-10-07,0.0
2018-10-14,0.0
2018-10-21,0.0
2018-10-28,0.9512195121951219
2018-11-04,0.0
2018-11-11,0.42073170731707316
2018-11-18,0.0
2018-11-25,0.0
2018-12-02,0.524390243902439
2018-12-09,0.5304878048780488
2018-12-16,0.0
2018-12-23,0.0
2018-12-30,0.0
2019-01-06,0.0
2019-01-13,0.524390243902439
2019-01-20,0.5
2019-01-27,0.0
2019-02-03,0.0
2019-02-10,0.5487804878048781
2019-02-17,0.0
2019-02-24,0.524390243902439
2019-03-03,0.0
2019-03-10,0.0
2019-03-17,0.0
2019-03-24,0.4268292682926829
2019-03-31,0.5365853658536586
2019-04-07,0.43902439024390244
2019-04-14,0.0
2019-04-21,0.0
2019-04-28,0.0
2019-05-05,0.0
2019-05-12,0.5304878048780488
2019-05-19,0.5182926829268293
2019-05-26,0.0
2019-06-02,0.4817073170731707
2019-06-09,0.0
2019-06-16,0.0
2019-06-23,0.0
2019-06-30,0.0
2019-07-07,0.39634146341463417
2019-07-14,0.0
2019-07-21,0.5792682926829268
2019-07-28,0.0
2019-08-04,0.0
2019-08-11,0.36585365853658536
2019-08-18,0.0
2019-08-25,0.0
2019-09-01,0.8841463414634146
2019-09-08,0.38414634146341464
2019-09-15,0.5060975609756098
2019-09-22,0.4634146341463415
2019-09-29,0.8536585365853658
2019-10-06,0.0
2019-10-13,0.0
2019-10-20,0.0
2019-10-27,0.0
2019-11-03,0.3597560975609756
2019-11-10,0.4573170731707317
2019-11-17,0.36585365853658536
2019-11-24,0.4451219512195122
2019-12-01,0.36585365853658536
2019-12-08,0.0
2019-12-15,0.0
2019-12-22,0.0
2019-12-29,0.0
2020-01-05,0.0
2020-01-12,0.0
2020-01-19,0.0
2020-01-26,0.4451219512195122
2020-02-02,0.35365853658536583
2020-02-09,0.0
2020-02-16,0.0
2020-02-23,0.0
2020-03-01,0.0
2020-03-08,0.3353658536585366
2020-03-15,0.0
2020-03-22,0.0
2020-03-29,0.0
2020-04-05,0.0
2020-04-12,0.0
2020-04-19,0.0
2020-04-26,0.27439024390243905
2020-05-03,0.35365853658536583
2020-05-10,0.31097560975609756
2020-05-17,0.6097560975609756
2020-05-24,0.0
2020-05-31,0.0
2020-06-07,1.0
2020-06-14,0.0
2020-06-21,0.0
