date,Pose store
2018-01-07,0.0
2018-01-14,0.16605166051660517
2018-01-21,0.0
2018-01-28,0.0
2018-02-04,0.0
2018-02-11,0.0
2018-02-18,0.0
2018-02-25,0.0
2018-03-04,0.0
2018-03-11,0.16605166051660517
2018-03-18,0.0
2018-03-25,0.0
2018-04-01,0.0
2018-04-08,0.0
2018-04-15,0.9372693726937269
2018-04-22,0.9077490774907749
2018-04-29,0.36162361623616235
2018-05-06,0.0
2018-05-13,0.4907749077490775
2018-05-20,0.0
2018-05-27,0.7011070110701108
2018-06-03,0.4944649446494465
2018-06-10,0.0
2018-06-17,0.39114391143911437
2018-06-24,0.39114391143911437
2018-07-01,0.3210332103321033
2018-07-08,0.0
2018-07-15,0.4280442804428044
2018-07-22,0.0
2018-07-29,0.0
2018-08-05,0.36900369003690037
2018-08-12,0.0
2018-08-19,0.5461254612546126
2018-08-26,0.0
2018-09-02,0.0
2018-09-09,0.0
2018-09-16,0.0
2018-09-23,0.17343173431734318
2018-09-30,0.0
2018-10-07,0.4059040590405904
2018-10-14,0.0
2018-10-21,0.0
2018-10-28,0.0
2018-11-04,0.0
2018-11-11,0.3284132841328413
2018-11-18,0.0
2018-11-25,0.3837638376383764
2018-12-02,0.3837638376383764
2018-12-09,0.0
2018-12-16,0.0
2018-12-23,0.0
2018-12-30,0.0
2019-01-06,0.3763837638376384
2019-01-13,0.0
2019-01-20,0.36900369003690037
2019-01-27,0.3025830258302583
2019-02-03,0.0
2019-02-10,0.0
2019-02-17,0.33579335793357934
2019-02-24,0.47601476014760147
2019-03-03,0.0
2019-03-10,0.36900369003690037
2019-03-17,0.5498154981549815
2019-03-24,0.39114391143911437
2019-03-31,0.7195571955719557
2019-04-07,0.47601476014760147
2019-04-14,0.16236162361623616
2019-04-21,1.0
2019-04-28,0.36900369003690037
2019-05-05,0.3062730627306273
2019-05-12,0.14760147601476015
2019-05-19,0.6974169741697417
2019-05-26,0.0
2019-06-02,0.7380073800738007
2019-06-09,0.15129151291512916
2019-06-16,0.0
2019-06-23,0.14760147601476015
2019-06-30,0.0
2019-07-07,0.14391143911439114
2019-07-14,0.5461254612546126
2019-07-21,0.0
2019-07-28,0.16605166051660517
2019-08-04,0.0
2019-08-11,0.0
2019-08-18,0.0
2019-08-25,0.12546125461254612
2019-09-01,0.3062730627306273
2019-09-08,0.0
2019-09-15,0.0
2019-09-22,0.0
2019-09-29,0.4870848708487085
2019-10-06,0.4797047970479705
2019-10-13,0.0
2019-10-20,0.36162361623616235
2019-10-27,0.0
2019-11-03,0.0
2019-11-10,0.13653136531365315
2019-11-17,0.13653136531365315
2019-11-24,0.2767527675276753
2019-12-01,0.0
2019-12-08,0.33948339483394835
2019-12-15,0.28044280442804426
2019-12-22,0.0
2019-12-29,0.0
2020-01-05,0.36900369003690037
2020-01-12,0.3173431734317343
2020-01-19,0.0
2020-01-26,0.3173431734317343
2020-02-02,0.0
2020-02-09,0.12915129151291513
2020-02-16,0.12915129151291513
2020-02-23,0.39114391143911437
2020-03-01,0.12177121771217712
2020-03-08,0.4280442804428044
2020-03-15,0.36162361623616235
2020-03-22,0.0
2020-03-29,0.22140221402214022
2020-04-05,0.0
2020-04-12,0.0
2020-04-19,0.2730627306273063
2020-04-26,0.36531365313653136
2020-05-03,0.25092250922509224
2020-05-10,0.35424354243542433
2020-05-17,0.25461254612546125
2020-05-24,0.4132841328413284
2020-05-31,0.0
2020-06-07,0.28044280442804426
2020-06-14,0.3726937269372694
2020-06-21,0.0
