date,Pose store
2018-01-07,0.0
2018-01-14,0.0
2018-01-21,0.0
2018-01-28,0.8727272727272727
2018-02-04,0.17272727272727273
2018-02-11,0.4636363636363636
2018-02-18,0.0
2018-02-25,0.39090909090909093
2018-03-04,0.0
2018-03-11,0.4636363636363636
2018-03-18,0.4727272727272727
2018-03-25,0.0
2018-04-01,0.7
2018-04-08,0.17727272727272728
2018-04-15,0.0
2018-04-22,0.9090909090909091
2018-04-29,0.16363636363636364
2018-05-06,0.4636363636363636
2018-05-13,0.17272727272727273
2018-05-20,0.0
2018-05-27,0.4818181818181818
2018-06-03,0.16363636363636364
2018-06-10,0.0
2018-06-17,0.0
2018-06-24,0.2409090909090909
2018-07-01,0.509090909090909
2018-07-08,0.6954545454545454
2018-07-15,0.7045454545454546
2018-07-22,0.5272727272727272
2018-07-29,0.6818181818181818
2018-08-05,0.38636363636363635
2018-08-12,0.0
2018-08-19,0.16363636363636364
2018-08-26,0.16818181818181818
2018-09-02,0.0
2018-09-09,1.0
2018-09-16,0.5363636363636364
2018-09-23,0.0
2018-09-30,0.22272727272727272
2018-10-07,0.0
2018-10-14,0.4
2018-10-21,0.22727272727272727
2018-10-28,0.5272727272727272
2018-11-04,0.0
2018-11-11,0.34545454545454546
2018-11-18,0.16818181818181818
2018-11-25,0.0
2018-12-02,0.5363636363636364
2018-12-09,0.0
2018-12-16,0.0
2018-12-23,0.0
2018-12-30,0.0
2019-01-06,0.17272727272727273
2019-01-13,0.16818181818181818
2019-01-20,0.16363636363636364
2019-01-27,0.16363636363636364
2019-02-03,0.5181818181818182
2019-02-10,0.0
2019-02-17,0.18181818181818182
2019-02-24,0.32272727272727275
2019-03-03,0.6909090909090909
2019-03-10,0.0
2019-03-17,0.17727272727272728
2019-03-24,0.9318181818181818
2019-03-31,0.15
2019-04-07,0.36818181818181817
2019-04-14,0.6909090909090909
2019-04-21,0.6590909090909091
2019-04-28,0.20454545454545456
2019-05-05,0.20454545454545456
2019-05-12,0.5181818181818182
2019-05-19,0.14545454545454545
2019-05-26,0.21363636363636362
2019-06-02,0.9454545454545454
2019-06-09,0.7727272727272727
2019-06-16,0.6681818181818182
2019-06-23,0.1409090909090909
2019-06-30,0.0
2019-07-07,0.21363636363636362
2019-07-14,0.0
2019-07-21,0.36363636363636365
2019-07-28,0.15
2019-08-04,0.21818181818181817
2019-08-11,0.1409090909090909
2019-08-18,0.0
2019-08-25,0.6136363636363636
2019-09-01,0.0
2019-09-08,0.13636363636363635
2019-09-15,0.6136363636363636
2019-09-22,0.45
2019-09-29,0.12727272727272726
2019-10-06,0.1409090909090909
2019-10-13,0.2
2019-10-20,0.4727272727272727
2019-10-27,0.13636363636363635
2019-11-03,0.0
2019-11-10,0.0
2019-11-17,0.0
2019-11-24,0.45454545454545453
2019-12-01,0.0
2019-12-08,0.7818181818181819
2019-12-15,0.4727272727272727
2019-12-22,0.0
2019-12-29,0.6409090909090909
2020-01-05,0.0
2020-01-12,0.18181818181818182
2020-01-19,0.18636363636363637
2020-01-26,0.0
2020-02-02,0.31363636363636366
2020-02-09,0.44545454545454544
2020-02-16,0.1318181818181818
2020-02-23,0.18181818181818182
2020-03-01,0.0
2020-03-08,0.12727272727272726
2020-03-15,0.0
2020-03-22,0.0
2020-03-29,0.15454545454545454
2020-04-05,0.0
2020-04-12,0.0
2020-04-19,0.11363636363636363
2020-04-26,0.2545454545454545
2020-05-03,0.11363636363636363
2020-05-10,0.0
2020-05-17,0.0
2020-05-24,0.6590909090909091
2020-05-31,0.5045454545454545
2020-06-07,0.5045454545454545
2020-06-14,0.4090909090909091
2020-06-21,0.45454545454545453
