ticket_taxonomy_tag_name,ticket_geo_region_name,Year,Month,Index,Country_chosen
Cura giardino,Italia,2019,0,0.11634756995581734,1
Cura giardino,Italia,2019,1,0.22349042709867453,1
Cura giardino,Italia,2019,2,0.5231958762886597,1
Cura giardino,Italia,2019,3,0.44992636229749644,1
Cura giardino,Italia,2019,4,0.4963181148748159,1
Cura giardino,Italia,2019,5,0.5460235640648011,1
Cura giardino,Italia,2019,6,0.3748159057437408,1
Cura giardino,Italia,2019,7,0.3854933726067747,1
Cura giardino,Italia,2019,8,0.33689248895434465,1
Cura giardino,Italia,2019,9,0.2794550810014728,1
Cura giardino,Italia,2019,10,0.1406480117820324,1
Cura giardino,Italia,2019,11,0.09131075110456553,1
Cura giardino,Italia,2020,0,0.17452135493372606,1
Cura giardino,Italia,2020,1,0.2654639175257732,1
Cura giardino,Italia,2020,2,0.20949926362297497,1
Cura giardino,Italia,2020,3,0.4808541973490427,1
Cura giardino,Italia,2020,4,1.0,1
Cura giardino,Italia,2020,5,0.27430044182621505,1
Cura giardino,Abruzzo,2019,0,0.014911463187325256,0
Cura giardino,Abruzzo,2019,1,0.029822926374650515,0
Cura giardino,Abruzzo,2019,2,0.1043802423112768,0
Cura giardino,Abruzzo,2019,3,0.11556383970177071,0
Cura giardino,Abruzzo,2019,4,0.13047530288909595,0
Cura giardino,Abruzzo,2019,5,0.1379310344827586,0
Cura giardino,Abruzzo,2019,6,0.13047530288909595,0
Cura giardino,Abruzzo,2019,7,0.05964585274930103,0
Cura giardino,Abruzzo,2019,8,0.07455731593662628,0
Cura giardino,Abruzzo,2019,9,0.07082945013979496,0
Cura giardino,Abruzzo,2019,10,0.029822926374650515,0
Cura giardino,Abruzzo,2019,11,0.01118359739049394,0
Cura giardino,Abruzzo,2020,0,0.0260950605778192,0
Cura giardino,Abruzzo,2020,1,0.05591798695246969,0
Cura giardino,Abruzzo,2020,2,0.02236719478098788,0
Cura giardino,Abruzzo,2020,3,0.10065237651444547,0
Cura giardino,Abruzzo,2020,4,0.13047530288909595,0
Cura giardino,Abruzzo,2020,5,0.0521901211556384,0
Cura giardino,Valle d'Aosta,2019,0,NA,0
Cura giardino,Valle d'Aosta,2019,1,NA,0
Cura giardino,Valle d'Aosta,2019,2,NA,0
Cura giardino,Valle d'Aosta,2019,3,NA,0
Cura giardino,Valle d'Aosta,2019,4,NA,0
Cura giardino,Valle d'Aosta,2019,5,NA,0
Cura giardino,Valle d'Aosta,2019,6,NA,0
Cura giardino,Valle d'Aosta,2019,7,NA,0
Cura giardino,Valle d'Aosta,2019,8,NA,0
Cura giardino,Valle d'Aosta,2019,9,NA,0
Cura giardino,Valle d'Aosta,2019,10,NA,0
Cura giardino,Valle d'Aosta,2019,11,NA,0
Cura giardino,Valle d'Aosta,2020,0,NA,0
Cura giardino,Valle d'Aosta,2020,1,NA,0
Cura giardino,Valle d'Aosta,2020,2,NA,0
Cura giardino,Valle d'Aosta,2020,3,NA,0
Cura giardino,Valle d'Aosta,2020,4,NA,0
Cura giardino,Valle d'Aosta,2020,5,NA,0
Cura giardino,Puglia,2019,0,0.022252420587735692,0
Cura giardino,Puglia,2019,1,0.029669894116980924,0
Cura giardino,Puglia,2019,2,0.07232036691014099,0
Cura giardino,Puglia,2019,3,0.05377668308702794,0
Cura giardino,Puglia,2019,4,0.08159220882169756,0
Cura giardino,Puglia,2019,5,0.10755336617405586,0
Cura giardino,Puglia,2019,6,0.05933978823396185,0
Cura giardino,Puglia,2019,7,0.046359209557782693,0
Cura giardino,Puglia,2019,8,0.03337863088160354,0
Cura giardino,Puglia,2019,9,0.025961157352358308,0
Cura giardino,Puglia,2019,10,0.024106788970047,0
Cura giardino,Puglia,2019,11,0.011126210293867846,0
Cura giardino,Puglia,2020,0,0.018543683823113076,0
Cura giardino,Puglia,2020,1,0.03152426249929223,0
Cura giardino,Puglia,2020,2,0.02039805220542439,0
Cura giardino,Puglia,2020,3,0.07232036691014099,0
Cura giardino,Puglia,2020,4,0.15576694411414985,0
Cura giardino,Puglia,2020,5,0.03337863088160354,0
Cura giardino,Basilicata,2019,0,0.00679463224052998,0
Cura giardino,Basilicata,2019,1,0.0,0
Cura giardino,Basilicata,2019,2,0.00339731612026499,0
Cura giardino,Basilicata,2019,3,0.016986580601324953,0
Cura giardino,Basilicata,2019,4,0.00679463224052998,0
Cura giardino,Basilicata,2019,5,0.020383896721589943,0
Cura giardino,Basilicata,2019,6,0.01358926448105996,0
Cura giardino,Basilicata,2019,7,0.0,0
Cura giardino,Basilicata,2019,8,0.00339731612026499,0
Cura giardino,Basilicata,2019,9,0.00339731612026499,0
Cura giardino,Basilicata,2019,10,0.00679463224052998,0
Cura giardino,Basilicata,2019,11,0.0,0
Cura giardino,Basilicata,2020,0,0.0,0
Cura giardino,Basilicata,2020,1,0.00339731612026499,0
Cura giardino,Basilicata,2020,2,0.01358926448105996,0
Cura giardino,Basilicata,2020,3,0.00679463224052998,0
Cura giardino,Basilicata,2020,4,0.016986580601324953,0
Cura giardino,Basilicata,2020,5,0.023781212841854936,0
Cura giardino,Calabria,2019,0,0.006799940546967895,0
Cura giardino,Calabria,2019,1,0.004533293697978597,0
Cura giardino,Calabria,2019,2,0.04306629013079667,0
Cura giardino,Calabria,2019,3,0.02946640903686088,0
Cura giardino,Calabria,2019,4,0.045332936979785965,0
Cura giardino,Calabria,2019,5,0.06346611177170035,0
Cura giardino,Calabria,2019,6,0.018133174791914383,0
Cura giardino,Calabria,2019,7,0.03626634958382877,0
Cura giardino,Calabria,2019,8,0.02719976218787158,0
Cura giardino,Calabria,2019,9,0.01359988109393579,0
Cura giardino,Calabria,2019,10,0.0022666468489892983,0
Cura giardino,Calabria,2019,11,0.0,0
Cura giardino,Calabria,2020,0,0.011333234244946491,0
Cura giardino,Calabria,2020,1,0.01359988109393579,0
Cura giardino,Calabria,2020,2,0.006799940546967895,0
Cura giardino,Calabria,2020,3,0.024933115338882282,0
Cura giardino,Calabria,2020,4,0.07253269916765755,0
Cura giardino,Calabria,2020,5,0.020399821640903686,0
Cura giardino,Campania,2019,0,0.021460166468489895,0
Cura giardino,Campania,2019,1,0.03755529131985732,0
Cura giardino,Campania,2019,2,0.09120570749108207,0
Cura giardino,Campania,2019,3,0.10730083234244947,0
Cura giardino,Campania,2019,4,0.09657074910820454,0
Cura giardino,Campania,2019,5,0.12697265160523188,0
Cura giardino,Campania,2019,6,0.09478240190249704,0
Cura giardino,Campania,2019,7,0.07511058263971464,0
