date,Certificato conformità impianto elettrico,Finestre blindate,Impianto di allarme,Installazione o sostituzione impianto di videosorveglianza,Installazione o sostituzione inferriate,Installazione o sostituzione porte blindate,Installazione o sostituzione vetro antisfondamento
2018-01-01,3.7037037037037033,3.7037037037037033,51.85185185185185,25.925925925925924,0.0,29.629629629629626,0.0
2018-02-01,14.814814814814813,3.7037037037037033,70.37037037037037,18.51851851851852,0.0,25.925925925925924,0.0
2018-03-01,3.7037037037037033,3.7037037037037033,70.37037037037037,22.22222222222222,0.0,22.22222222222222,0.0
2018-04-01,11.11111111111111,0.0,25.925925925925924,29.629629629629626,0.0,18.51851851851852,3.7037037037037033
2018-05-01,3.7037037037037033,0.0,48.148148148148145,18.51851851851852,0.0,29.629629629629626,0.0
2018-06-01,0.0,3.7037037037037033,22.22222222222222,22.22222222222222,0.0,29.629629629629626,0.0
2018-07-01,3.7037037037037033,0.0,22.22222222222222,14.814814814814813,0.0,18.51851851851852,0.0
2018-08-01,7.4074074074074066,0.0,37.03703703703704,14.814814814814813,0.0,37.03703703703704,0.0
2018-09-01,0.0,3.7037037037037033,48.148148148148145,11.11111111111111,0.0,33.33333333333333,0.0
2018-10-01,14.814814814814813,0.0,59.25925925925925,11.11111111111111,0.0,29.629629629629626,0.0
2018-11-01,11.11111111111111,3.7037037037037033,74.07407407407408,18.51851851851852,0.0,25.925925925925924,3.7037037037037033
2018-12-01,0.0,0.0,22.22222222222222,7.4074074074074066,0.0,29.629629629629626,3.7037037037037033
2019-01-01,22.22222222222222,7.4074074074074066,25.925925925925924,14.814814814814813,0.0,37.03703703703704,7.4074074074074066
2019-02-01,25.925925925925924,7.4074074074074066,25.925925925925924,29.629629629629626,0.0,29.629629629629626,3.7037037037037033
2019-03-01,18.51851851851852,7.4074074074074066,100.0,18.51851851851852,0.0,29.629629629629626,3.7037037037037033
2019-04-01,3.7037037037037033,0.0,44.44444444444444,14.814814814814813,0.0,18.51851851851852,0.0
2019-05-01,22.22222222222222,3.7037037037037033,55.55555555555556,0.0,7.4074074074074066,37.03703703703704,0.0
2019-06-01,29.629629629629626,3.7037037037037033,48.148148148148145,22.22222222222222,25.925925925925924,25.925925925925924,0.0
2019-07-01,18.51851851851852,0.0,85.18518518518519,14.814814814814813,14.814814814814813,29.629629629629626,0.0
2019-08-01,7.4074074074074066,0.0,25.925925925925924,14.814814814814813,22.22222222222222,22.22222222222222,0.0
2019-09-01,11.11111111111111,3.7037037037037033,59.25925925925925,33.33333333333333,22.22222222222222,48.148148148148145,0.0
2019-10-01,22.22222222222222,7.4074074074074066,37.03703703703704,22.22222222222222,22.22222222222222,37.03703703703704,3.7037037037037033
2019-11-01,7.4074074074074066,3.7037037037037033,25.925925925925924,22.22222222222222,48.148148148148145,48.148148148148145,0.0
2019-12-01,18.51851851851852,0.0,37.03703703703704,22.22222222222222,22.22222222222222,29.629629629629626,0.0
2020-01-01,33.33333333333333,11.11111111111111,33.33333333333333,3.7037037037037033,18.51851851851852,29.629629629629626,0.0
2020-02-01,11.11111111111111,33.33333333333333,59.25925925925925,29.629629629629626,11.11111111111111,29.629629629629626,0.0
2020-03-01,14.814814814814813,3.7037037037037033,25.925925925925924,14.814814814814813,14.814814814814813,33.33333333333333,0.0
2020-04-01,3.7037037037037033,3.7037037037037033,44.44444444444444,3.7037037037037033,11.11111111111111,29.629629629629626,7.4074074074074066
2020-05-01,14.814814814814813,11.11111111111111,14.814814814814813,37.03703703703704,18.51851851851852,55.55555555555556,0.0
2020-06-01,0.0,7.4074074074074066,29.629629629629626,7.4074074074074066,22.22222222222222,22.22222222222222,0.0
2020-07-01,3.7037037037037033,0.0,7.4074074074074066,18.51851851851852,11.11111111111111,3.7037037037037033,3.7037037037037033
