date,Certificato conformità impianto elettrico,Finestre blindate,Impianto di allarme,Installazione o sostituzione impianto di videosorveglianza,Installazione o sostituzione inferriate,Installazione o sostituzione porte blindate,Installazione o sostituzione vetro antisfondamento
2018-01-01,10.526315789473683,5.263157894736842,10.526315789473683,15.789473684210526,0.0,5.263157894736842,0.0
2018-02-01,5.263157894736842,0.0,47.368421052631575,10.526315789473683,0.0,10.526315789473683,0.0
2018-03-01,15.789473684210526,0.0,84.21052631578947,0.0,0.0,21.052631578947366,0.0
2018-04-01,15.789473684210526,0.0,10.526315789473683,10.526315789473683,0.0,26.31578947368421,0.0
2018-05-01,15.789473684210526,0.0,26.31578947368421,10.526315789473683,0.0,15.789473684210526,0.0
2018-06-01,0.0,5.263157894736842,15.789473684210526,21.052631578947366,0.0,5.263157894736842,0.0
2018-07-01,15.789473684210526,0.0,42.10526315789473,21.052631578947366,0.0,36.84210526315789,5.263157894736842
2018-08-01,10.526315789473683,0.0,52.63157894736842,26.31578947368421,0.0,21.052631578947366,0.0
2018-09-01,21.052631578947366,15.789473684210526,15.789473684210526,26.31578947368421,0.0,21.052631578947366,0.0
2018-10-01,21.052631578947366,0.0,42.10526315789473,36.84210526315789,0.0,15.789473684210526,5.263157894736842
2018-11-01,26.31578947368421,0.0,15.789473684210526,15.789473684210526,0.0,21.052631578947366,0.0
2018-12-01,21.052631578947366,0.0,47.368421052631575,15.789473684210526,0.0,10.526315789473683,0.0
2019-01-01,5.263157894736842,0.0,100.0,31.57894736842105,0.0,5.263157894736842,5.263157894736842
2019-02-01,5.263157894736842,0.0,26.31578947368421,15.789473684210526,0.0,26.31578947368421,5.263157894736842
2019-03-01,15.789473684210526,0.0,57.89473684210527,57.89473684210527,0.0,10.526315789473683,0.0
2019-04-01,10.526315789473683,0.0,57.89473684210527,21.052631578947366,0.0,21.052631578947366,0.0
2019-05-01,57.89473684210527,0.0,31.57894736842105,26.31578947368421,21.052631578947366,31.57894736842105,0.0
2019-06-01,26.31578947368421,0.0,68.42105263157895,5.263157894736842,10.526315789473683,10.526315789473683,0.0
2019-07-01,15.789473684210526,0.0,57.89473684210527,10.526315789473683,31.57894736842105,31.57894736842105,0.0
2019-08-01,36.84210526315789,0.0,42.10526315789473,31.57894736842105,21.052631578947366,21.052631578947366,5.263157894736842
2019-09-01,26.31578947368421,0.0,84.21052631578947,31.57894736842105,15.789473684210526,42.10526315789473,0.0
2019-10-01,47.368421052631575,5.263157894736842,21.052631578947366,5.263157894736842,10.526315789473683,42.10526315789473,0.0
2019-11-01,42.10526315789473,0.0,42.10526315789473,10.526315789473683,10.526315789473683,36.84210526315789,0.0
2019-12-01,15.789473684210526,0.0,21.052631578947366,42.10526315789473,15.789473684210526,15.789473684210526,5.263157894736842
2020-01-01,10.526315789473683,10.526315789473683,78.94736842105263,63.1578947368421,10.526315789473683,31.57894736842105,0.0
2020-02-01,21.052631578947366,0.0,26.31578947368421,21.052631578947366,10.526315789473683,26.31578947368421,5.263157894736842
2020-03-01,10.526315789473683,26.31578947368421,10.526315789473683,31.57894736842105,10.526315789473683,10.526315789473683,5.263157894736842
2020-04-01,15.789473684210526,0.0,0.0,21.052631578947366,10.526315789473683,0.0,0.0
2020-05-01,21.052631578947366,0.0,0.0,15.789473684210526,21.052631578947366,15.789473684210526,0.0
2020-06-01,5.263157894736842,0.0,36.84210526315789,21.052631578947366,15.789473684210526,36.84210526315789,15.789473684210526
2020-07-01,15.789473684210526,0.0,21.052631578947366,10.526315789473683,0.0,5.263157894736842,0.0
