date,Certificato conformità impianto elettrico,Finestre blindate,Impianto di allarme,Installazione o sostituzione impianto di videosorveglianza,Installazione o sostituzione inferriate,Installazione o sostituzione porte blindate,Installazione o sostituzione vetro antisfondamento
2018-01-01,13.114754098360656,3.278688524590164,45.90163934426229,8.19672131147541,0.0,22.950819672131146,0.0
2018-02-01,24.59016393442623,1.639344262295082,100.0,4.918032786885246,0.0,31.147540983606557,0.0
2018-03-01,16.39344262295082,0.0,57.377049180327866,16.39344262295082,0.0,50.81967213114754,1.639344262295082
2018-04-01,9.836065573770492,0.0,29.508196721311474,4.918032786885246,0.0,44.26229508196721,1.639344262295082
2018-05-01,27.86885245901639,3.278688524590164,45.90163934426229,4.918032786885246,0.0,49.18032786885246,0.0
2018-06-01,19.672131147540984,0.0,49.18032786885246,6.557377049180328,0.0,16.39344262295082,1.639344262295082
2018-07-01,19.672131147540984,0.0,44.26229508196721,4.918032786885246,0.0,29.508196721311474,1.639344262295082
2018-08-01,16.39344262295082,0.0,40.98360655737705,6.557377049180328,0.0,29.508196721311474,0.0
2018-09-01,34.42622950819672,6.557377049180328,26.229508196721312,3.278688524590164,0.0,37.704918032786885,0.0
2018-10-01,32.78688524590164,1.639344262295082,36.0655737704918,6.557377049180328,0.0,47.540983606557376,0.0
2018-11-01,19.672131147540984,1.639344262295082,39.34426229508197,9.836065573770492,0.0,50.81967213114754,1.639344262295082
2018-12-01,22.950819672131146,0.0,31.147540983606557,13.114754098360656,0.0,39.34426229508197,0.0
2019-01-01,27.86885245901639,4.918032786885246,70.49180327868852,16.39344262295082,0.0,49.18032786885246,1.639344262295082
2019-02-01,13.114754098360656,1.639344262295082,34.42622950819672,8.19672131147541,0.0,22.950819672131146,1.639344262295082
2019-03-01,37.704918032786885,1.639344262295082,42.62295081967213,14.754098360655737,0.0,34.42622950819672,0.0
2019-04-01,14.754098360655737,3.278688524590164,37.704918032786885,19.672131147540984,0.0,42.62295081967213,0.0
2019-05-01,37.704918032786885,0.0,37.704918032786885,8.19672131147541,18.0327868852459,42.62295081967213,1.639344262295082
2019-06-01,36.0655737704918,3.278688524590164,47.540983606557376,4.918032786885246,24.59016393442623,27.86885245901639,3.278688524590164
2019-07-01,42.62295081967213,3.278688524590164,34.42622950819672,13.114754098360656,39.34426229508197,39.34426229508197,3.278688524590164
2019-08-01,29.508196721311474,1.639344262295082,47.540983606557376,6.557377049180328,31.147540983606557,19.672131147540984,4.918032786885246
2019-09-01,42.62295081967213,3.278688524590164,39.34426229508197,8.19672131147541,32.78688524590164,57.377049180327866,4.918032786885246
2019-10-01,40.98360655737705,3.278688524590164,37.704918032786885,8.19672131147541,29.508196721311474,67.21311475409836,4.918032786885246
2019-11-01,60.65573770491803,0.0,47.540983606557376,9.836065573770492,32.78688524590164,44.26229508196721,9.836065573770492
2019-12-01,24.59016393442623,0.0,39.34426229508197,3.278688524590164,21.311475409836063,29.508196721311474,3.278688524590164
2020-01-01,34.42622950819672,3.278688524590164,39.34426229508197,6.557377049180328,27.86885245901639,34.42622950819672,4.918032786885246
2020-02-01,45.90163934426229,9.836065573770492,32.78688524590164,13.114754098360656,31.147540983606557,36.0655737704918,3.278688524590164
2020-03-01,24.59016393442623,6.557377049180328,11.475409836065573,13.114754098360656,18.0327868852459,14.754098360655737,1.639344262295082
2020-04-01,9.836065573770492,1.639344262295082,16.39344262295082,6.557377049180328,18.0327868852459,11.475409836065573,0.0
2020-05-01,19.672131147540984,6.557377049180328,19.672131147540984,11.475409836065573,37.704918032786885,40.98360655737705,0.0
2020-06-01,27.86885245901639,4.918032786885246,19.672131147540984,14.754098360655737,44.26229508196721,37.704918032786885,3.278688524590164
2020-07-01,4.918032786885246,0.0,11.475409836065573,6.557377049180328,8.19672131147541,8.19672131147541,1.639344262295082
