date,Certificato conformità impianto elettrico,Finestre blindate,Impianto di allarme,Installazione o sostituzione impianto di videosorveglianza,Installazione o sostituzione inferriate,Installazione o sostituzione porte blindate,Installazione o sostituzione vetro antisfondamento
2018-01-01,31.57894736842105,0.0,73.68421052631578,15.789473684210526,0.0,15.789473684210526,0.0
2018-02-01,15.789473684210526,5.263157894736842,57.89473684210527,0.0,0.0,31.57894736842105,0.0
2018-03-01,26.31578947368421,0.0,31.57894736842105,0.0,0.0,31.57894736842105,10.526315789473683
2018-04-01,21.052631578947366,0.0,26.31578947368421,0.0,0.0,36.84210526315789,0.0
2018-05-01,31.57894736842105,0.0,10.526315789473683,5.263157894736842,0.0,31.57894736842105,0.0
2018-06-01,21.052631578947366,0.0,15.789473684210526,0.0,0.0,26.31578947368421,5.263157894736842
2018-07-01,15.789473684210526,0.0,15.789473684210526,10.526315789473683,0.0,26.31578947368421,0.0
2018-08-01,5.263157894736842,0.0,10.526315789473683,5.263157894736842,0.0,52.63157894736842,0.0
2018-09-01,15.789473684210526,5.263157894736842,26.31578947368421,5.263157894736842,0.0,63.1578947368421,0.0
2018-10-01,26.31578947368421,10.526315789473683,31.57894736842105,5.263157894736842,0.0,10.526315789473683,0.0
2018-11-01,10.526315789473683,0.0,31.57894736842105,15.789473684210526,0.0,26.31578947368421,0.0
2018-12-01,31.57894736842105,0.0,15.789473684210526,0.0,0.0,26.31578947368421,5.263157894736842
2019-01-01,36.84210526315789,10.526315789473683,36.84210526315789,15.789473684210526,0.0,89.47368421052632,0.0
2019-02-01,26.31578947368421,0.0,31.57894736842105,15.789473684210526,0.0,21.052631578947366,0.0
2019-03-01,21.052631578947366,5.263157894736842,47.368421052631575,21.052631578947366,0.0,52.63157894736842,0.0
2019-04-01,21.052631578947366,0.0,15.789473684210526,10.526315789473683,0.0,57.89473684210527,0.0
2019-05-01,47.368421052631575,0.0,31.57894736842105,15.789473684210526,15.789473684210526,21.052631578947366,5.263157894736842
2019-06-01,26.31578947368421,0.0,21.052631578947366,21.052631578947366,10.526315789473683,42.10526315789473,0.0
2019-07-01,68.42105263157895,0.0,36.84210526315789,15.789473684210526,36.84210526315789,5.263157894736842,5.263157894736842
2019-08-01,5.263157894736842,0.0,10.526315789473683,0.0,5.263157894736842,52.63157894736842,0.0
2019-09-01,31.57894736842105,0.0,52.63157894736842,21.052631578947366,15.789473684210526,31.57894736842105,0.0
2019-10-01,36.84210526315789,0.0,21.052631578947366,0.0,10.526315789473683,57.89473684210527,5.263157894736842
2019-11-01,31.57894736842105,0.0,21.052631578947366,5.263157894736842,36.84210526315789,47.368421052631575,5.263157894736842
2019-12-01,31.57894736842105,5.263157894736842,5.263157894736842,5.263157894736842,5.263157894736842,31.57894736842105,5.263157894736842
2020-01-01,89.47368421052632,5.263157894736842,31.57894736842105,21.052631578947366,10.526315789473683,52.63157894736842,0.0
2020-02-01,42.10526315789473,0.0,21.052631578947366,5.263157894736842,5.263157894736842,47.368421052631575,10.526315789473683
2020-03-01,26.31578947368421,0.0,15.789473684210526,10.526315789473683,10.526315789473683,15.789473684210526,0.0
2020-04-01,10.526315789473683,5.263157894736842,10.526315789473683,21.052631578947366,15.789473684210526,26.31578947368421,0.0
2020-05-01,47.368421052631575,0.0,21.052631578947366,0.0,15.789473684210526,63.1578947368421,5.263157894736842
2020-06-01,31.57894736842105,5.263157894736842,21.052631578947366,10.526315789473683,31.57894736842105,100.0,5.263157894736842
2020-07-01,0.0,0.0,0.0,0.0,0.0,10.526315789473683,0.0
