date,Certificato conformità impianto elettrico,Finestre blindate,Impianto di allarme,Installazione o sostituzione impianto di videosorveglianza,Installazione o sostituzione inferriate,Installazione o sostituzione porte blindate,Installazione o sostituzione vetro antisfondamento
2018-01-01,18.51851851851852,0.0,74.07407407407408,18.51851851851852,0.0,48.148148148148145,0.0
2018-02-01,0.0,3.7037037037037033,81.48148148148148,33.33333333333333,0.0,59.25925925925925,0.0
2018-03-01,22.22222222222222,7.4074074074074066,77.77777777777779,7.4074074074074066,0.0,44.44444444444444,0.0
2018-04-01,18.51851851851852,0.0,62.96296296296296,7.4074074074074066,0.0,33.33333333333333,3.7037037037037033
2018-05-01,37.03703703703704,0.0,88.88888888888889,22.22222222222222,0.0,25.925925925925924,0.0
2018-06-01,18.51851851851852,0.0,51.85185185185185,14.814814814814813,0.0,62.96296296296296,0.0
2018-07-01,3.7037037037037033,3.7037037037037033,59.25925925925925,7.4074074074074066,0.0,25.925925925925924,7.4074074074074066
2018-08-01,14.814814814814813,0.0,22.22222222222222,14.814814814814813,0.0,48.148148148148145,0.0
2018-09-01,11.11111111111111,7.4074074074074066,48.148148148148145,3.7037037037037033,0.0,62.96296296296296,0.0
2018-10-01,22.22222222222222,3.7037037037037033,59.25925925925925,7.4074074074074066,0.0,40.74074074074074,0.0
2018-11-01,14.814814814814813,0.0,51.85185185185185,11.11111111111111,0.0,51.85185185185185,0.0
2018-12-01,22.22222222222222,0.0,37.03703703703704,14.814814814814813,0.0,33.33333333333333,7.4074074074074066
2019-01-01,37.03703703703704,3.7037037037037033,96.29629629629629,18.51851851851852,0.0,55.55555555555556,11.11111111111111
2019-02-01,18.51851851851852,14.814814814814813,40.74074074074074,18.51851851851852,0.0,33.33333333333333,0.0
2019-03-01,33.33333333333333,0.0,100.0,22.22222222222222,0.0,44.44444444444444,0.0
2019-04-01,29.629629629629626,0.0,100.0,3.7037037037037033,0.0,44.44444444444444,0.0
2019-05-01,51.85185185185185,0.0,70.37037037037037,11.11111111111111,29.629629629629626,85.18518518518519,3.7037037037037033
2019-06-01,44.44444444444444,7.4074074074074066,51.85185185185185,14.814814814814813,33.33333333333333,11.11111111111111,3.7037037037037033
2019-07-01,33.33333333333333,7.4074074074074066,55.55555555555556,18.51851851851852,55.55555555555556,51.85185185185185,0.0
2019-08-01,22.22222222222222,14.814814814814813,70.37037037037037,11.11111111111111,29.629629629629626,44.44444444444444,0.0
2019-09-01,44.44444444444444,7.4074074074074066,74.07407407407408,25.925925925925924,62.96296296296296,66.66666666666666,0.0
2019-10-01,33.33333333333333,3.7037037037037033,48.148148148148145,22.22222222222222,25.925925925925924,70.37037037037037,3.7037037037037033
2019-11-01,33.33333333333333,0.0,81.48148148148148,14.814814814814813,55.55555555555556,66.66666666666666,0.0
2019-12-01,29.629629629629626,11.11111111111111,59.25925925925925,3.7037037037037033,37.03703703703704,29.629629629629626,0.0
2020-01-01,59.25925925925925,18.51851851851852,62.96296296296296,25.925925925925924,44.44444444444444,55.55555555555556,11.11111111111111
2020-02-01,48.148148148148145,18.51851851851852,81.48148148148148,7.4074074074074066,37.03703703703704,74.07407407407408,3.7037037037037033
2020-03-01,7.4074074074074066,0.0,29.629629629629626,3.7037037037037033,14.814814814814813,11.11111111111111,0.0
2020-04-01,11.11111111111111,7.4074074074074066,11.11111111111111,14.814814814814813,11.11111111111111,33.33333333333333,0.0
2020-05-01,33.33333333333333,14.814814814814813,33.33333333333333,18.51851851851852,81.48148148148148,70.37037037037037,11.11111111111111
2020-06-01,22.22222222222222,14.814814814814813,29.629629629629626,7.4074074074074066,25.925925925925924,48.148148148148145,0.0
2020-07-01,0.0,0.0,14.814814814814813,0.0,11.11111111111111,18.51851851851852,0.0
