date,Certificato conformità impianto elettrico,Finestre blindate,Impianto di allarme,Installazione o sostituzione impianto di videosorveglianza,Installazione o sostituzione inferriate,Installazione o sostituzione porte blindate,Installazione o sostituzione vetro antisfondamento
2018-01-01,8.571428571428571,0.0,57.14285714285714,5.714285714285714,0.0,42.857142857142854,0.0
2018-02-01,0.0,0.0,74.28571428571429,2.857142857142857,0.0,48.57142857142857,0.0
2018-03-01,22.857142857142858,0.0,65.71428571428571,2.857142857142857,0.0,37.142857142857146,2.857142857142857
2018-04-01,17.142857142857142,0.0,62.857142857142854,8.571428571428571,0.0,25.71428571428571,0.0
2018-05-01,22.857142857142858,0.0,57.14285714285714,17.142857142857142,0.0,45.714285714285715,5.714285714285714
2018-06-01,14.285714285714285,2.857142857142857,34.285714285714285,11.428571428571429,0.0,40.0,0.0
2018-07-01,17.142857142857142,0.0,65.71428571428571,0.0,0.0,31.428571428571427,0.0
2018-08-01,8.571428571428571,0.0,45.714285714285715,0.0,0.0,28.57142857142857,0.0
2018-09-01,25.71428571428571,0.0,51.42857142857142,5.714285714285714,0.0,42.857142857142854,0.0
2018-10-01,25.71428571428571,0.0,57.14285714285714,8.571428571428571,0.0,37.142857142857146,5.714285714285714
2018-11-01,25.71428571428571,5.714285714285714,34.285714285714285,5.714285714285714,0.0,25.71428571428571,0.0
2018-12-01,31.428571428571427,0.0,51.42857142857142,2.857142857142857,0.0,25.71428571428571,0.0
2019-01-01,28.57142857142857,2.857142857142857,100.0,11.428571428571429,0.0,25.71428571428571,0.0
2019-02-01,22.857142857142858,5.714285714285714,51.42857142857142,5.714285714285714,0.0,40.0,0.0
2019-03-01,25.71428571428571,2.857142857142857,62.857142857142854,8.571428571428571,0.0,31.428571428571427,0.0
2019-04-01,25.71428571428571,2.857142857142857,80.0,17.142857142857142,0.0,54.285714285714285,0.0
2019-05-01,37.142857142857146,5.714285714285714,62.857142857142854,20.0,17.142857142857142,54.285714285714285,2.857142857142857
2019-06-01,17.142857142857142,2.857142857142857,54.285714285714285,8.571428571428571,14.285714285714285,14.285714285714285,0.0
2019-07-01,22.857142857142858,0.0,71.42857142857143,11.428571428571429,22.857142857142858,48.57142857142857,2.857142857142857
2019-08-01,20.0,0.0,37.142857142857146,2.857142857142857,20.0,34.285714285714285,0.0
2019-09-01,45.714285714285715,0.0,65.71428571428571,14.285714285714285,17.142857142857142,40.0,5.714285714285714
2019-10-01,62.857142857142854,5.714285714285714,60.0,20.0,20.0,31.428571428571427,5.714285714285714
2019-11-01,40.0,2.857142857142857,85.71428571428571,14.285714285714285,20.0,57.14285714285714,5.714285714285714
2019-12-01,54.285714285714285,0.0,34.285714285714285,2.857142857142857,25.71428571428571,17.142857142857142,2.857142857142857
2020-01-01,51.42857142857142,8.571428571428571,48.57142857142857,5.714285714285714,17.142857142857142,57.14285714285714,5.714285714285714
2020-02-01,34.285714285714285,8.571428571428571,77.14285714285715,22.857142857142858,14.285714285714285,48.57142857142857,2.857142857142857
2020-03-01,11.428571428571429,5.714285714285714,31.428571428571427,14.285714285714285,11.428571428571429,34.285714285714285,0.0
2020-04-01,20.0,0.0,8.571428571428571,11.428571428571429,8.571428571428571,22.857142857142858,0.0
2020-05-01,25.71428571428571,5.714285714285714,22.857142857142858,8.571428571428571,34.285714285714285,45.714285714285715,5.714285714285714
2020-06-01,25.71428571428571,0.0,20.0,11.428571428571429,17.142857142857142,68.57142857142857,0.0
2020-07-01,2.857142857142857,0.0,20.0,2.857142857142857,11.428571428571429,8.571428571428571,0.0
