date,Certificato conformità impianto elettrico,Finestre blindate,Impianto di allarme,Installazione o sostituzione impianto di videosorveglianza,Installazione o sostituzione inferriate,Installazione o sostituzione porte blindate,Installazione o sostituzione vetro antisfondamento
2018-01-01,22.727272727272727,2.272727272727273,78.4090909090909,10.227272727272728,0.0,38.63636363636363,0.0
2018-02-01,20.454545454545457,0.0,98.86363636363636,5.681818181818182,0.0,48.86363636363637,0.0
2018-03-01,25.0,2.272727272727273,78.4090909090909,7.954545454545454,0.0,38.63636363636363,1.1363636363636365
2018-04-01,26.136363636363637,3.4090909090909087,64.77272727272727,6.8181818181818175,0.0,26.136363636363637,2.272727272727273
2018-05-01,21.59090909090909,3.4090909090909087,84.0909090909091,12.5,0.0,47.72727272727273,0.0
2018-06-01,21.59090909090909,1.1363636363636365,53.40909090909091,4.545454545454546,0.0,46.590909090909086,0.0
2018-07-01,29.545454545454547,1.1363636363636365,73.86363636363636,19.318181818181817,0.0,47.72727272727273,1.1363636363636365
2018-08-01,15.909090909090908,3.4090909090909087,50.0,4.545454545454546,0.0,53.40909090909091,3.4090909090909087
2018-09-01,22.727272727272727,6.8181818181818175,62.5,11.363636363636363,0.0,72.72727272727273,5.681818181818182
2018-10-01,32.95454545454545,0.0,75.0,5.681818181818182,0.0,61.36363636363637,2.272727272727273
2018-11-01,50.0,0.0,57.95454545454546,10.227272727272728,0.0,40.909090909090914,3.4090909090909087
2018-12-01,20.454545454545457,0.0,35.22727272727273,7.954545454545454,0.0,51.13636363636363,2.272727272727273
2019-01-01,29.545454545454547,9.090909090909092,86.36363636363636,5.681818181818182,0.0,63.63636363636363,0.0
2019-02-01,45.45454545454545,4.545454545454546,80.68181818181817,12.5,0.0,40.909090909090914,0.0
2019-03-01,44.31818181818182,10.227272727272728,78.4090909090909,18.181818181818183,0.0,48.86363636363637,1.1363636363636365
2019-04-01,40.909090909090914,5.681818181818182,62.5,9.090909090909092,0.0,64.77272727272727,2.272727272727273
2019-05-01,53.40909090909091,4.545454545454546,100.0,10.227272727272728,15.909090909090908,52.27272727272727,0.0
2019-06-01,40.909090909090914,4.545454545454546,90.9090909090909,14.772727272727273,32.95454545454545,48.86363636363637,7.954545454545454
2019-07-01,47.72727272727273,1.1363636363636365,82.95454545454545,21.59090909090909,40.909090909090914,46.590909090909086,1.1363636363636365
2019-08-01,32.95454545454545,2.272727272727273,65.9090909090909,13.636363636363635,23.863636363636363,45.45454545454545,2.272727272727273
2019-09-01,81.81818181818183,1.1363636363636365,71.5909090909091,15.909090909090908,25.0,61.36363636363637,1.1363636363636365
2019-10-01,75.0,3.4090909090909087,78.4090909090909,7.954545454545454,29.545454545454547,56.81818181818182,6.8181818181818175
2019-11-01,69.31818181818183,1.1363636363636365,70.45454545454545,7.954545454545454,28.40909090909091,59.09090909090909,2.272727272727273
2019-12-01,50.0,0.0,68.18181818181817,7.954545454545454,40.909090909090914,39.77272727272727,0.0
2020-01-01,71.5909090909091,15.909090909090908,90.9090909090909,17.045454545454543,30.681818181818183,68.18181818181817,4.545454545454546
2020-02-01,60.22727272727273,20.454545454545457,84.0909090909091,6.8181818181818175,40.909090909090914,69.31818181818183,4.545454545454546
2020-03-01,26.136363636363637,7.954545454545454,30.681818181818183,6.8181818181818175,13.636363636363635,25.0,0.0
2020-04-01,11.363636363636363,4.545454545454546,22.727272727272727,4.545454545454546,21.59090909090909,25.0,1.1363636363636365
2020-05-01,45.45454545454545,11.363636363636363,32.95454545454545,13.636363636363635,44.31818181818182,59.09090909090909,3.4090909090909087
2020-06-01,36.36363636363637,4.545454545454546,51.13636363636363,7.954545454545454,32.95454545454545,60.22727272727273,3.4090909090909087
2020-07-01,20.454545454545457,1.1363636363636365,25.0,5.681818181818182,7.954545454545454,15.909090909090908,1.1363636363636365
