date,Certificato conformità impianto elettrico,Finestre blindate,Impianto di allarme,Installazione o sostituzione impianto di videosorveglianza,Installazione o sostituzione inferriate,Installazione o sostituzione porte blindate,Installazione o sostituzione vetro antisfondamento
2018-01-01,20.0,3.3333333333333335,56.666666666666664,20.0,0.0,63.33333333333333,0.0
2018-02-01,13.333333333333334,0.0,90.0,6.666666666666667,0.0,53.333333333333336,0.0
2018-03-01,20.0,3.3333333333333335,63.33333333333333,6.666666666666667,0.0,60.0,3.3333333333333335
2018-04-01,26.666666666666668,3.3333333333333335,43.333333333333336,16.666666666666664,0.0,26.666666666666668,0.0
2018-05-01,23.333333333333332,0.0,46.666666666666664,3.3333333333333335,0.0,43.333333333333336,3.3333333333333335
2018-06-01,16.666666666666664,0.0,70.0,10.0,0.0,43.333333333333336,3.3333333333333335
2018-07-01,20.0,0.0,43.333333333333336,13.333333333333334,0.0,50.0,10.0
2018-08-01,20.0,0.0,40.0,6.666666666666667,0.0,30.0,3.3333333333333335
2018-09-01,33.33333333333333,0.0,43.333333333333336,16.666666666666664,0.0,56.666666666666664,3.3333333333333335
2018-10-01,43.333333333333336,0.0,50.0,26.666666666666668,0.0,60.0,6.666666666666667
2018-11-01,30.0,0.0,53.333333333333336,13.333333333333334,0.0,50.0,3.3333333333333335
2018-12-01,6.666666666666667,0.0,36.666666666666664,20.0,0.0,43.333333333333336,6.666666666666667
2019-01-01,43.333333333333336,6.666666666666667,86.66666666666667,16.666666666666664,0.0,90.0,6.666666666666667
2019-02-01,16.666666666666664,10.0,96.66666666666667,16.666666666666664,0.0,46.666666666666664,6.666666666666667
2019-03-01,43.333333333333336,0.0,90.0,26.666666666666668,0.0,63.33333333333333,3.3333333333333335
2019-04-01,36.666666666666664,0.0,43.333333333333336,16.666666666666664,0.0,53.333333333333336,0.0
2019-05-01,43.333333333333336,0.0,66.66666666666666,43.333333333333336,16.666666666666664,76.66666666666667,3.3333333333333335
2019-06-01,30.0,0.0,50.0,30.0,30.0,33.33333333333333,3.3333333333333335
2019-07-01,23.333333333333332,0.0,76.66666666666667,16.666666666666664,26.666666666666668,40.0,3.3333333333333335
2019-08-01,13.333333333333334,0.0,66.66666666666666,20.0,33.33333333333333,43.333333333333336,0.0
2019-09-01,50.0,10.0,90.0,30.0,30.0,83.33333333333334,13.333333333333334
2019-10-01,53.333333333333336,0.0,100.0,30.0,36.666666666666664,56.666666666666664,10.0
2019-11-01,56.666666666666664,0.0,63.33333333333333,3.3333333333333335,66.66666666666666,70.0,3.3333333333333335
2019-12-01,36.666666666666664,0.0,66.66666666666666,26.666666666666668,33.33333333333333,86.66666666666667,0.0
2020-01-01,60.0,10.0,76.66666666666667,20.0,40.0,33.33333333333333,3.3333333333333335
2020-02-01,43.333333333333336,6.666666666666667,63.33333333333333,20.0,56.666666666666664,83.33333333333334,6.666666666666667
2020-03-01,30.0,10.0,20.0,20.0,30.0,36.666666666666664,0.0
2020-04-01,20.0,6.666666666666667,46.666666666666664,10.0,20.0,40.0,6.666666666666667
2020-05-01,40.0,10.0,66.66666666666666,13.333333333333334,26.666666666666668,83.33333333333334,0.0
2020-06-01,10.0,0.0,56.666666666666664,13.333333333333334,33.33333333333333,80.0,3.3333333333333335
2020-07-01,3.3333333333333335,0.0,23.333333333333332,0.0,20.0,23.333333333333332,3.3333333333333335
