date,Installation climatisation
2018-01-07,0.00019155753691836165
2018-01-14,0.00019155753691836165
2018-01-21,0.00019155753691836165
2018-01-28,0.19033853441069937
2018-02-04,0.1891891891891892
2018-02-11,0.0
2018-02-18,0.00019155753691836165
2018-02-25,0.0
2018-03-04,0.00019155753691836165
2018-03-11,0.0013234884368904987
2018-03-18,0.0003831150738367233
2018-03-25,0.00019155753691836165
2018-04-01,0.0013060741153524658
2018-04-08,0.00019155753691836165
2018-04-15,0.4155405405405405
2018-04-22,0.19615491780440233
2018-04-29,0.0
2018-05-06,0.2029116745611591
2018-05-13,0.0009577876845918082
2018-05-20,0.19615491780440233
2018-05-27,0.00019155753691836165
2018-06-03,0.1961375034828643
2018-06-10,0.0002960434661465589
2018-06-17,0.19620716076901643
2018-06-24,0.0012538311507383673
2018-07-01,0.0006791585399832823
2018-07-08,0.0002960434661465589
2018-07-15,0.00020897185845639455
2018-07-22,0.6390707718027305
2018-07-29,0.5359779882975759
2018-08-05,0.35861312343271107
2018-08-12,0.0002960434661465589
2018-08-19,0.210800362217888
2018-08-26,0.00020897185845639455
2018-09-02,0.00020897185845639455
2018-09-09,0.00020897185845639455
2018-09-16,0.19960295346893284
2018-09-23,0.0003134577876845918
2018-09-30,0.00020897185845639455
2018-10-07,0.00020897185845639455
2018-10-14,0.2104869044302034
2018-10-21,0.40920172750069655
2018-10-28,0.19615491780440233
2018-11-04,0.19275912510448592
2018-11-11,0.0004005293953747562
2018-11-18,0.0
2018-11-25,0.00019155753691836165
2018-12-02,0.00019155753691836165
2018-12-09,0.19932432432432431
2018-12-16,0.0
2018-12-23,0.0
2018-12-30,0.0009926163276678742
2019-01-06,0.00019155753691836165
2019-01-13,0.00019155753691836165
2019-01-20,0.00019155753691836165
2019-01-27,0.00017414321538032878
2019-02-03,0.0
2019-02-10,0.00019155753691836165
2019-02-17,0.0002960434661465589
2019-02-24,0.0009926163276678742
2019-03-03,0.00027862914460852607
2019-03-10,0.00019155753691836165
2019-03-17,0.0002960434661465589
2019-03-24,0.2031728893842296
2019-03-31,0.0013583170799665646
2019-04-07,0.00019155753691836165
2019-04-14,0.00019155753691836165
2019-04-21,0.00019155753691836165
2019-04-28,0.18260657564781277
2019-05-05,0.18260657564781277
2019-05-12,0.00027862914460852607
2019-05-19,0.0013234884368904987
2019-05-26,0.18938074672610755
2019-06-02,0.3650390080802452
2019-06-09,0.18370367790470885
2019-06-16,0.1974087489551407
2019-06-23,1.0
2019-06-30,0.19117442184452493
2019-07-07,0.001131930899972137
2019-07-14,0.4066766508776818
2019-07-21,0.6953016160490387
2019-07-28,0.20972067428252994
2019-08-04,0.2096510169963778
2019-08-11,0.4193194483142937
2019-08-18,0.20987740317637224
2019-08-25,0.00019155753691836165
2019-09-01,0.00017414321538032878
2019-09-08,0.0002612148230704931
2019-09-15,0.18598495402619114
2019-09-22,0.0011841738645862355
2019-09-29,0.00017414321538032878
2019-10-06,0.17675536361103372
2019-10-13,0.17995959877403175
2019-10-20,0.18260657564781277
2019-10-27,0.00017414321538032878
2019-11-03,0.00017414321538032878
2019-11-10,0.5076100585121204
2019-11-17,0.0008707160769016438
2019-11-24,0.163137364168292
2019-12-01,0.0001567288938422959
2019-12-08,0.0
2019-12-15,0.0019155753691836165
2019-12-22,0.18260657564781277
2019-12-29,0.0010448592922819727
2020-01-05,0.0001567288938422959
2020-01-12,0.0010622736138200055
2020-01-19,0.33223042630259125
2020-01-26,0.001131930899972137
2020-02-02,0.16569726943438284
2020-02-09,0.16343340763443856
2020-02-16,0.0002263861799944274
2020-02-23,0.0001567288938422959
2020-03-01,0.1555621342992477
2020-03-08,0.1555621342992477
2020-03-15,0.0008358874338255782
2020-03-22,0.0008010587907495124
2020-03-29,0.13593619392588466
2020-04-05,0.00013931457230426304
2020-04-12,0.14210086375034828
2020-04-19,0.0009403733630537755
2020-04-26,0.1294406519921984
2020-05-03,0.0005050153246029535
2020-05-10,0.00020897185845639455
2020-05-17,0.5830314850933408
2020-05-24,0.23786221788799108
2020-05-31,0.2716634159933129
2020-06-07,0.00048760100306492055
2020-06-14,0.14890986347171914
2020-06-21,
