date,Installation climatisation
2018-01-07,0.0
2018-01-14,0.0
2018-01-21,0.0
2018-01-28,0.10540540540540541
2018-02-04,0.10810810810810811
2018-02-11,0.0
2018-02-18,0.11351351351351352
2018-02-25,0.10810810810810811
2018-03-04,0.10540540540540541
2018-03-11,0.11081081081081082
2018-03-18,0.10810810810810811
2018-03-25,0.0
2018-04-01,0.4027027027027027
2018-04-08,0.2864864864864865
2018-04-15,0.2
2018-04-22,0.10810810810810811
2018-04-29,0.0
2018-05-06,0.0
2018-05-13,0.11081081081081082
2018-05-20,0.10810810810810811
2018-05-27,0.11351351351351352
2018-06-03,0.11351351351351352
2018-06-10,0.5027027027027027
2018-06-17,0.22702702702702704
2018-06-24,0.22972972972972974
2018-07-01,0.21621621621621623
2018-07-08,0.2756756756756757
2018-07-15,0.22702702702702704
2018-07-22,0.33513513513513515
2018-07-29,0.17027027027027028
2018-08-05,0.7837837837837838
2018-08-12,0.43783783783783786
2018-08-19,0.0
2018-08-26,0.31891891891891894
2018-09-02,0.21891891891891893
2018-09-09,0.0
2018-09-16,0.22162162162162163
2018-09-23,0.11351351351351352
2018-09-30,0.0
2018-10-07,0.11351351351351352
2018-10-14,0.34054054054054056
2018-10-21,0.11351351351351352
2018-10-28,0.10810810810810811
2018-11-04,0.10540540540540541
2018-11-11,0.11081081081081082
2018-11-18,0.10540540540540541
2018-11-25,0.21081081081081082
2018-12-02,0.0
2018-12-09,0.10810810810810811
2018-12-16,0.0
2018-12-23,0.0
2018-12-30,0.33783783783783783
2019-01-06,0.10270270270270271
2019-01-13,0.15675675675675677
2019-01-20,0.0
2019-01-27,0.3
2019-02-03,0.10270270270270271
2019-02-10,0.10540540540540541
2019-02-17,0.22702702702702704
2019-02-24,0.0
2019-03-03,0.0
2019-03-10,0.21081081081081082
2019-03-17,0.0
2019-03-24,0.44054054054054054
2019-03-31,0.15945945945945947
2019-04-07,0.527027027027027
2019-04-14,0.11081081081081082
2019-04-21,0.3108108108108108
2019-04-28,0.0891891891891892
2019-05-05,0.1
2019-05-12,0.0
2019-05-19,0.1891891891891892
2019-05-26,0.10810810810810811
2019-06-02,0.37567567567567567
2019-06-09,0.12972972972972974
2019-06-16,0.0891891891891892
2019-06-23,1.0
2019-06-30,0.3324324324324324
2019-07-07,0.24324324324324326
2019-07-14,0.17297297297297298
2019-07-21,0.2945945945945946
2019-07-28,0.20810810810810812
2019-08-04,0.37567567567567567
2019-08-11,0.0
2019-08-18,0.0918918918918919
2019-08-25,0.17567567567567569
2019-09-01,0.0
2019-09-08,0.08648648648648649
2019-09-15,0.0
2019-09-22,0.1783783783783784
2019-09-29,0.372972972972973
2019-10-06,0.0972972972972973
2019-10-13,0.4702702702702703
2019-10-20,0.1864864864864865
2019-10-27,0.0
2019-11-03,0.08108108108108109
2019-11-10,0.2810810810810811
2019-11-17,0.0891891891891892
2019-11-24,0.0918918918918919
2019-12-01,0.1837837837837838
2019-12-08,0.1783783783783784
2019-12-15,0.0918918918918919
2019-12-22,0.0972972972972973
2019-12-29,0.0972972972972973
2020-01-05,0.17567567567567569
2020-01-12,0.3567567567567568
2020-01-19,0.08378378378378379
2020-01-26,0.7108108108108108
2020-02-02,0.17567567567567569
2020-02-09,0.17027027027027028
2020-02-16,0.16756756756756758
2020-02-23,0.17027027027027028
2020-03-01,0.21351351351351353
2020-03-08,0.42702702702702705
2020-03-15,0.24054054054054055
2020-03-22,0.07837837837837838
2020-03-29,0.07567567567567568
2020-04-05,0.22162162162162163
2020-04-12,0.15405405405405406
2020-04-19,0.3783783783783784
2020-04-26,0.21081081081081082
2020-05-03,0.2972972972972973
2020-05-10,0.08108108108108109
2020-05-17,0.2810810810810811
2020-05-24,0.5162162162162162
2020-05-31,0.5567567567567567
2020-06-07,0.15405405405405406
2020-06-14,0.4027027027027027
2020-06-21,
