Unnamed: 0,Installation climatisation
3,17.094017094017097
5,42.735042735042725
7,85.47008547008545
15,39.31623931623932
18,82.05128205128204
21,42.735042735042725
22,65.52706552706553
23,26.495726495726494
24,6.837606837606838
25,58.11965811965813
26,92.87749287749287
27,100.0
28,65.8119658119658
