date,Installation climatisation
2018-01-07,0.05670103092783505
2018-01-14,0.05670103092783505
2018-01-21,0.05670103092783505
2018-01-28,0.3402061855670103
2018-02-04,0.0
2018-02-11,0.0
2018-02-18,0.05670103092783505
2018-02-25,0.0
2018-03-04,0.05670103092783505
2018-03-11,0.3917525773195876
2018-03-18,0.1134020618556701
2018-03-25,0.05670103092783505
2018-04-01,0.3865979381443299
2018-04-08,0.05670103092783505
2018-04-15,0.0
2018-04-22,0.061855670103092786
2018-04-29,0.0
2018-05-06,0.061855670103092786
2018-05-13,0.28350515463917525
2018-05-20,0.061855670103092786
2018-05-27,0.05670103092783505
2018-06-03,0.05670103092783505
2018-06-10,0.08762886597938144
2018-06-17,0.07731958762886598
2018-06-24,0.3711340206185567
2018-07-01,0.20103092783505155
2018-07-08,0.08762886597938144
2018-07-15,0.061855670103092786
2018-07-22,0.16494845360824742
2018-07-29,0.6494845360824743
2018-08-05,0.14948453608247422
2018-08-12,0.08762886597938144
2018-08-19,0.39690721649484534
2018-08-26,0.061855670103092786
2018-09-02,0.061855670103092786
2018-09-09,0.061855670103092786
2018-09-16,0.08247422680412371
2018-09-23,0.09278350515463918
2018-09-30,0.061855670103092786
2018-10-07,0.061855670103092786
2018-10-14,0.30412371134020616
2018-10-21,0.12371134020618557
2018-10-28,0.061855670103092786
2018-11-04,0.05670103092783505
2018-11-11,0.11855670103092783
2018-11-18,0.0
2018-11-25,0.05670103092783505
2018-12-02,0.05670103092783505
2018-12-09,0.0
2018-12-16,0.0
2018-12-23,0.0
2018-12-30,0.29381443298969073
2019-01-06,0.05670103092783505
2019-01-13,0.05670103092783505
2019-01-20,0.05670103092783505
2019-01-27,0.05154639175257732
2019-02-03,0.0
2019-02-10,0.05670103092783505
2019-02-17,0.08762886597938144
2019-02-24,0.29381443298969073
2019-03-03,0.08247422680412371
2019-03-10,0.05670103092783505
2019-03-17,0.08762886597938144
2019-03-24,0.13917525773195877
2019-03-31,0.4020618556701031
2019-04-07,0.05670103092783505
2019-04-14,0.05670103092783505
2019-04-21,0.05670103092783505
2019-04-28,0.05154639175257732
2019-05-05,0.05154639175257732
2019-05-12,0.08247422680412371
2019-05-19,0.3917525773195876
2019-05-26,0.05670103092783505
2019-06-02,0.05154639175257732
2019-06-09,0.37628865979381443
2019-06-16,0.4329896907216495
2019-06-23,1.0
2019-06-30,0.5876288659793815
2019-07-07,0.33505154639175255
2019-07-14,0.37628865979381443
2019-07-21,0.8092783505154639
2019-07-28,0.07731958762886598
2019-08-04,0.05670103092783505
2019-08-11,0.11855670103092783
2019-08-18,0.12371134020618557
2019-08-25,0.05670103092783505
2019-09-01,0.05154639175257732
2019-09-08,0.07731958762886598
2019-09-15,0.05154639175257732
2019-09-22,0.35051546391752575
2019-09-29,0.05154639175257732
2019-10-06,0.31958762886597936
2019-10-13,0.26804123711340205
2019-10-20,0.05154639175257732
2019-10-27,0.05154639175257732
2019-11-03,0.05154639175257732
2019-11-10,0.25257731958762886
2019-11-17,0.25773195876288657
2019-11-24,0.28865979381443296
2019-12-01,0.04639175257731959
2019-12-08,0.0
2019-12-15,0.5670103092783505
2019-12-22,0.05154639175257732
2019-12-29,0.30927835051546393
2020-01-05,0.04639175257731959
2020-01-12,0.31443298969072164
2020-01-19,0.3402061855670103
2020-01-26,0.33505154639175255
2020-02-02,0.04639175257731959
2020-02-09,0.37628865979381443
2020-02-16,0.06701030927835051
2020-02-23,0.04639175257731959
2020-03-01,0.04639175257731959
2020-03-08,0.04639175257731959
2020-03-15,0.24742268041237114
2020-03-22,0.23711340206185566
2020-03-29,0.23711340206185566
2020-04-05,0.041237113402061855
2020-04-12,0.061855670103092786
2020-04-19,0.27835051546391754
2020-04-26,0.31443298969072164
2020-05-03,0.14948453608247422
2020-05-10,0.061855670103092786
2020-05-17,0.5773195876288659
2020-05-24,0.4072164948453608
2020-05-31,0.41237113402061853
2020-06-07,0.14432989690721648
2020-06-14,0.07731958762886598
