date,Installation climatisation
2018-01-07,0.0
2018-01-14,0.0
2018-01-21,0.0
2018-01-28,0.3402061855670103
2018-02-04,0.05670103092783505
2018-02-11,0.05670103092783505
2018-02-18,0.0
2018-02-25,0.0
2018-03-04,0.1134020618556701
2018-03-11,0.3402061855670103
2018-03-18,0.17525773195876287
2018-03-25,0.061855670103092786
2018-04-01,0.36082474226804123
2018-04-08,0.061855670103092786
2018-04-15,0.06701030927835051
2018-04-22,0.08247422680412371
2018-04-29,0.061855670103092786
2018-05-06,0.06701030927835051
2018-05-13,0.34536082474226804
2018-05-20,0.09278350515463918
2018-05-27,0.11855670103092783
2018-06-03,0.0
2018-06-10,0.05670103092783505
2018-06-17,0.061855670103092786
2018-06-24,0.4020618556701031
2018-07-01,0.211340206185567
2018-07-08,0.12371134020618557
2018-07-15,0.12886597938144329
2018-07-22,0.12886597938144329
2018-07-29,0.4639175257731959
2018-08-05,0.20103092783505155
2018-08-12,0.06701030927835051
2018-08-19,0.41237113402061853
2018-08-26,0.061855670103092786
2018-09-02,0.061855670103092786
2018-09-09,0.0
2018-09-16,0.12886597938144329
2018-09-23,0.08247422680412371
2018-09-30,0.061855670103092786
2018-10-07,0.0
2018-10-14,0.36597938144329895
2018-10-21,0.0
2018-10-28,0.0
2018-11-04,0.061855670103092786
2018-11-11,0.12371134020618557
2018-11-18,0.0
2018-11-25,0.061855670103092786
2018-12-02,0.0
2018-12-09,0.061855670103092786
2018-12-16,0.0
2018-12-23,0.0
2018-12-30,0.3556701030927835
2019-01-06,0.05670103092783505
2019-01-13,0.05670103092783505
2019-01-20,0.05670103092783505
2019-01-27,0.08247422680412371
2019-02-03,0.05670103092783505
2019-02-10,0.05670103092783505
2019-02-17,0.12371134020618557
2019-02-24,0.29381443298969073
2019-03-03,0.08247422680412371
2019-03-10,0.0
2019-03-17,0.12371134020618557
2019-03-24,0.1134020618556701
2019-03-31,0.35051546391752575
2019-04-07,0.08247422680412371
2019-04-14,0.05670103092783505
2019-04-21,0.07731958762886598
2019-04-28,0.08247422680412371
2019-05-05,0.0
2019-05-12,0.10824742268041238
2019-05-19,0.37628865979381443
2019-05-26,0.05670103092783505
2019-06-02,0.13917525773195877
2019-06-09,0.3247422680412371
2019-06-16,0.4948453608247423
2019-06-23,1.0
2019-06-30,0.6030927835051546
2019-07-07,0.4484536082474227
2019-07-14,0.35051546391752575
2019-07-21,0.7061855670103093
2019-07-28,0.11855670103092783
2019-08-04,0.061855670103092786
2019-08-11,0.09278350515463918
2019-08-18,0.06701030927835051
2019-08-25,0.061855670103092786
2019-09-01,0.0
2019-09-08,0.08247422680412371
2019-09-15,0.05154639175257732
2019-09-22,0.31443298969072164
2019-09-29,0.05670103092783505
2019-10-06,0.26804123711340205
2019-10-13,0.3247422680412371
2019-10-20,0.07216494845360824
2019-10-27,0.05154639175257732
2019-11-03,0.10309278350515463
2019-11-10,0.3556701030927835
2019-11-17,0.30927835051546393
2019-11-24,0.31958762886597936
2019-12-01,0.05154639175257732
2019-12-08,0.07731958762886598
2019-12-15,0.5670103092783505
2019-12-22,0.07731958762886598
2019-12-29,0.31443298969072164
2020-01-05,0.05154639175257732
2020-01-12,0.23711340206185566
2020-01-19,0.31443298969072164
2020-01-26,0.28865979381443296
2020-02-02,0.04639175257731959
2020-02-09,0.28350515463917525
2020-02-16,0.07731958762886598
2020-02-23,0.09278350515463918
2020-03-01,0.0979381443298969
2020-03-08,0.09278350515463918
2020-03-15,0.25257731958762886
2020-03-22,0.23711340206185566
2020-03-29,0.1958762886597938
2020-04-05,0.04639175257731959
2020-04-12,0.06701030927835051
2020-04-19,0.30927835051546393
2020-04-26,0.28865979381443296
2020-05-03,0.20103092783505155
2020-05-10,0.04639175257731959
2020-05-17,0.5515463917525774
2020-05-24,0.38144329896907214
2020-05-31,0.34536082474226804
2020-06-07,0.10309278350515463
2020-06-14,0.16494845360824742
2020-06-21,
