Year,ticket_geo_region_name,Prof_type,Distribution
2018,Andalucía,Maquilladora a Domicilio,NA
2018,Andalucía,Peluquero,0.01
2018,Andalucía,fotografía,0.04
2018,Andalucía,coches deportivos,NA
2018,Andalucía,bodas,0.11
2018,Andalucía,ramos de flores,NA
2018,Andalucía,modista,NA
2018,Andalucía,Pastelería,0.01
2018,Andalucía,Registradores,0.01
2018,Andalucía,Dj,0.05
2018,Andalucía,peinados para boda,NA
2018,Andalucía,tarta boda,NA
2018,Andalucía,Floristería,NA
2018,Andalucía,limusina,NA
2018,Andalucía,organización de eventos,NA
2018,Andalucía,Mago,0.06
2018,Andalucía,Maquillaje,0.23
2018,Andalucía,Fotógrafo de bodas,NA
2018,Andalucía,Joyería,0.08
2018,Andalucía,Eventos Musicales,NA
2018,Andalucía,publicidad,0.08
2018,Andalucía,Maquillaje,0.23
2018,Andalucía,catering,0.06
2018,Aragón,Maquilladora a Domicilio,NA
2018,Aragón,Peluquero,0.01
2018,Aragón,fotografía,0.07
2018,Aragón,coches deportivos,NA
2018,Aragón,bodas,0.13
2018,Aragón,ramos de flores,0.01
2018,Aragón,modista,0.01
2018,Aragón,Pastelería,0.02
2018,Aragón,Registradores,0.02
2018,Aragón,Dj,0.09
2018,Aragón,peinados para boda,NA
2018,Aragón,tarta boda,NA
2018,Aragón,Floristería,0.01
2018,Aragón,limusina,0.01
2018,Aragón,organización de eventos,NA
2018,Aragón,Mago,0.07
2018,Aragón,Maquillaje,0.19
2018,Aragón,Fotógrafo de bodas,NA
2018,Aragón,Joyería,0.07
2018,Aragón,Eventos Musicales,NA
2018,Aragón,publicidad,0.07
2018,Aragón,Maquillaje,0.19
2018,Aragón,catering,0.04
2018,Asturias,Maquilladora a Domicilio,NA
2018,Asturias,Peluquero,0.01
2018,Asturias,fotografía,0.04
2018,Asturias,coches deportivos,NA
2018,Asturias,bodas,0.09
2018,Asturias,ramos de flores,NA
2018,Asturias,modista,0.01
2018,Asturias,Pastelería,0.01
2018,Asturias,Registradores,0.02
2018,Asturias,Dj,0.05
2018,Asturias,peinados para boda,NA
2018,Asturias,tarta boda,NA
2018,Asturias,Floristería,0.01
2018,Asturias,limusina,NA
2018,Asturias,organización de eventos,NA
2018,Asturias,Mago,0.06
2018,Asturias,Maquillaje,0.23
2018,Asturias,Fotógrafo de bodas,NA
2018,Asturias,Joyería,0.08
2018,Asturias,Eventos Musicales,NA
2018,Asturias,publicidad,0.08
2018,Asturias,Maquillaje,0.27
2018,Asturias,catering,0.04
2018,Illes Balears,Maquilladora a Domicilio,NA
2018,Illes Balears,Peluquero,0.02
2018,Illes Balears,fotografía,0.06
2018,Illes Balears,coches deportivos,0.01
2018,Illes Balears,bodas,0.11
2018,Illes Balears,ramos de flores,NA
2018,Illes Balears,modista,0.01
2018,Illes Balears,Pastelería,0.01
2018,Illes Balears,Registradores,0.02
2018,Illes Balears,Dj,0.17
2018,Illes Balears,peinados para boda,NA
2018,Illes Balears,tarta boda,NA
2018,Illes Balears,Floristería,NA
2018,Illes Balears,limusina,NA
2018,Illes Balears,organización de eventos,NA
2018,Illes Balears,Mago,0.07
2018,Illes Balears,Maquillaje,0.16
2018,Illes Balears,Fotógrafo de bodas,NA
2018,Illes Balears,Joyería,0.05
2018,Illes Balears,Eventos Musicales,NA
2018,Illes Balears,publicidad,0.06
2018,Illes Balears,Maquillaje,0.17
2018,Illes Balears,catering,0.06
2018,País Vasco,Maquilladora a Domicilio,NA
2018,País Vasco,Peluquero,0.01
2018,País Vasco,fotografía,0.06
2018,País Vasco,coches deportivos,0.01
2018,País Vasco,bodas,0.11
2018,País Vasco,ramos de flores,0.01
2018,País Vasco,modista,0.01
2018,País Vasco,Pastelería,0.01
2018,País Vasco,Registradores,0.02
2018,País Vasco,Dj,0.08
2018,País Vasco,peinados para boda,NA
2018,País Vasco,tarta boda,NA
2018,País Vasco,Floristería,0.01
2018,País Vasco,limusina,0.01
2018,País Vasco,organización de eventos,NA
2018,País Vasco,Mago,0.07
2018,País Vasco,Maquillaje,0.21
2018,País Vasco,Fotógrafo de bodas,NA
2018,País Vasco,Joyería,0.07
2018,País Vasco,Eventos Musicales,NA
2018,País Vasco,publicidad,0.08
2018,País Vasco,Maquillaje,0.21
2018,País Vasco,catering,0.03
2018,Islas Canarias,Maquilladora a Domicilio,NA
2018,Islas Canarias,Peluquero,0.01
2018,Islas Canarias,fotografía,0.05
2018,Islas Canarias,coches deportivos,NA
2018,Islas Canarias,bodas,0.09
2018,Islas Canarias,ramos de flores,NA
2018,Islas Canarias,modista,NA
2018,Islas Canarias,Pastelería,0.01
2018,Islas Canarias,Registradores,0.01
2018,Islas Canarias,Dj,0.08
2018,Islas Canarias,peinados para boda,NA
2018,Islas Canarias,tarta boda,NA
2018,Islas Canarias,Floristería,0.01
2018,Islas Canarias,limusina,NA
2018,Islas Canarias,organización de eventos,NA
2018,Islas Canarias,Mago,0.06
2018,Islas Canarias,Maquillaje,0.23
2018,Islas Canarias,Fotógrafo de bodas,NA
2018,Islas Canarias,Joyería,0.06
2018,Islas Canarias,Eventos Musicales,NA
2018,Islas Canarias,publicidad,0.09
2018,Islas Canarias,Maquillaje,0.23
2018,Islas Canarias,catering,0.04
2018,Cantabria,Maquilladora a Domicilio,NA
2018,Cantabria,Peluquero,0.01
2018,Cantabria,fotografía,0.05
2018,Cantabria,coches deportivos,NA
2018,Cantabria,bodas,0.13
2018,Cantabria,ramos de flores,0.01
2018,Cantabria,modista,0.01
2018,Cantabria,Pastelería,0.02
2018,Cantabria,Registradores,0.02
2018,Cantabria,Dj,0.07
2018,Cantabria,peinados para boda,NA
2018,Cantabria,tarta boda,NA
2018,Cantabria,Floristería,0.01
2018,Cantabria,limusina,0.01
2018,Cantabria,organización de eventos,NA
2018,Cantabria,Mago,0.07
2018,Cantabria,Maquillaje,0.23
2018,Cantabria,Fotógrafo de bodas,NA
