,geoName,climatiseur maison
3,Brittany,27.480916030534353
5,Centre-Val de Loire,65.64885496183206
7,Corsica,0.0
15,Pays de la Loire,62.59541984732825
18,Provence-Alpes-Côte d'Azur,51.908396946564885
21,Île-de-France,48.854961832061065
22,Grand-est,77.35368956743002
23,Hauts-de-france,42.74809160305343
24,Normandie,0.0
25,Bourgogne-Franche-Comté,64.8854961832061
26,Nouvelle-Aquitaine,52.41730279898219
27,Occitanie,45.80152671755725
28,Auvergne-Rhône-Alpes,100.0
