date,mariage traiteur_x,vegan mariage ,gateau mariage,poisson mariage ,buffet mariage,isPartial_x,mariage traiteur_y,mariage champagne,viande mariage ,mariage cocktail,isPartial_y
2018-01-07,59,0,17,0,0,False,59,17,0,17,False
2018-01-14,49,0,25,0,17,False,49,17,0,25,False
2018-01-21,66,0,17,0,17,False,66,0,0,41,False
2018-01-28,76,0,0,0,0,False,76,17,0,17,False
2018-02-04,17,0,0,0,0,False,17,0,0,17,False
2018-02-11,42,0,34,0,17,False,42,34,0,67,False
2018-02-18,17,0,34,0,0,False,17,17,0,34,False
2018-02-25,24,0,16,0,0,False,24,0,0,56,False
2018-03-04,33,0,33,0,16,False,33,0,0,33,False
2018-03-11,41,0,49,0,0,False,41,0,0,49,False
2018-03-18,17,0,42,0,17,False,17,0,0,26,False
2018-03-25,51,0,17,0,0,False,51,17,0,26,False
2018-04-01,26,0,52,0,17,False,26,18,0,44,False
2018-04-08,35,0,53,0,0,False,35,0,0,62,False
2018-04-15,47,0,19,0,19,False,47,0,0,38,False
2018-04-22,35,0,35,0,18,False,35,18,0,18,False
2018-04-29,17,0,26,0,0,False,17,17,0,61,False
2018-05-06,27,0,27,0,0,False,27,0,0,83,False
2018-05-13,51,0,51,0,0,False,51,26,0,43,False
2018-05-20,36,0,99,0,0,False,36,36,0,54,False
2018-05-27,17,0,17,0,0,False,17,17,0,52,False
2018-06-03,26,0,61,0,52,False,26,18,0,70,False
2018-06-10,51,0,17,0,34,False,51,17,0,17,False
2018-06-17,18,0,27,0,18,False,18,0,0,0,False
2018-06-24,27,0,45,0,18,False,27,0,0,18,False
2018-07-01,17,0,17,0,0,False,17,0,0,26,False
2018-07-08,18,0,89,0,18,False,18,18,0,36,False
2018-07-15,19,0,19,0,0,False,19,19,0,28,False
2018-07-22,55,0,18,0,19,False,55,0,0,74,False
2018-07-29,57,0,38,0,0,False,57,19,0,38,False
2018-08-05,19,0,38,0,19,False,19,19,0,39,False
2018-08-12,39,0,59,0,20,False,39,20,0,20,False
2018-08-19,19,0,19,0,28,False,19,19,0,19,False
2018-08-26,36,0,18,0,18,False,36,0,0,18,False
2018-09-02,18,0,54,0,0,False,18,0,0,18,False
2018-09-09,44,0,35,0,18,False,44,18,0,18,False
2018-09-16,54,0,18,0,18,False,54,0,0,27,False
2018-09-23,54,0,27,0,18,False,54,0,0,0,False
2018-09-30,35,0,54,0,18,False,35,0,0,0,False
