date,vegan mariage ,gateau mariage,poisson mariage ,buffet mariage,mariage traiteur,mariage champagne,viande mariage ,mariage cocktail
2018-01-07,0.0,0.35064935064935066,0.0,0.0,0.38311688311688313,0.11038961038961038,0.0,0.11038961038961038
2018-01-14,0.0,0.16233766233766234,0.0,0.11038961038961038,0.3181818181818182,0.11038961038961038,0.0,0.16233766233766234
2018-01-21,0.0,0.11038961038961038,0.0,0.11038961038961038,0.6688311688311688,0.0,0.0,0.2662337662337662
2018-01-28,0.0,0.0,0.0,0.0,0.7337662337662337,0.11038961038961038,0.0,0.11038961038961038
2018-02-04,0.0,0.24025974025974026,0.0,0.0,0.11038961038961038,0.0,0.0,0.11038961038961038
2018-02-11,0.0,0.22077922077922077,0.0,0.11038961038961038,0.2727272727272727,0.22077922077922077,0.0,0.43506493506493504
2018-02-18,0.0,0.4675324675324675,0.0,0.0,0.11038961038961038,0.11038961038961038,0.0,0.22077922077922077
2018-02-25,0.0,0.34415584415584416,0.0,0.0,0.38961038961038963,0.0,0.0,0.36363636363636365
2018-03-04,0.0,0.21428571428571427,0.0,0.1038961038961039,0.45454545454545453,0.0,0.0,0.21428571428571427
2018-03-11,0.0,0.3181818181818182,0.0,0.0,0.7597402597402597,0.0,0.0,0.3181818181818182
2018-03-18,0.0,0.5194805194805194,0.0,0.11038961038961038,0.11038961038961038,0.0,0.0,0.16883116883116883
2018-03-25,0.0,0.11038961038961038,0.0,0.0,0.33116883116883117,0.11038961038961038,0.0,0.16883116883116883
2018-04-01,0.0,0.33766233766233766,0.0,0.11038961038961038,0.16883116883116883,0.11688311688311688,0.0,0.2857142857142857
2018-04-08,0.0,0.34415584415584416,0.0,0.0,0.22727272727272727,0.0,0.0,0.4025974025974026
2018-04-15,0.0,0.4090909090909091,0.0,0.12337662337662338,0.3051948051948052,0.0,0.0,0.24675324675324675
2018-04-22,0.0,0.22727272727272727,0.0,0.11688311688311688,0.22727272727272727,0.11688311688311688,0.0,0.11688311688311688
2018-04-29,0.0,0.16883116883116883,0.0,0.0,0.5909090909090909,0.11038961038961038,0.0,0.3961038961038961
2018-05-06,0.0,0.43506493506493504,0.0,0.0,0.6948051948051948,0.0,0.0,0.538961038961039
2018-05-13,0.0,0.33116883116883117,0.0,0.0,0.33116883116883117,0.16883116883116883,0.0,0.2792207792207792
2018-05-20,0.0,0.9090909090909091,0.0,0.0,0.23376623376623376,0.23376623376623376,0.0,0.35064935064935066
2018-05-27,0.0,0.35714285714285715,0.0,0.0,0.11038961038961038,0.11038961038961038,0.0,0.33766233766233766
2018-06-03,0.0,0.6558441558441559,0.0,0.33766233766233766,0.42857142857142855,0.11688311688311688,0.0,0.45454545454545453
2018-06-10,0.0,0.6038961038961039,0.0,0.22077922077922077,0.577922077922078,0.11038961038961038,0.0,0.11038961038961038
2018-06-17,0.0,0.17532467532467533,0.0,0.11688311688311688,0.11688311688311688,0.0,0.0,0.0
2018-06-24,0.0,0.2922077922077922,0.0,0.11688311688311688,0.44155844155844154,0.0,0.0,0.11688311688311688
2018-07-01,0.0,0.11038961038961038,0.0,0.0,0.11038961038961038,0.0,0.0,0.16883116883116883
2018-07-08,0.0,0.577922077922078,0.0,0.11688311688311688,0.11688311688311688,0.11688311688311688,0.0,0.23376623376623376
2018-07-15,0.0,0.12337662337662338,0.0,0.0,0.12337662337662338,0.12337662337662338,0.0,0.18181818181818182
2018-07-22,0.0,0.11688311688311688,0.0,0.12337662337662338,0.35714285714285715,0.0,0.0,0.4805194805194805
2018-07-29,0.0,0.512987012987013,0.0,0.0,0.37012987012987014,0.12337662337662338,0.0,0.24675324675324675
2018-08-05,0.0,0.24675324675324675,0.0,0.12337662337662338,0.6558441558441559,0.12337662337662338,0.0,0.2532467532467532
2018-08-12,0.0,0.38311688311688313,0.0,0.12987012987012986,0.525974025974026,0.12987012987012986,0.0,0.12987012987012986
2018-08-19,0.0,0.12337662337662338,0.0,0.18181818181818182,0.3961038961038961,0.12337662337662338,0.0,0.12337662337662338
2018-08-26,0.0,0.38311688311688313,0.0,0.11688311688311688,0.23376623376623376,0.0,0.0,0.11688311688311688
2018-09-02,0.0,0.35064935064935066,0.0,0.0,0.11688311688311688,0.0,0.0,0.11688311688311688
2018-09-09,0.0,0.22727272727272727,0.0,0.11688311688311688,0.2857142857142857,0.11688311688311688,0.0,0.11688311688311688
2018-09-16,0.0,0.11688311688311688,0.0,0.11688311688311688,1.0,0.0,0.0,0.17532467532467533
2018-09-23,0.0,0.43506493506493504,0.0,0.11688311688311688,0.35064935064935066,0.0,0.0,0.0
2018-09-30,0.0,0.35064935064935066,0.0,0.11688311688311688,0.6168831168831169,0.0,0.0,0.0
2018-10-07,0.0,0.11688311688311688,0.0,0.0,0.2857142857142857,0.11688311688311688,0.0,0.11688311688311688
2018-10-14,0.0,0.17532467532467533,0.0,0.0,0.44155844155844154,0.11688311688311688,0.0,0.11688311688311688
2018-10-21,0.0,0.4935064935064935,0.0,0.0,0.2662337662337662,0.0,0.0,0.0
2018-10-28,0.0,0.11688311688311688,0.0,0.0,0.36363636363636365,0.0,0.0,0.0
2018-11-04,0.0,0.4675324675324675,0.0,0.0,0.35714285714285715,0.0,0.0,0.11038961038961038
2018-11-11,0.0,0.36363636363636365,0.0,0.0,0.33766233766233766,0.0,0.0,0.22727272727272727
2018-11-18,0.0,0.11038961038961038,0.0,0.0,0.35714285714285715,0.11038961038961038,0.0,0.11038961038961038
2018-11-25,0.0,0.16883116883116883,0.0,0.0,0.4155844155844156,0.11038961038961038,0.0,0.11038961038961038
2018-12-02,0.0,0.22727272727272727,0.0,0.0,0.33766233766233766,0.0,0.0,0.0
2018-12-09,0.0,0.16883116883116883,0.0,0.0,0.11038961038961038,0.0,0.0,0.11038961038961038
2018-12-16,0.0,0.0,0.0,0.0,0.11688311688311688,0.0,0.0,0.11688311688311688
2018-12-23,0.0,0.12337662337662338,0.0,0.0,0.12337662337662338,0.2532467532467532,0.0,0.12337662337662338
2018-12-30,0.0,0.11688311688311688,0.0,0.11688311688311688,0.35064935064935066,0.11688311688311688,0.0,0.11688311688311688
2019-01-06,0.0,0.4025974025974026,0.0,0.11038961038961038,0.5974025974025974,0.11038961038961038,0.0,0.11038961038961038
2019-01-13,0.0,0.16233766233766234,0.0,0.11038961038961038,0.5194805194805194,0.0,0.0,0.33116883116883117
2019-01-20,0.0,0.2077922077922078,0.0,0.0,0.2662337662337662,0.0,0.0,0.0
2019-01-27,0.0,0.1038961038961039,0.0,0.0,0.3116883116883117,0.0,0.0,0.15584415584415584
2019-02-03,0.0,0.45454545454545453,0.0,0.11038961038961038,0.45454545454545453,0.1038961038961039,0.0,0.21428571428571427
2019-02-10,0.0,0.11038961038961038,0.0,0.0,0.11038961038961038,0.11038961038961038,0.0,0.16233766233766234
2019-02-17,0.0,0.42207792207792205,0.0,0.22727272727272727,0.22727272727272727,0.0,0.0,0.33766233766233766
2019-02-24,0.0,0.2792207792207792,0.0,0.0,0.6363636363636364,0.0,0.0,0.22077922077922077
2019-03-03,0.0,0.1038961038961039,0.0,0.0,0.15584415584415584,0.0,0.0,0.1038961038961039
2019-03-10,0.0,0.1038961038961039,0.0,0.0,0.16233766233766234,0.3181818181818182,0.0,0.2662337662337662
2019-03-17,0.0,0.33766233766233766,0.0,0.0,0.22727272727272727,0.11038961038961038,0.0,0.11038961038961038
2019-03-24,0.0,0.474025974025974,0.0,0.0,0.37662337662337664,0.11038961038961038,0.0,0.3246753246753247
2019-03-31,0.0,0.6168831168831169,0.0,0.1038961038961039,0.3116883116883117,0.2077922077922078,0.0,0.15584415584415584
2019-04-07,0.0,0.564935064935065,0.0,0.1038961038961039,0.15584415584415584,0.0,0.0,0.2077922077922078
2019-04-14,0.0,0.16233766233766234,0.0,0.0,0.3246753246753247,0.0,0.0,0.21428571428571427
2019-04-21,0.0,0.21428571428571427,0.0,0.1038961038961039,0.16233766233766234,0.11038961038961038,0.0,0.0
2019-04-28,0.0,0.44805194805194803,0.0,0.2077922077922078,0.15584415584415584,0.1038961038961039,0.0,0.2597402597402597
2019-05-05,0.0,0.4935064935064935,0.0,0.1038961038961039,0.35714285714285715,0.0,0.0,0.2532467532467532
2019-05-12,0.0,0.2077922077922078,0.0,0.1038961038961039,0.5844155844155844,0.1038961038961039,0.0,0.1038961038961039
2019-05-19,0.0,0.2077922077922078,0.0,0.1038961038961039,0.45454545454545453,0.2077922077922078,0.0,0.2077922077922078
2019-05-26,0.0,0.22077922077922077,0.0,0.0,0.16233766233766234,0.11038961038961038,0.0,0.2727272727272727
2019-06-02,0.0,0.5454545454545454,0.0,0.2077922077922078,0.2077922077922078,0.0,0.0,0.1038961038961039
2019-06-09,0.0,0.7857142857142857,0.0,0.0,0.0,0.09740259740259741,0.0,0.4025974025974026
2019-06-16,0.0,0.35714285714285715,0.0,0.0,0.21428571428571427,0.1038961038961039,0.0,0.1038961038961039
2019-06-23,0.0,0.36363636363636365,0.0,0.11038961038961038,0.5714285714285714,0.11038961038961038,0.0,0.11038961038961038
2019-06-30,0.0,0.0,0.0,0.0,0.15584415584415584,0.1038961038961039,0.0,0.1038961038961039
2019-07-07,0.0,0.2077922077922078,0.0,0.1038961038961039,0.15584415584415584,0.0,0.0,0.1038961038961039
2019-07-14,0.0,0.2597402597402597,0.0,0.1038961038961039,0.5324675324675324,0.0,0.0,0.16233766233766234
2019-07-21,0.0,0.11038961038961038,0.0,0.0,0.461038961038961,0.0,0.0,0.16233766233766234
2019-07-28,0.0,0.22077922077922077,0.0,0.22077922077922077,0.5909090909090909,0.11038961038961038,0.0,0.11038961038961038
2019-08-04,0.0,0.11038961038961038,0.0,0.0,0.5909090909090909,0.0,0.0,0.11038961038961038
2019-08-11,0.0,0.6233766233766234,0.0,0.0,0.9025974025974026,0.11688311688311688,0.0,0.24025974025974026
2019-08-18,0.0,0.6103896103896104,0.0,0.0,0.35714285714285715,0.24025974025974026,0.0,0.12337662337662338
2019-08-25,0.0,0.33116883116883117,0.0,0.0,0.16883116883116883,0.22077922077922077,0.0,0.16883116883116883
2019-09-01,0.0,0.44155844155844154,0.0,0.09740259740259741,0.5324675324675324,0.09740259740259741,0.0,0.2012987012987013
2019-09-08,0.0,0.15584415584415584,0.0,0.0,0.4025974025974026,0.1038961038961039,0.0,0.1038961038961039
2019-09-15,0.0,0.2012987012987013,0.0,0.0,0.44155844155844154,0.0,0.0,0.2077922077922078
2019-09-22,0.0,0.14935064935064934,0.0,0.09740259740259741,0.0,0.19480519480519481,0.0,0.1038961038961039
2019-09-29,0.0,0.1038961038961039,0.0,0.0,0.2077922077922078,0.1038961038961039,0.0,0.15584415584415584
2019-10-06,0.0,0.1038961038961039,0.0,0.0,0.43506493506493504,0.1038961038961039,0.0,0.1038961038961039
2019-10-13,0.0,0.1038961038961039,0.0,0.0,0.5324675324675324,0.2012987012987013,0.0,0.0
2019-10-20,0.0,0.2012987012987013,0.0,0.0,0.3051948051948052,0.0,0.0,0.0
2019-10-27,0.0,0.19480519480519481,0.0,0.0,0.4155844155844156,0.0,0.0,0.09740259740259741
2019-11-03,0.0,0.3116883116883117,0.0,0.09740259740259741,0.09740259740259741,0.09740259740259741,0.0,0.09740259740259741
2019-11-10,0.0,0.19480519480519481,0.0,0.09740259740259741,0.24025974025974026,0.0,0.0,0.0
2019-11-17,0.0,0.0,0.0,0.0,0.4155844155844156,0.09740259740259741,0.0,0.09740259740259741
2019-11-24,0.0,0.09090909090909091,0.0,0.0,0.09090909090909091,0.0,0.0,0.09090909090909091
2019-12-01,0.0,0.2792207792207792,0.0,0.0,0.3116883116883117,0.09090909090909091,0.0,0.09090909090909091
2019-12-08,0.0,0.22077922077922077,0.0,0.09090909090909091,0.23376623376623376,0.0,0.0,0.09090909090909091
2019-12-15,0.0,0.09090909090909091,0.0,0.0,0.18831168831168832,0.0,0.0,0.0
2019-12-22,0.0,0.15584415584415584,0.0,0.1038961038961039,0.38961038961038963,0.0,0.0,0.1038961038961039
