date,buffet mariage,gateau mariage,mariage champagne,mariage cocktail,mariage traiteur,poisson mariage ,vegan mariage ,viande mariage 
2018-01-07,0.09401709401709402,0.2564102564102564,0.0,0.1794871794871795,0.18803418803418803,0.0,0.0,0.0
2018-01-14,0.09401709401709402,0.42735042735042733,0.0,0.09401709401709402,0.4358974358974359,0.0,0.0,0.0
2018-01-21,0.18803418803418803,0.09401709401709402,0.0,0.0,0.18803418803418803,0.0,0.0,0.0
2018-01-28,0.0,0.29914529914529914,0.09401709401709402,0.23076923076923078,0.0,0.0,0.0,0.0
2018-02-04,0.0,0.49572649572649574,0.0,0.27350427350427353,0.24786324786324787,0.0,0.0,0.0
2018-02-11,0.09401709401709402,0.0,0.0,0.09401709401709402,0.8547008547008547,0.0,0.0,0.0
2018-02-18,0.0,0.42735042735042733,0.0,0.13675213675213677,0.09401709401709402,0.0,0.0,0.0
2018-02-25,0.0,0.28205128205128205,0.09401709401709402,0.09401709401709402,0.1623931623931624,0.0,0.0,0.0
2018-03-04,0.09401709401709402,0.26495726495726496,0.0,0.1794871794871795,0.0,0.0,0.0,0.0
2018-03-11,0.08547008547008547,0.2564102564102564,0.0,0.3162393162393162,0.1794871794871795,0.0,0.0,0.0
2018-03-18,0.09401709401709402,0.48717948717948717,0.09401709401709402,0.0,0.5128205128205128,0.0,0.0,0.0
2018-03-25,0.0,0.23076923076923078,0.0,0.13675213675213677,0.13675213675213677,0.0,0.0,0.0
2018-04-01,0.09401709401709402,0.13675213675213677,0.0,0.13675213675213677,0.13675213675213677,0.0,0.0,0.0
2018-04-08,0.09401709401709402,0.1794871794871795,0.09401709401709402,0.09401709401709402,0.27350427350427353,0.0,0.0,0.0
2018-04-15,0.09401709401709402,0.24786324786324787,0.09401709401709402,0.09401709401709402,0.37606837606837606,0.0,0.0,0.0
2018-04-22,0.0,1.0,0.0,0.0,0.358974358974359,0.0,0.0,0.0
2018-04-29,0.0,0.27350427350427353,0.09401709401709402,0.19658119658119658,0.26495726495726496,0.0,0.0,0.0
2018-05-06,0.10256410256410256,0.27350427350427353,0.0,0.09401709401709402,0.27350427350427353,0.0,0.0,0.0
2018-05-13,0.1794871794871795,0.3418803418803419,0.09401709401709402,0.1794871794871795,0.13675213675213677,0.0,0.0,0.0
2018-05-20,0.09401709401709402,0.6752136752136753,0.0,0.0,0.5384615384615384,0.0,0.0,0.0
2018-05-27,0.09401709401709402,0.4700854700854701,0.0,0.08547008547008547,0.1794871794871795,0.0,0.0,0.0
2018-06-03,0.0,0.18803418803418803,0.0,0.0,0.26495726495726496,0.0,0.0,0.0
2018-06-10,0.0,0.3418803418803419,0.0,0.0,0.41025641025641024,0.0,0.0,0.0
2018-06-17,0.0,0.3504273504273504,0.09401709401709402,0.09401709401709402,0.26495726495726496,0.0,0.0,0.0
2018-06-24,0.09401709401709402,0.09401709401709402,0.0,0.18803418803418803,0.17094017094017094,0.0,0.0,0.0
2018-07-01,0.09401709401709402,0.0,0.0,0.09401709401709402,0.26495726495726496,0.0,0.0,0.0
2018-07-08,0.0,0.09401709401709402,0.0,0.09401709401709402,0.09401709401709402,0.0,0.0,0.0
2018-07-15,0.0,0.20512820512820512,0.0,0.10256410256410256,0.21367521367521367,0.0,0.0,0.0
2018-07-22,0.0,0.3418803418803419,0.0,0.15384615384615385,0.15384615384615385,0.0,0.0,0.0
2018-07-29,0.10256410256410256,0.4188034188034188,0.10256410256410256,0.0,0.38461538461538464,0.0,0.0,0.0
2018-08-05,0.10256410256410256,0.1111111111111111,0.0,0.1111111111111111,0.3076923076923077,0.0,0.0,0.0
2018-08-12,0.1111111111111111,0.358974358974359,0.0,0.1111111111111111,0.19658119658119658,0.0,0.0,0.0
2018-08-19,0.0,0.10256410256410256,0.20512820512820512,0.10256410256410256,0.41025641025641024,0.0,0.0,0.0
2018-08-26,0.10256410256410256,0.1452991452991453,0.0,0.1452991452991453,0.5213675213675214,0.0,0.0,0.0
2018-09-02,0.09401709401709402,0.452991452991453,0.0,0.0,0.09401709401709402,0.0,0.0,0.0
2018-09-09,0.0,0.1452991452991453,0.0,0.09401709401709402,0.27350427350427353,0.0,0.0,0.0
2018-09-16,0.0,0.26495726495726496,0.0,0.0,0.17094017094017094,0.0,0.0,0.0
2018-09-23,0.0,0.27350427350427353,0.0,0.0,0.09401709401709402,0.0,0.0,0.0
2018-09-30,0.0,0.4444444444444444,0.0,0.0,0.27350427350427353,0.0,0.0,0.0
2018-10-07,0.09401709401709402,0.1794871794871795,0.0,0.09401709401709402,0.09401709401709402,0.0,0.0,0.0
2018-10-14,0.09401709401709402,0.36752136752136755,0.0,0.09401709401709402,0.09401709401709402,0.0,0.0,0.0
2018-10-21,0.0,0.5042735042735043,0.0,0.0,0.27350427350427353,0.0,0.0,0.0
2018-10-28,0.09401709401709402,0.28205128205128205,0.0,0.0,0.09401709401709402,0.0,0.0,0.0
2018-11-04,0.0,0.26495726495726496,0.0,0.0,0.26495726495726496,0.0,0.0,0.0
2018-11-11,0.0,0.09401709401709402,0.09401709401709402,0.0,0.09401709401709402,0.0,0.0,0.0
2018-11-18,0.0,0.0,0.0,0.1794871794871795,0.0,0.0,0.0,0.0
2018-11-25,0.0,0.1794871794871795,0.0,0.0,0.4188034188034188,0.0,0.0,0.0
2018-12-02,0.0,0.3504273504273504,0.0,0.0,0.1794871794871795,0.0,0.0,0.0
2018-12-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-16,0.0,0.09401709401709402,0.0,0.0,0.5384615384615384,0.0,0.0,0.0
2018-12-23,0.0,0.10256410256410256,0.0,0.0,0.2905982905982906,0.0,0.0,0.0
2018-12-30,0.10256410256410256,0.28205128205128205,0.10256410256410256,0.10256410256410256,0.38461538461538464,0.0,0.0,0.0
2019-01-06,0.09401709401709402,0.13675213675213677,0.08547008547008547,0.0,0.42735042735042733,0.0,0.0,0.0
2019-01-13,0.08547008547008547,0.2564102564102564,0.08547008547008547,0.1282051282051282,0.3076923076923077,0.0,0.0,0.0
2019-01-20,0.0,0.4444444444444444,0.0,0.0,0.24786324786324787,0.0,0.0,0.0
2019-01-27,0.08547008547008547,0.2564102564102564,0.0,0.08547008547008547,0.23931623931623933,0.0,0.0,0.0
2019-02-03,0.1282051282051282,0.08547008547008547,0.08547008547008547,0.17094017094017094,0.26495726495726496,0.0,0.0,0.0
2019-02-10,0.0,0.3162393162393162,0.0,0.23076923076923078,0.46153846153846156,0.0,0.0,0.0
2019-02-17,0.0,0.27350427350427353,0.0,0.18803418803418803,0.27350427350427353,0.0,0.0,0.0
2019-02-24,0.0,0.2564102564102564,0.0,0.08547008547008547,0.2564102564102564,0.0,0.0,0.0
2019-03-03,0.17094017094017094,0.24786324786324787,0.08547008547008547,0.08547008547008547,0.08547008547008547,0.0,0.0,0.0
2019-03-10,0.08547008547008547,0.29914529914529914,0.08547008547008547,0.17094017094017094,0.3076923076923077,0.0,0.0,0.0
2019-03-17,0.0,0.26495726495726496,0.09401709401709402,0.0,0.0,0.0,0.0,0.0
2019-03-24,0.09401709401709402,0.09401709401709402,0.0,0.23076923076923078,0.09401709401709402,0.0,0.0,0.0
2019-03-31,0.08547008547008547,0.2564102564102564,0.0,0.08547008547008547,0.0,0.0,0.0,0.0
2019-04-07,0.08547008547008547,0.4444444444444444,0.0,0.1282051282051282,0.26495726495726496,0.0,0.0,0.0
2019-04-14,0.09401709401709402,0.4700854700854701,0.0,0.09401709401709402,0.36752136752136755,0.0,0.0,0.0
2019-04-21,0.0,0.0,0.0,0.26495726495726496,0.08547008547008547,0.0,0.0,0.0
2019-04-28,0.15384615384615385,0.28205128205128205,0.0,0.11965811965811966,0.3162393162393162,0.0,0.0,0.0
2019-05-05,0.07692307692307693,0.23931623931623933,0.07692307692307693,0.0,0.23931623931623933,0.0,0.0,0.0
2019-05-12,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.1623931623931624,0.41025641025641024,0.0,0.0,0.0
2019-05-19,0.0,0.17094017094017094,0.0,0.1623931623931624,0.48717948717948717,0.0,0.0,0.0
2019-05-26,0.0,0.358974358974359,0.07692307692307693,0.07692307692307693,0.17094017094017094,0.0,0.0,0.0
2019-06-02,0.0,0.15384615384615385,0.0,0.07692307692307693,0.4188034188034188,0.0,0.0,0.0
2019-06-09,0.07692307692307693,0.3247863247863248,0.07692307692307693,0.23931623931623933,0.08547008547008547,0.0,0.0,0.0
2019-06-16,0.0,0.08547008547008547,0.08547008547008547,0.08547008547008547,0.5982905982905983,0.0,0.0,0.0
2019-06-23,0.0,0.2564102564102564,0.0,0.17094017094017094,0.4188034188034188,0.0,0.0,0.0
2019-06-30,0.07692307692307693,0.24786324786324787,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-07,0.0,0.08547008547008547,0.08547008547008547,0.08547008547008547,0.0,0.0,0.0,0.0
2019-07-14,0.0,0.08547008547008547,0.0,0.0,0.4444444444444444,0.0,0.0,0.0
2019-07-21,0.0,0.13675213675213677,0.0,0.08547008547008547,0.5897435897435898,0.0,0.0,0.0
2019-07-28,0.08547008547008547,0.27350427350427353,0.0,0.08547008547008547,0.46153846153846156,0.0,0.0,0.0
2019-08-04,0.0,0.19658119658119658,0.0,0.09401709401709402,0.0,0.0,0.0,0.0
2019-08-11,0.0,0.19658119658119658,0.0,0.09401709401709402,0.28205128205128205,0.0,0.0,0.0
2019-08-18,0.0,0.3076923076923077,0.0,0.10256410256410256,0.0,0.0,0.0,0.0
2019-08-25,0.0,0.26495726495726496,0.09401709401709402,0.09401709401709402,0.13675213675213677,0.0,0.0,0.0
2019-09-01,0.0,0.24786324786324787,0.0,0.0,0.3333333333333333,0.0,0.0,0.0
2019-09-08,0.08547008547008547,0.4358974358974359,0.08547008547008547,0.0,0.1794871794871795,0.0,0.0,0.0
2019-09-15,0.0,0.0,0.0,0.0,0.29914529914529914,0.0,0.0,0.0
2019-09-22,0.15384615384615385,0.0,0.0,0.0,0.19658119658119658,0.0,0.0,0.0
2019-09-29,0.0,0.29914529914529914,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.0,0.0,0.0
2019-10-06,0.0,0.06837606837606838,0.0,0.07692307692307693,0.0,0.0,0.0,0.0
2019-10-13,0.06837606837606838,0.0,0.0,0.06837606837606838,0.2222222222222222,0.0,0.0,0.0
2019-10-20,0.0,0.1452991452991453,0.0,0.0,0.2564102564102564,0.0,0.0,0.0
2019-10-27,0.0,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.3076923076923077,0.0,0.0,0.0
