date,buffet mariage,gateau mariage,mariage champagne,mariage cocktail,mariage traiteur,poisson mariage ,vegan mariage ,viande mariage 
2018-01-07,0.0,0.0,0.0,0.12369626201836624,0.3090531484358275,0.0,0.0,0.0
2018-01-14,0.0,0.0,0.0,0.11807370465389505,0.12369626201836624,0.0,0.0,0.0
2018-01-21,0.0,0.32861989594072943,0.0,0.24176996667226128,0.12369626201836624,0.0,0.0,0.0
2018-01-28,0.2189680389383077,0.34266430095667394,0.0,0.12369626201836624,0.4139802628781972,0.0,0.0,0.0
2018-02-04,0.2105461912868344,0.4126705349221953,0.0,0.35984367132615636,0.27822283623627997,0.0,0.0,0.0
2018-02-11,0.0,0.6572397918814589,0.0,0.24176996667226128,0.27822283623627997,0.0,0.0,0.0
2018-02-18,0.0,0.4663605629750402,0.0,0.25301508140120366,0.3739858952278675,0.0,0.0,0.0
2018-02-25,0.0,0.11807370465389505,0.0,0.11807370465389505,0.4383719678186649,0.0,0.0,0.0
2018-03-04,0.2105461912868344,0.11807370465389505,0.0,0.25301508140120366,0.2838453936007512,0.0,0.0,0.0
2018-03-11,0.0,0.2189680389383077,0.0,0.24739252403673248,0.29028400085983097,0.0,0.0,0.0
2018-03-18,0.2189680389383077,0.2189680389383077,0.0,0.12369626201836624,0.16096518147699354,0.0,0.0,0.0
2018-03-25,0.0,0.7081305296473015,0.0,0.19116695039202056,0.4131642129835886,0.0,0.0,0.0
2018-04-01,0.0,0.3510861486081473,0.0,0.3767113434195699,0.42522537760713963,0.0,0.0,0.0
2018-04-08,0.0,0.42951423022514207,0.0,0.22490229457884772,0.3392549173508546,0.0,0.0,0.0
2018-04-15,0.0,0.727270002637447,0.0,0.39920157287745467,0.3144063301069328,0.0,0.0,0.0
2018-04-22,0.0,0.2358117342412545,0.0,0.3767113434195699,0.27550531085908847,0.0,0.0,0.0
2018-04-29,0.2189680389383077,0.3932673172369147,0.0,0.11245114728942386,0.5368604750019549,0.0,0.0,0.0
2018-05-06,0.0,0.45477977317956214,0.0,0.35422111396168515,0.23178986132687066,0.0,0.0,0.0
2018-05-13,0.2189680389383077,0.3932673172369147,0.0,0.12931881938283743,0.0,0.0,0.0,0.0
2018-05-20,0.0,1.0,0.0,0.0,0.16096518147699354,0.0,0.0,0.0
2018-05-27,0.0,0.3932673172369147,0.0,0.2305248519433189,0.0,0.0,0.0,0.0
2018-06-03,0.0,0.3370417435922028,0.0,0.11807370465389505,0.2838453936007512,0.0,0.0,0.0
2018-06-10,0.0,0.5535221905195772,0.0,0.0,0.14808796695883406,0.0,0.0,0.0
2018-06-17,0.0,0.22738988658978107,0.0,0.12369626201836624,0.2959065582243022,0.0,0.0,0.0
2018-06-24,0.0,0.22738988658978107,0.0,0.26988275349461727,0.20241206512096294,0.0,0.0,0.0
2018-07-01,0.2189680389383077,0.11807370465389505,0.0,0.11245114728942386,0.0,0.0,0.0,0.0
2018-07-08,0.0,0.0,0.0,0.11245114728942386,0.14808796695883406,0.0,0.0,0.0
2018-07-15,0.0,0.592664300956674,0.0,0.17429927829860697,0.2950905083296935,0.0,0.0,0.0
2018-07-22,0.0,0.33735344186827154,0.0,0.7309324573812551,0.6512130977739617,0.0,0.0,0.0
2018-07-29,0.0,0.5924964634234062,0.0,0.25301508140120366,0.36174514680873937,0.0,0.0,0.0
2018-08-05,0.2358117342412545,0.34264032416620716,0.0,0.0,0.3496839821851884,0.0,0.0,0.0
2018-08-12,0.0,0.45789076174263327,0.0,0.0,0.3541233992493858,0.0,0.0,0.0
2018-08-19,0.0,0.5253614501162875,0.0,0.1405639341117798,0.2886519010706139,0.0,0.0,0.0
2018-08-26,0.0,0.4663365861845734,0.0,0.24739252403673248,0.5008565649268794,0.0,0.0,0.0
2018-09-02,0.0,0.0,0.0,0.13494137674730863,0.2894679509652224,0.0,0.0,0.0
2018-09-09,0.0,0.11807370465389505,0.0,0.26426019613014606,0.4504331324422159,0.0,0.0,0.0
2018-09-16,0.0,0.3510861486081473,0.0,0.12369626201836624,0.3577546892334853,0.0,0.0,0.0
2018-09-23,0.22738988658978107,0.24739252403673248,0.0,0.25863763876567486,0.13494137674730863,0.0,0.0,0.0
2018-09-30,0.0,0.22738988658978107,0.0,0.12369626201836624,0.2959065582243022,0.0,0.0,0.0
2018-10-07,0.0,0.24176996667226128,0.0,0.0,0.12931881938283743,0.0,0.0,0.0
2018-10-14,0.0,0.0,0.0,0.12931881938283743,0.29028400085983097,0.0,0.0,0.0
2018-10-21,0.0,0.471623468482509,0.0,0.0,0.30234516548338186,0.0,0.0,0.0
2018-10-28,0.22738988658978107,0.12369626201836624,0.0,0.25863763876567486,0.26988275349461727,0.0,0.0,0.0
2018-11-04,0.0,0.17992183566307818,0.0,0.0,0.2838453936007512,0.0,0.0,0.0
2018-11-11,0.0,0.2189680389383077,0.0,0.12369626201836624,0.3577546892334853,0.0,0.0,0.0
2018-11-18,0.0,0.11807370465389505,0.0,0.12931881938283743,0.12931881938283743,0.0,0.0,0.0
2018-11-25,0.0,0.12369626201836624,0.0,0.25301508140120366,0.29028400085983097,0.0,0.0,0.0
2018-12-02,0.0,0.2189680389383077,0.0,0.0,0.12369626201836624,0.0,0.0,0.0
2018-12-09,0.0,0.4719831203395114,0.0,0.0,0.4260414275017481,0.0,0.0,0.0
2018-12-16,0.0,0.22738988658978107,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-23,0.0,0.0,0.0,0.15180904884072222,0.2897373266585883,0.0,0.0,0.0
2018-12-30,0.0,0.2442335818927279,0.0,0.4216918023353395,0.32084493736601255,0.0,0.0,0.0
2019-01-06,0.2189680389383077,0.3710887860550987,0.0,0.25301508140120366,0.29028400085983097,0.0,0.0,0.0
2019-01-13,0.0,0.2189680389383077,0.0,0.43855947442875304,0.4576877895959042,0.0,0.0,0.0
2019-01-20,0.2105461912868344,0.4210923825736688,0.0,0.24176996667226128,0.3400709672454631,0.0,0.0,0.0
2019-01-27,0.0,0.320198048289256,0.0,0.2361474093077901,0.27822283623627997,0.0,0.0,0.0
2019-02-03,0.0,0.11807370465389505,0.0,0.12369626201836624,0.3219303629539871,0.0,0.0,0.0
2019-02-10,0.0,0.0,0.0,0.24739252403673248,0.41960282024266843,0.0,0.0,0.0
2019-02-17,0.0,0.34266430095667394,0.0,0.12369626201836624,0.19678950775649176,0.0,0.0,0.0
2019-02-24,0.22738988658978107,0.19116695039202056,0.0,0.3879564581485123,0.47618756147853486,0.0,0.0,0.0
2019-03-03,0.0,0.12931881938283743,0.0,0.25863763876567486,0.43728654223069047,0.0,0.0,0.0
2019-03-10,0.0,0.4719831203395114,0.0,0.6915745558299567,0.6115858205292974,0.0,0.0,0.0
2019-03-17,0.0,0.5840985925623996,0.0,0.25863763876567486,0.6055063808613723,0.0,0.0,0.0
