date,mariage traiteur_x,vegan mariage ,gateau mariage,poisson mariage ,buffet mariage,isPartial_x,mariage traiteur_y,mariage champagne,viande mariage ,mariage cocktail,isPartial_y
2018-01-07,64.91935483870968,0.0,0.0,0.0,32.45967741935484,False,33,0,0,33,False
2018-01-14,0.0,0.0,32.45967741935484,0.0,32.45967741935484,False,0,0,0,16,False
2018-01-21,80.5,0.0,64.91935483870968,0.0,32.45967741935484,False,16,0,0,0,False
2018-01-28,32.45967741935484,0.0,64.91935483870968,0.0,0.0,False,0,0,0,0,False
2018-02-04,33.75806451612903,0.0,0.0,0.0,0.0,False,17,0,0,17,False
2018-02-11,0.0,0.0,33.75806451612903,0.0,33.75806451612903,False,0,0,0,17,False
2018-02-18,33.75806451612903,0.0,67.51612903225806,0.0,0.0,False,17,0,0,17,False
2018-02-25,32.45967741935484,0.0,33.75806451612903,0.0,0.0,False,17,0,0,17,False
2018-03-04,0.0,0.0,0.0,0.0,0.0,False,0,0,0,16,False
2018-03-11,33.75806451612903,0.0,49.33870967741935,0.0,33.75806451612903,False,0,0,0,0,False
2018-03-18,33.75806451612903,0.0,0.0,0.0,33.75806451612903,False,17,0,0,0,False
2018-03-25,0.0,0.0,32.45967741935484,0.0,0.0,False,0,0,0,100,False
2018-04-01,70.11290322580645,0.0,70.11290322580645,0.0,0.0,False,35,0,0,18,False
2018-04-08,33.75806451612903,0.0,50.637096774193544,0.0,0.0,False,0,0,0,51,False
2018-04-15,0.0,0.0,36.354838709677416,0.0,0.0,False,0,0,0,0,False
2018-04-22,32.45967741935484,0.0,0.0,0.0,0.0,False,16,0,0,0,False
2018-04-29,31.161290322580644,0.0,0.0,0.0,31.161290322580644,False,16,0,0,16,False
2018-05-06,0.0,0.0,32.45967741935484,0.0,32.45967741935484,False,0,0,0,16,False
2018-05-13,99.9758064516129,0.0,66.21774193548387,0.0,0.0,False,50,0,0,33,False
2018-05-20,49.33870967741935,0.0,33.75806451612903,0.0,0.0,False,34,0,0,84,False
2018-05-27,32.45967741935484,0.0,48.04032258064516,0.0,0.0,False,16,0,0,0,False
2018-06-03,127.24193548387096,0.0,31.161290322580644,0.0,32.45967741935484,False,0,0,0,16,False
2018-06-10,29.862903225806452,0.0,0.0,0.0,29.862903225806452,False,15,0,0,15,False
2018-06-17,98.6774193548387,0.0,0.0,0.0,0.0,False,50,0,0,0,False
2018-06-24,32.45967741935484,0.0,32.45967741935484,0.0,0.0,False,16,0,0,0,False
2018-07-01,31.161290322580644,0.0,0.0,0.0,0.0,False,16,0,0,16,False
2018-07-08,31.161290322580644,0.0,31.161290322580644,0.0,31.161290322580644,False,0,0,0,16,False
2018-07-15,63.62096774193548,0.0,63.62096774193548,0.0,32.45967741935484,False,16,0,0,16,False
2018-07-22,0.0,0.0,48.04032258064516,0.0,0.0,False,0,0,0,32,False
2018-07-29,31.161290322580644,0.0,31.161290322580644,0.0,0.0,False,0,0,0,0,False
2018-08-05,29.862903225806452,0.0,0.0,0.0,29.862903225806452,False,15,0,0,0,False
2018-08-12,31.161290322580644,0.0,0.0,0.0,29.862903225806452,False,15,0,0,15,False
2018-08-19,31.161290322580644,0.0,63.62096774193548,0.0,0.0,False,0,0,0,0,False
2018-08-26,79.20161290322581,0.0,0.0,0.0,32.45967741935484,False,32,0,0,16,False
2018-09-02,32.45967741935484,0.0,0.0,0.0,0.0,False,16,0,0,48,False
2018-09-09,32.45967741935484,0.0,31.161290322580644,0.0,0.0,False,0,0,0,0,False
2018-09-16,129.83870967741936,0.0,32.45967741935484,0.0,32.45967741935484,False,65,0,0,0,False
2018-09-23,33.75806451612903,0.0,66.21774193548387,0.0,0.0,False,17,0,0,17,False
2018-09-30,64.91935483870968,0.0,0.0,0.0,32.45967741935484,False,0,0,0,0,False
2018-10-07,33.75806451612903,0.0,67.51612903225806,0.0,0.0,False,17,0,0,0,False
2018-10-14,67.51612903225806,0.0,33.75806451612903,0.0,0.0,False,0,0,0,17,False
2018-10-21,33.75806451612903,0.0,33.75806451612903,0.0,0.0,False,17,0,0,0,False
2018-10-28,32.45967741935484,0.0,32.45967741935484,0.0,0.0,False,16,0,0,0,False
2018-11-04,32.45967741935484,0.0,32.45967741935484,0.0,32.45967741935484,False,0,0,0,0,False
2018-11-11,49.33870967741935,0.0,32.45967741935484,0.0,32.45967741935484,False,34,0,0,0,False
2018-11-18,48.04032258064516,0.0,32.45967741935484,0.0,0.0,False,16,0,0,0,False
2018-11-25,0.0,0.0,64.91935483870968,0.0,0.0,False,0,0,0,16,False
2018-12-02,0.0,0.0,0.0,0.0,0.0,False,0,0,0,0,False
2018-12-09,64.91935483870968,0.0,0.0,0.0,0.0,False,0,0,0,0,False
2018-12-16,0.0,0.0,0.0,0.0,0.0,False,0,0,0,0,False
2018-12-23,37.65322580645161,0.0,37.65322580645161,0.0,0.0,False,0,0,0,19,False
2018-12-30,53.233870967741936,0.0,0.0,0.0,36.354838709677416,False,36,0,0,0,False
2019-01-06,32.45967741935484,0.0,32.45967741935484,0.0,0.0,False,0,0,0,0,False
2019-01-13,98.6774193548387,0.0,0.0,0.0,0.0,False,49,0,0,0,False
2019-01-20,62.32258064516129,0.0,46.74193548387097,0.0,31.161290322580644,False,0,0,0,16,False
2019-01-27,0.0,0.0,46.74193548387097,0.0,0.0,False,0,0,0,16,False
2019-02-03,0.0,0.0,0.0,0.0,0.0,False,0,0,0,49,False
2019-02-10,35.056451612903224,0.0,35.056451612903224,0.0,0.0,False,0,0,0,0,False
2019-02-17,51.935483870967744,0.0,0.0,0.0,70.11290322580645,False,18,0,0,18,False
2019-02-24,0.0,0.0,0.0,0.0,0.0,False,0,0,0,37,False
2019-03-03,49.33870967741935,0.0,32.45967741935484,0.0,0.0,False,33,0,0,17,False
2019-03-10,32.45967741935484,0.0,49.33870967741935,0.0,0.0,False,16,0,0,49,False
2019-03-17,102.57258064516128,0.0,68.81451612903226,0.0,33.75806451612903,False,51,0,0,68,False
2019-03-24,32.45967741935484,0.0,32.45967741935484,0.0,0.0,False,16,0,0,33,False
2019-03-31,72.70967741935483,0.0,0.0,0.0,0.0,False,29,0,0,0,False
2019-04-07,42.846774193548384,0.0,28.564516129032256,0.0,0.0,False,14,0,0,0,False
2019-04-14,88.29032258064515,0.0,74.00806451612902,0.0,0.0,False,0,0,0,0,False
2019-04-21,58.427419354838705,0.0,0.0,0.0,28.564516129032256,False,29,0,0,0,False
2019-04-28,27.266129032258064,0.0,27.266129032258064,0.0,27.266129032258064,False,14,0,0,14,False
2019-05-05,41.54838709677419,0.0,0.0,0.0,0.0,False,28,0,0,28,False
2019-05-12,55.83064516129032,0.0,27.266129032258064,0.0,0.0,False,28,0,0,0,False
2019-05-19,54.53225806451613,0.0,83.09677419354838,0.0,0.0,False,28,0,0,0,False
2019-05-26,28.564516129032256,0.0,28.564516129032256,0.0,0.0,False,14,0,0,0,False
2019-06-02,50.637096774193544,0.0,76.60483870967742,0.0,0.0,False,26,0,0,0,False
2019-06-09,38.95161290322581,0.0,38.95161290322581,0.0,25.967741935483872,False,13,0,0,27,False
2019-06-16,27.266129032258064,0.0,27.266129032258064,0.0,0.0,False,14,0,0,14,False
2019-06-23,81.79838709677419,0.0,27.266129032258064,0.0,41.54838709677419,False,0,0,0,0,False
2019-06-30,25.967741935483872,0.0,25.967741935483872,0.0,0.0,False,13,0,0,26,False
2019-07-07,50.637096774193544,0.0,63.62096774193548,0.0,50.637096774193544,False,26,0,0,0,False
2019-07-14,25.967741935483872,0.0,25.967741935483872,0.0,0.0,False,13,0,0,13,False
2019-07-21,27.266129032258064,0.0,27.266129032258064,0.0,27.266129032258064,False,0,0,0,0,False
2019-07-28,42.846774193548384,0.0,58.427419354838705,0.0,0.0,False,29,0,0,0,False
2019-08-04,54.53225806451613,0.0,54.53225806451613,0.0,0.0,False,28,0,0,0,False
2019-08-11,53.233870967741936,0.0,27.266129032258064,0.0,0.0,False,40,0,0,0,False
2019-08-18,57.12903225806451,0.0,84.39516129032258,0.0,0.0,False,29,0,0,14,False
2019-08-25,53.233870967741936,0.0,0.0,0.0,0.0,False,0,0,0,0,False
2019-09-01,54.53225806451613,0.0,27.266129032258064,0.0,0.0,False,14,0,0,14,False
2019-09-08,53.233870967741936,0.0,25.967741935483872,0.0,25.967741935483872,False,0,0,0,0,False
2019-09-15,50.637096774193544,0.0,50.637096774193544,0.0,0.0,False,0,0,0,0,False
2019-09-22,24.669354838709676,0.0,24.669354838709676,0.0,0.0,False,12,0,0,12,False
2019-09-29,74.00806451612902,0.0,0.0,0.0,0.0,False,37,0,0,0,False
2019-10-06,80.5,0.0,40.25,0.0,0.0,False,41,0,0,0,False
2019-10-13,53.233870967741936,0.0,0.0,0.0,0.0,False,27,0,0,13,False
2019-10-20,54.53225806451613,0.0,54.53225806451613,0.0,0.0,False,27,0,0,0,False
2019-10-27,25.967741935483872,0.0,0.0,0.0,25.967741935483872,False,13,0,0,0,False
2019-11-03,24.669354838709676,0.0,0.0,0.0,24.669354838709676,False,12,0,0,0,False
2019-11-10,0.0,0.0,25.967741935483872,0.0,0.0,False,0,0,0,0,False
2019-11-17,27.266129032258064,0.0,27.266129032258064,0.0,0.0,False,0,0,0,14,False
2019-11-24,25.967741935483872,0.0,0.0,0.0,0.0,False,13,0,0,0,False
2019-12-01,0.0,0.0,54.53225806451613,0.0,0.0,False,0,0,0,0,False
2019-12-08,25.967741935483872,0.0,38.95161290322581,0.0,25.967741935483872,False,0,0,0,0,False
2019-12-15,27.266129032258064,0.0,0.0,0.0,0.0,False,13,0,0,0,False
2019-12-22,28.564516129032256,0.0,0.0,0.0,0.0,False,15,0,0,0,False
2019-12-29,27.266129032258064,0.0,0.0,0.0,27.266129032258064,False,14,0,0,27,False
2020-01-05,76.60483870967742,0.0,25.967741935483872,0.0,25.967741935483872,False,51,0,0,13,False
2020-01-12,24.669354838709676,0.0,96.08064516129032,0.0,0.0,False,12,0,0,12,False
2020-01-19,24.669354838709676,0.0,24.669354838709676,0.0,24.669354838709676,False,13,0,0,25,False
2020-01-26,37.65322580645161,0.0,24.669354838709676,0.0,0.0,False,25,0,0,0,False
2020-02-02,0.0,0.0,50.637096774193544,0.0,0.0,False,0,0,0,0,False
2020-02-09,24.669354838709676,0.0,24.669354838709676,0.0,24.669354838709676,False,0,0,0,0,False
