date,mariage traiteur_x,vegan mariage ,gateau mariage,poisson mariage ,buffet mariage,isPartial_x,mariage traiteur_y,mariage champagne,viande mariage ,mariage cocktail,isPartial_y
2018-08-12,0.0,0.0,43.438166311300634,0.0,0.0,False,0,0,0,0,False
2018-08-19,43.438166311300634,0.0,43.438166311300634,0.0,0.0,False,25,0,0,25,False
2018-08-26,82.38272921108741,0.0,41.940298507462686,0.0,0.0,False,49,0,0,24,False
2018-09-02,40.44243070362473,0.0,0.0,0.0,0.0,False,24,0,0,24,False
2018-09-09,40.44243070362473,0.0,0.0,0.0,0.0,False,24,0,0,47,False
2018-09-16,59.91471215351812,0.0,40.44243070362473,0.0,0.0,False,35,0,0,0,False
2018-09-23,40.44243070362473,0.0,0.0,0.0,40.44243070362473,False,24,0,0,24,False
2018-09-30,40.44243070362473,0.0,40.44243070362473,0.0,0.0,False,24,0,0,0,False
2018-10-07,40.44243070362473,0.0,0.0,0.0,0.0,False,23,0,0,0,False
2018-10-14,40.44243070362473,0.0,0.0,0.0,0.0,False,23,0,0,23,False
2018-10-21,41.940298507462686,0.0,83.88059701492537,0.0,0.0,False,24,0,0,0,False
2018-10-28,80.88486140724946,0.0,0.0,0.0,40.44243070362473,False,48,0,0,24,False
2018-11-04,38.944562899786774,0.0,0.0,0.0,0.0,False,23,0,0,0,False
2018-11-11,59.91471215351812,0.0,38.944562899786774,0.0,0.0,False,35,0,0,0,False
2018-11-18,38.944562899786774,0.0,0.0,0.0,0.0,False,23,0,0,23,False
2018-11-25,38.944562899786774,0.0,0.0,0.0,0.0,False,23,0,0,45,False
2018-12-02,38.944562899786774,0.0,38.944562899786774,0.0,0.0,False,22,0,0,0,False
2018-12-09,77.88912579957355,0.0,38.944562899786774,0.0,0.0,False,46,0,0,0,False
2018-12-16,0.0,0.0,40.44243070362473,0.0,0.0,False,0,0,0,0,False
2018-12-23,0.0,0.0,0.0,0.0,0.0,False,0,0,0,27,False
2018-12-30,43.438166311300634,0.0,43.438166311300634,0.0,0.0,False,25,0,0,51,False
2019-01-06,38.944562899786774,0.0,0.0,0.0,38.944562899786774,False,23,0,0,23,False
2019-01-13,38.944562899786774,0.0,38.944562899786774,0.0,0.0,False,23,0,0,34,False
2019-01-20,55.42110874200426,0.0,74.89339019189765,0.0,37.446695095948826,False,33,0,0,22,False
2019-01-27,37.446695095948826,0.0,35.94882729211087,0.0,0.0,False,22,0,0,0,False
2019-02-03,0.0,0.0,0.0,0.0,0.0,False,0,0,0,22,False
2019-02-10,77.88912579957355,0.0,0.0,0.0,0.0,False,46,0,0,23,False
2019-02-17,59.91471215351812,0.0,38.944562899786774,0.0,0.0,False,35,0,0,0,False
2019-02-24,40.44243070362473,0.0,0.0,0.0,40.44243070362473,False,24,0,0,24,False
2019-03-03,80.88486140724946,0.0,0.0,0.0,0.0,False,48,0,0,23,False
2019-03-10,134.80810234541576,0.0,38.944562899786774,0.0,0.0,False,79,0,0,23,False
2019-03-17,80.88486140724946,0.0,80.88486140724946,0.0,0.0,False,47,0,0,23,False
2019-03-24,38.944562899786774,0.0,76.3912579957356,0.0,38.944562899786774,False,23,0,0,22,False
2019-03-31,0.0,0.0,37.446695095948826,0.0,0.0,False,0,0,0,22,False
2019-04-07,0.0,0.0,38.944562899786774,0.0,38.944562899786774,False,0,0,0,34,False
2019-04-14,0.0,0.0,35.94882729211087,0.0,0.0,False,0,0,0,21,False
2019-04-21,110.84221748400851,0.0,73.39552238805969,0.0,37.446695095948826,False,65,0,0,21,False
2019-04-28,40.44243070362473,0.0,0.0,0.0,0.0,False,24,0,0,47,False
2019-05-05,38.944562899786774,0.0,38.944562899786774,0.0,0.0,False,23,0,0,45,False
2019-05-12,0.0,0.0,37.446695095948826,0.0,37.446695095948826,False,0,0,0,22,False
2019-05-19,55.42110874200426,0.0,0.0,0.0,0.0,False,32,0,0,43,False
2019-05-26,0.0,0.0,0.0,0.0,0.0,False,0,0,0,22,False
2019-06-02,0.0,0.0,73.39552238805969,0.0,0.0,False,0,0,0,0,False
2019-06-09,35.94882729211087,0.0,53.9232409381663,0.0,35.94882729211087,False,21,0,0,21,False
2019-06-16,149.7867803837953,0.0,37.446695095948826,0.0,0.0,False,88,0,0,66,False
2019-06-23,37.446695095948826,0.0,0.0,0.0,37.446695095948826,False,22,0,0,22,False
2019-06-30,113.83795309168443,0.0,0.0,0.0,37.446695095948826,False,67,0,0,22,False
2019-07-07,0.0,0.0,56.91897654584221,0.0,0.0,False,0,0,0,44,False
2019-07-14,77.88912579957355,0.0,0.0,0.0,0.0,False,46,0,0,0,False
2019-07-21,37.446695095948826,0.0,0.0,0.0,0.0,False,22,0,0,0,False
2019-07-28,0.0,0.0,58.41684434968016,0.0,0.0,False,0,0,0,0,False
2019-08-04,0.0,0.0,56.91897654584221,0.0,0.0,False,0,0,0,0,False
2019-08-11,70.39978678038379,0.0,34.450959488272915,0.0,0.0,False,41,0,0,20,False
2019-08-18,35.94882729211087,0.0,55.42110874200426,0.0,0.0,False,21,0,0,21,False
2019-08-25,76.3912579957356,0.0,37.446695095948826,0.0,0.0,False,45,0,0,0,False
2019-09-01,37.446695095948826,0.0,37.446695095948826,0.0,0.0,False,22,0,0,22,False
2019-09-08,0.0,0.0,34.450959488272915,0.0,70.39978678038379,False,0,0,0,31,False
2019-09-15,34.450959488272915,0.0,34.450959488272915,0.0,0.0,False,20,0,0,0,False
2019-09-22,52.42537313432835,0.0,0.0,0.0,70.39978678038379,False,31,0,0,0,False
2019-09-29,0.0,0.0,32.953091684434966,0.0,32.953091684434966,False,0,0,0,0,False
2019-10-06,31.45522388059701,0.0,31.45522388059701,0.0,0.0,False,18,0,0,0,False
2019-10-13,0.0,0.0,0.0,0.0,0.0,False,0,0,0,0,False
2019-10-20,31.45522388059701,0.0,32.953091684434966,0.0,0.0,False,19,0,0,0,False
2019-10-27,65.90618336886993,0.0,32.953091684434966,0.0,0.0,False,39,0,0,19,False
2019-11-03,67.40405117270788,0.0,0.0,0.0,0.0,False,40,0,0,0,False
2019-11-10,32.953091684434966,0.0,65.90618336886993,0.0,0.0,False,19,0,0,19,False
2019-11-17,0.0,0.0,0.0,0.0,0.0,False,0,0,0,0,False
2019-11-24,29.95735607675906,0.0,58.41684434968016,0.0,0.0,False,17,0,0,0,False
2019-12-01,28.459488272921106,0.0,29.95735607675906,0.0,0.0,False,17,0,0,0,False
2019-12-08,0.0,0.0,29.95735607675906,0.0,0.0,False,0,0,0,0,False
2019-12-15,29.95735607675906,0.0,29.95735607675906,0.0,0.0,False,17,0,0,0,False
2019-12-22,0.0,0.0,0.0,0.0,0.0,False,0,0,0,19,False
2019-12-29,32.953091684434966,0.0,0.0,0.0,0.0,False,19,0,0,19,False
2020-01-05,58.41684434968016,0.0,43.438166311300634,0.0,28.459488272921106,False,34,0,0,0,False
2020-01-12,55.42110874200426,0.0,0.0,0.0,0.0,False,33,0,0,16,False
2020-01-19,0.0,0.0,43.438166311300634,0.0,0.0,False,0,0,0,0,False
2020-01-26,115.33582089552237,0.0,43.438166311300634,0.0,28.459488272921106,False,68,0,0,34,False
2020-02-02,59.91471215351812,0.0,29.95735607675906,0.0,0.0,False,35,0,0,17,False
2020-02-09,29.95735607675906,0.0,0.0,0.0,29.95735607675906,False,18,0,0,0,False
2020-02-16,74.89339019189765,0.0,0.0,0.0,59.91471215351812,False,44,0,0,0,False
2020-02-23,26.96162046908315,0.0,26.96162046908315,0.0,0.0,False,16,0,0,32,False
2020-03-01,26.96162046908315,0.0,0.0,0.0,0.0,False,16,0,0,32,False
2020-03-08,28.459488272921106,0.0,28.459488272921106,0.0,28.459488272921106,False,16,0,0,17,False
2020-03-15,0.0,0.0,25.4637526652452,0.0,0.0,False,0,0,0,0,False
2020-03-22,25.4637526652452,0.0,0.0,0.0,0.0,False,15,0,0,0,False
2020-03-29,0.0,0.0,25.4637526652452,0.0,0.0,False,0,0,0,15,False
2020-04-05,0.0,0.0,25.4637526652452,0.0,25.4637526652452,False,0,0,0,15,False
2020-04-12,25.4637526652452,0.0,25.4637526652452,0.0,25.4637526652452,False,15,0,0,0,False
2020-04-19,49.42963752665245,0.0,23.965884861407247,0.0,0.0,False,29,0,0,0,False
2020-04-26,23.965884861407247,0.0,23.965884861407247,0.0,0.0,False,14,0,0,0,False
2020-05-03,0.0,0.0,0.0,0.0,0.0,True,0,0,0,0,True
