date,moustiquaire
2018-01-07,0.05913978494623656
2018-01-14,0.11827956989247312
2018-01-21,0.05913978494623656
2018-01-28,0.10752688172043011
2018-02-04,0.08602150537634409
2018-02-11,0.15053763440860216
2018-02-18,0.12365591397849462
2018-02-25,0.05913978494623656
2018-03-04,0.20967741935483872
2018-03-11,0.15053763440860216
2018-03-18,0.0913978494623656
2018-03-25,0.10215053763440861
2018-04-01,0.13440860215053763
2018-04-08,0.20430107526881722
2018-04-15,0.6182795698924731
2018-04-22,0.17204301075268819
2018-04-29,0.23655913978494625
2018-05-06,0.44086021505376344
2018-05-13,0.25268817204301075
2018-05-20,0.24193548387096775
2018-05-27,0.543010752688172
2018-06-03,0.3548387096774194
2018-06-10,0.1989247311827957
2018-06-17,0.45698924731182794
2018-06-24,0.3602150537634409
2018-07-01,0.9838709677419355
2018-07-08,0.3817204301075269
2018-07-15,0.3763440860215054
2018-07-22,0.9032258064516129
2018-07-29,0.7150537634408602
2018-08-05,0.532258064516129
2018-08-12,0.1989247311827957
2018-08-19,0.3172043010752688
2018-08-26,0.06451612903225806
2018-09-02,0.12903225806451613
2018-09-09,0.12903225806451613
2018-09-16,0.13440860215053763
2018-09-23,0.06451612903225806
2018-09-30,0.0913978494623656
2018-10-07,0.03225806451612903
2018-10-14,0.14516129032258066
2018-10-21,0.06451612903225806
2018-10-28,0.05913978494623656
2018-11-04,0.11827956989247312
2018-11-11,0.03225806451612903
2018-11-18,0.0913978494623656
2018-11-25,0.11827956989247312
2018-12-02,0.0
2018-12-09,0.0913978494623656
2018-12-16,0.0
2018-12-23,0.03225806451612903
2018-12-30,0.0
2019-01-06,0.03225806451612903
2019-01-13,0.05913978494623656
2019-01-20,0.14516129032258066
2019-01-27,0.0967741935483871
2019-02-03,0.026881720430107527
2019-02-10,0.12903225806451613
2019-02-17,0.3548387096774194
2019-02-24,0.16666666666666666
2019-03-03,0.27419354838709675
2019-03-10,0.08602150537634409
2019-03-17,0.12365591397849462
2019-03-24,0.3817204301075269
2019-03-31,0.1881720430107527
2019-04-07,0.22580645161290322
2019-04-14,0.24731182795698925
2019-04-21,0.553763440860215
2019-04-28,0.20430107526881722
2019-05-05,0.1989247311827957
2019-05-12,0.24193548387096775
2019-05-19,0.22580645161290322
2019-05-26,0.5161290322580645
2019-06-02,0.6720430107526881
2019-06-09,0.24731182795698925
2019-06-16,0.43548387096774194
2019-06-23,1.0
2019-06-30,0.7204301075268817
2019-07-07,0.3010752688172043
2019-07-14,0.478494623655914
2019-07-21,0.7043010752688172
2019-07-28,0.2849462365591398
2019-08-04,0.3817204301075269
2019-08-11,0.14516129032258066
2019-08-18,0.23118279569892472
2019-08-25,0.25268817204301075
2019-09-01,0.11827956989247312
2019-09-08,0.15053763440860216
2019-09-15,0.11827956989247312
2019-09-22,0.12903225806451613
2019-09-29,0.08064516129032258
2019-10-06,0.08064516129032258
2019-10-13,0.11827956989247312
2019-10-20,0.08064516129032258
2019-10-27,0.12903225806451613
2019-11-03,0.053763440860215055
2019-11-10,0.0913978494623656
2019-11-17,0.07526881720430108
2019-11-24,0.0967741935483871
2019-12-01,0.16129032258064516
2019-12-08,0.053763440860215055
2019-12-15,0.026881720430107527
2019-12-22,0.026881720430107527
2019-12-29,0.10752688172043011
2020-01-05,0.12903225806451613
2020-01-12,0.10752688172043011
2020-01-19,0.021505376344086023
2020-01-26,0.06989247311827956
2020-02-02,0.11827956989247312
2020-02-09,0.08064516129032258
2020-02-16,0.11290322580645161
2020-02-23,0.04838709677419355
2020-03-01,0.08602150537634409
2020-03-08,0.11290322580645161
2020-03-15,0.07526881720430108
2020-03-22,0.06451612903225806
2020-03-29,0.12365591397849462
2020-04-05,0.44623655913978494
2020-04-12,0.44086021505376344
2020-04-19,0.6559139784946236
2020-04-26,0.3387096774193548
2020-05-03,0.5483870967741935
2020-05-10,0.3279569892473118
2020-05-17,0.7849462365591398
2020-05-24,0.8333333333333334
2020-05-31,0.46236559139784944
2020-06-07,0.3172043010752688
2020-06-14,0.46236559139784944
2020-06-21,0.7419354838709677
