date,moustiquaire
2018-01-07,0.30120481927710846
2018-01-14,0.1927710843373494
2018-01-21,0.0
2018-01-28,0.21686746987951808
2018-02-04,0.21686746987951808
2018-02-11,0.0
2018-02-18,0.3072289156626506
2018-02-25,0.0
2018-03-04,0.5120481927710844
2018-03-11,0.3072289156626506
2018-03-18,0.3072289156626506
2018-03-25,0.2289156626506024
2018-04-01,0.3614457831325301
2018-04-08,0.3072289156626506
2018-04-15,0.8072289156626506
2018-04-22,0.28313253012048195
2018-04-29,0.891566265060241
2018-05-06,0.6325301204819277
2018-05-13,0.4879518072289157
2018-05-20,0.4879518072289157
2018-05-27,0.6265060240963856
2018-06-03,0.6626506024096386
2018-06-10,0.5662650602409639
2018-06-17,0.6024096385542169
2018-06-24,0.9457831325301205
2018-07-01,0.8192771084337349
2018-07-08,0.6867469879518072
2018-07-15,0.46987951807228917
2018-07-22,0.8493975903614458
2018-07-29,0.7048192771084337
2018-08-05,0.8072289156626506
2018-08-12,0.5481927710843374
2018-08-19,0.3253012048192771
2018-08-26,0.43373493975903615
2018-09-02,0.0
2018-09-09,0.18072289156626506
2018-09-16,0.3072289156626506
2018-09-23,0.3192771084337349
2018-09-30,0.3132530120481928
2018-10-07,0.19879518072289157
2018-10-14,0.5301204819277109
2018-10-21,0.3795180722891566
2018-10-28,0.12048192771084337
2018-11-04,0.1927710843373494
2018-11-11,0.1144578313253012
2018-11-18,0.3072289156626506
2018-11-25,0.1144578313253012
2018-12-02,0.3072289156626506
2018-12-09,0.12048192771084337
2018-12-16,0.3192771084337349
2018-12-23,0.21084337349397592
2018-12-30,0.19879518072289157
2019-01-06,0.1144578313253012
2019-01-13,0.1144578313253012
2019-01-20,0.18674698795180722
2019-01-27,0.0
2019-02-03,0.1144578313253012
2019-02-10,0.3253012048192771
2019-02-17,0.24096385542168675
2019-02-24,0.37349397590361444
2019-03-03,0.3313253012048193
2019-03-10,0.1686746987951807
2019-03-17,0.1144578313253012
2019-03-24,0.42168674698795183
2019-03-31,0.42771084337349397
2019-04-07,0.3253012048192771
2019-04-14,0.6746987951807228
2019-04-21,0.22289156626506024
2019-04-28,0.5843373493975904
2019-05-05,0.18072289156626506
2019-05-12,0.42771084337349397
2019-05-19,0.4759036144578313
2019-05-26,0.4819277108433735
2019-06-02,1.0
2019-06-09,0.572289156626506
2019-06-16,0.6686746987951807
2019-06-23,0.9156626506024096
2019-06-30,0.4578313253012048
2019-07-07,0.4819277108433735
2019-07-14,0.536144578313253
2019-07-21,0.6987951807228916
2019-07-28,0.5903614457831325
2019-08-04,0.3795180722891566
2019-08-11,0.5120481927710844
2019-08-18,0.5542168674698795
2019-08-25,0.4457831325301205
2019-09-01,0.2891566265060241
2019-09-08,0.0
2019-09-15,0.10843373493975904
2019-09-22,0.10240963855421686
2019-09-29,0.27710843373493976
2019-10-06,0.463855421686747
2019-10-13,0.10240963855421686
2019-10-20,0.1746987951807229
2019-10-27,0.37349397590361444
2019-11-03,0.0
2019-11-10,0.0963855421686747
2019-11-17,0.0
2019-11-24,0.0
2019-12-01,0.10240963855421686
2019-12-08,0.5180722891566265
2019-12-15,0.10240963855421686
2019-12-22,0.18072289156626506
2019-12-29,0.0
2020-01-05,0.26506024096385544
2020-01-12,0.25903614457831325
2020-01-19,0.1746987951807229
2020-01-26,0.0963855421686747
2020-02-02,0.0963855421686747
2020-02-09,0.0
2020-02-16,0.26506024096385544
2020-02-23,0.14457831325301204
2020-03-01,0.1566265060240964
2020-03-08,0.39156626506024095
2020-03-15,0.13855421686746988
2020-03-22,0.3253012048192771
2020-03-29,0.2891566265060241
2020-04-05,0.7289156626506024
2020-04-12,0.40963855421686746
2020-04-19,0.42771084337349397
2020-04-26,0.463855421686747
2020-05-03,0.5963855421686747
2020-05-10,0.572289156626506
2020-05-17,0.5903614457831325
2020-05-24,0.9759036144578314
2020-05-31,0.7409638554216867
2020-06-07,0.43373493975903615
2020-06-14,0.3192771084337349
2020-06-21,0.3253012048192771
