date,moustiquaire
2018-01-07,0.0
2018-01-14,0.1956521739130435
2018-01-21,0.0
2018-01-28,0.059782608695652176
2018-02-04,0.11413043478260869
2018-02-11,0.11956521739130435
2018-02-18,0.11956521739130435
2018-02-25,0.1956521739130435
2018-03-04,0.15217391304347827
2018-03-11,0.059782608695652176
2018-03-18,0.06521739130434782
2018-03-25,0.15760869565217392
2018-04-01,0.13043478260869565
2018-04-08,0.21739130434782608
2018-04-15,0.6467391304347826
2018-04-22,0.3858695652173913
2018-04-29,0.28804347826086957
2018-05-06,0.6304347826086957
2018-05-13,0.3695652173913043
2018-05-20,0.2826086956521739
2018-05-27,0.2717391304347826
2018-06-03,0.44021739130434784
2018-06-10,0.44021739130434784
2018-06-17,0.5597826086956522
2018-06-24,0.4673913043478261
2018-07-01,0.7717391304347826
2018-07-08,0.5489130434782609
2018-07-15,0.4673913043478261
2018-07-22,0.7282608695652174
2018-07-29,0.5815217391304348
2018-08-05,0.6521739130434783
2018-08-12,0.21739130434782608
2018-08-19,0.266304347826087
2018-08-26,0.15217391304347827
2018-09-02,0.059782608695652176
2018-09-09,0.17391304347826086
2018-09-16,0.16304347826086957
2018-09-23,0.125
2018-09-30,0.125
2018-10-07,0.06521739130434782
2018-10-14,0.1956521739130435
2018-10-21,0.125
2018-10-28,0.11413043478260869
2018-11-04,0.05434782608695652
2018-11-11,0.11413043478260869
2018-11-18,0.11413043478260869
2018-11-25,0.059782608695652176
2018-12-02,0.059782608695652176
2018-12-09,0.05434782608695652
2018-12-16,0.11956521739130435
2018-12-23,0.0
2018-12-30,0.0
2019-01-06,0.11413043478260869
2019-01-13,0.1793478260869565
2019-01-20,0.059782608695652176
2019-01-27,0.14130434782608695
2019-02-03,0.19021739130434784
2019-02-10,0.21195652173913043
2019-02-17,0.11413043478260869
2019-02-24,0.14673913043478262
2019-03-03,0.14673913043478262
2019-03-10,0.11413043478260869
2019-03-17,0.21195652173913043
2019-03-24,0.18478260869565216
2019-03-31,0.30978260869565216
2019-04-07,0.22826086956521738
2019-04-14,0.21195652173913043
2019-04-21,0.3532608695652174
2019-04-28,0.22826086956521738
2019-05-05,0.15760869565217392
2019-05-12,0.21195652173913043
2019-05-19,0.4782608695652174
2019-05-26,0.4891304347826087
2019-06-02,0.875
2019-06-09,0.20108695652173914
2019-06-16,0.6032608695652174
2019-06-23,0.8478260869565217
2019-06-30,0.907608695652174
2019-07-07,0.5054347826086957
2019-07-14,0.5434782608695652
2019-07-21,0.7065217391304348
2019-07-28,0.33152173913043476
2019-08-04,0.4782608695652174
2019-08-11,0.1793478260869565
2019-08-18,0.25
2019-08-25,0.1358695652173913
2019-09-01,0.15760869565217392
2019-09-08,0.11413043478260869
2019-09-15,0.05434782608695652
2019-09-22,0.1358695652173913
2019-09-29,0.16304347826086957
2019-10-06,0.10869565217391304
2019-10-13,0.16304347826086957
2019-10-20,0.15217391304347827
2019-10-27,0.10326086956521739
2019-11-03,0.05434782608695652
2019-11-10,0.10326086956521739
2019-11-17,0.10326086956521739
2019-11-24,0.10326086956521739
2019-12-01,0.16304347826086957
2019-12-08,0.04891304347826087
2019-12-15,0.125
2019-12-22,0.0
2019-12-29,0.16304347826086957
2020-01-05,0.07608695652173914
2020-01-12,0.14673913043478262
2020-01-19,0.10326086956521739
2020-01-26,0.14673913043478262
2020-02-02,0.13043478260869565
2020-02-09,0.14673913043478262
2020-02-16,0.15217391304347827
2020-02-23,0.11956521739130435
2020-03-01,0.1956521739130435
2020-03-08,0.16304347826086957
2020-03-15,0.16847826086956522
2020-03-22,0.08695652173913043
2020-03-29,0.15760869565217392
2020-04-05,0.28804347826086957
2020-04-12,0.45108695652173914
2020-04-19,0.4782608695652174
2020-04-26,0.29891304347826086
2020-05-03,0.6684782608695652
2020-05-10,0.5434782608695652
2020-05-17,0.9293478260869565
2020-05-24,0.8152173913043478
2020-05-31,0.8641304347826086
2020-06-07,0.657608695652174
2020-06-14,0.4782608695652174
2020-06-21,1.0
