date,panneau solaire camping car
2018-01-07,0.32515337423312884
2018-01-14,0.3128834355828221
2018-01-21,0.6319018404907976
2018-01-28,0.3128834355828221
2018-02-04,0.0
2018-02-11,0.0
2018-02-18,0.0
2018-02-25,0.3312883435582822
2018-03-04,0.34355828220858897
2018-03-11,0.3312883435582822
2018-03-18,0.0
2018-03-25,0.0
2018-04-01,0.0
2018-04-08,0.3128834355828221
2018-04-15,0.32515337423312884
2018-04-22,0.3312883435582822
2018-04-29,0.0
2018-05-06,0.0
2018-05-13,0.32515337423312884
2018-05-20,0.0
2018-05-27,0.0
2018-06-03,0.0
2018-06-10,0.32515337423312884
2018-06-17,0.0
2018-06-24,0.0
2018-07-01,0.6503067484662577
2018-07-08,0.0
2018-07-15,0.3803680981595092
2018-07-22,0.32515337423312884
2018-07-29,0.0
2018-08-05,0.38650306748466257
2018-08-12,0.0
2018-08-19,0.0
2018-08-26,0.3496932515337423
2018-09-02,0.6748466257668712
2018-09-09,0.0
2018-09-16,0.0
2018-09-23,0.3496932515337423
2018-09-30,0.6625766871165644
2018-10-07,0.0
2018-10-14,0.34355828220858897
2018-10-21,0.6748466257668712
2018-10-28,0.34355828220858897
2018-11-04,0.3312883435582822
2018-11-11,0.31901840490797545
2018-11-18,0.3128834355828221
2018-11-25,0.3128834355828221
2018-12-02,0.0
2018-12-09,0.0
2018-12-16,0.0
2018-12-23,0.36809815950920244
2018-12-30,0.0
2019-01-06,0.0
2019-01-13,0.0
2019-01-20,0.0
2019-01-27,0.3128834355828221
2019-02-03,0.32515337423312884
2019-02-10,0.0
2019-02-17,0.0
2019-02-24,0.3312883435582822
2019-03-03,0.3006134969325153
2019-03-10,0.32515337423312884
2019-03-17,0.32515337423312884
2019-03-24,0.3374233128834356
2019-03-31,0.0
2019-04-07,0.3374233128834356
2019-04-14,0.0
2019-04-21,0.0
2019-04-28,0.6196319018404908
2019-05-05,0.294478527607362
2019-05-12,0.31901840490797545
2019-05-19,0.3128834355828221
2019-05-26,0.0
2019-06-02,0.8957055214723927
2019-06-09,0.3128834355828221
2019-06-16,0.3312883435582822
2019-06-23,0.3312883435582822
2019-06-30,0.0
2019-07-07,0.3006134969325153
2019-07-14,0.656441717791411
2019-07-21,0.3619631901840491
2019-07-28,0.6134969325153374
2019-08-04,0.0
2019-08-11,0.0
2019-08-18,0.0
2019-08-25,0.0
2019-09-01,0.6134969325153374
2019-09-08,0.6134969325153374
2019-09-15,0.0
2019-09-22,0.0
2019-09-29,0.0
2019-10-06,0.0
2019-10-13,0.5705521472392638
2019-10-20,0.0
2019-10-27,0.0
2019-11-03,1.0
2019-11-10,0.0
2019-11-17,0.0
2019-11-24,0.2822085889570552
2019-12-01,0.0
2019-12-08,0.0
2019-12-15,0.0
2019-12-22,0.0
2019-12-29,0.2883435582822086
2020-01-05,0.558282208588957
2020-01-12,0.5460122699386503
2020-01-19,0.0
2020-01-26,0.2822085889570552
2020-02-02,0.2822085889570552
2020-02-09,0.26380368098159507
2020-02-16,0.558282208588957
2020-02-23,0.0
2020-03-01,0.26993865030674846
2020-03-08,0.26993865030674846
2020-03-15,0.22699386503067484
2020-03-22,0.0
2020-03-29,0.4539877300613497
2020-04-05,0.0
2020-04-12,0.2392638036809816
2020-04-19,0.0
2020-04-26,0.0
2020-05-03,0.0
2020-05-10,0.0
2020-05-17,0.24539877300613497
2020-05-24,0.49693251533742333
2020-05-31,0.4723926380368098
2020-06-07,0.4785276073619632
2020-06-14,0.49693251533742333
2020-06-21,0.0
