date,panneau solaire camping car
2018-01-07,0.0
2018-01-14,0.0
2018-01-21,0.5447154471544715
2018-01-28,0.2926829268292683
2018-02-04,0.2845528455284553
2018-02-11,0.2926829268292683
2018-02-18,0.3008130081300813
2018-02-25,0.0
2018-03-04,0.2601626016260163
2018-03-11,0.0
2018-03-18,0.0
2018-03-25,0.3983739837398374
2018-04-01,0.0
2018-04-08,0.2601626016260163
2018-04-15,0.6097560975609756
2018-04-22,0.2845528455284553
2018-04-29,0.2601626016260163
2018-05-06,0.2764227642276423
2018-05-13,0.8211382113821138
2018-05-20,0.0
2018-05-27,0.2682926829268293
2018-06-03,0.2845528455284553
2018-06-10,0.5284552845528455
2018-06-17,0.0
2018-06-24,0.2845528455284553
2018-07-01,0.2764227642276423
2018-07-08,0.8130081300813008
2018-07-15,0.2764227642276423
2018-07-22,0.975609756097561
2018-07-29,0.0
2018-08-05,0.0
2018-08-12,0.5609756097560976
2018-08-19,0.5691056910569106
2018-08-26,0.2845528455284553
2018-09-02,0.5609756097560976
2018-09-09,0.2764227642276423
2018-09-16,0.5691056910569106
2018-09-23,0.7154471544715447
2018-09-30,0.2764227642276423
2018-10-07,0.0
2018-10-14,0.2764227642276423
2018-10-21,0.2845528455284553
2018-10-28,0.5691056910569106
2018-11-04,0.8455284552845529
2018-11-11,0.0
2018-11-18,0.0
2018-11-25,0.2926829268292683
2018-12-02,0.2601626016260163
2018-12-09,0.0
2018-12-16,0.0
2018-12-23,0.6666666666666666
2018-12-30,0.3170731707317073
2019-01-06,0.3008130081300813
2019-01-13,0.3008130081300813
2019-01-20,0.2845528455284553
2019-01-27,0.2845528455284553
2019-02-03,0.0
2019-02-10,0.2926829268292683
2019-02-17,0.2764227642276423
2019-02-24,0.2764227642276423
2019-03-03,0.0
2019-03-10,0.5772357723577236
2019-03-17,0.2682926829268293
2019-03-24,0.5609756097560976
2019-03-31,0.5528455284552846
2019-04-07,0.7886178861788617
2019-04-14,0.2845528455284553
2019-04-21,0.7886178861788617
2019-04-28,0.2926829268292683
2019-05-05,0.2601626016260163
2019-05-12,0.2845528455284553
2019-05-19,0.5691056910569106
2019-05-26,0.5365853658536586
2019-06-02,0.5284552845528455
2019-06-09,0.7967479674796748
2019-06-16,0.0
2019-06-23,0.0
2019-06-30,0.5447154471544715
2019-07-07,0.5121951219512195
2019-07-14,0.5284552845528455
2019-07-21,0.7560975609756098
2019-07-28,0.4065040650406504
2019-08-04,0.25203252032520324
2019-08-11,0.24390243902439024
2019-08-18,0.22764227642276422
2019-08-25,0.21951219512195122
2019-09-01,0.0
2019-09-08,1.0
2019-09-15,0.4796747967479675
2019-09-22,0.5040650406504065
2019-09-29,0.3983739837398374
2019-10-06,0.21138211382113822
2019-10-13,0.6097560975609756
2019-10-20,0.2601626016260163
2019-10-27,0.22764227642276422
2019-11-03,0.4959349593495935
2019-11-10,0.0
2019-11-17,0.5121951219512195
2019-11-24,0.0
2019-12-01,0.6585365853658537
2019-12-08,0.2032520325203252
2019-12-15,0.2601626016260163
2019-12-22,0.22764227642276422
2019-12-29,0.21951219512195122
2020-01-05,0.2032520325203252
2020-01-12,0.43902439024390244
2020-01-19,0.43902439024390244
2020-01-26,0.1951219512195122
2020-02-02,0.2032520325203252
2020-02-09,0.0
2020-02-16,0.45528455284552843
2020-02-23,0.4715447154471545
2020-03-01,0.18699186991869918
2020-03-08,0.23577235772357724
2020-03-15,0.21138211382113822
2020-03-22,0.2032520325203252
2020-03-29,0.3821138211382114
2020-04-05,0.3902439024390244
2020-04-12,0.35772357723577236
2020-04-19,0.25203252032520324
2020-04-26,0.16260162601626016
2020-05-03,0.0
2020-05-10,0.2682926829268293
2020-05-17,0.42276422764227645
2020-05-24,0.4146341463414634
2020-05-31,0.3902439024390244
2020-06-07,0.17886178861788618
2020-06-14,0.42276422764227645
2020-06-21,0.8130081300813008
