tag_id,kwd_id,tag,keyword
1,74,Installation climatisation,Installation climatisation
1,75,Installation climatisation,Climatisation
1,76,Installation climatisation,dépannage climatisation
1,77,Installation climatisation,entreprise climatisation
1,78,Installation climatisation,climatisation appartement
1,79,Installation climatisation,entretien climatisation
1,80,Installation climatisation,réparation climatisation
1,81,Installation climatisation,société climatisation
1,82,Installation climatisation,entreprise froid et climatisation
1,83,Installation climatisation,climatisation maison
1,84,Installation climatisation,climatiseur mural
1,85,Installation climatisation,climatisation gainable
1,86,Installation climatisation,climatiseur split
1,87,Installation climatisation,climatisation murale
1,88,Installation climatisation,climatiseur appartement
1,89,Installation climatisation,installation climatiseur
1,90,Installation climatisation,climatiseur maison
1,91,Installation climatisation,split climatisation
1,92,Installation climatisation,installation climatisation maison
1,93,Installation climatisation,installer une climatisation
1,94,Installation climatisation,installation climatisation appartement
1,95,Installation climatisation,pose climatisation
1,96,Installation climatisation,climatiseur gainable
1,97,Installation climatisation,climatiseur multi split
1,98,Installation climatisation,maintenance climatisation
20,27,Plombier,Plombier
20,28,Plombier,Débouchage canalisation
20,29,Plombier,Dégorgement
20,30,Plombier,Plombier urgence
20,31,Plombier,plombier chauffagiste
20,32,Plombier,urgence plombier
20,33,Plombier,sos plombier
20,34,Plombier,artisan plombier
20,35,Plombier,dépannage chaudière
20,36,Plombier,entreprise plomberie
20,37,Plombier,entreprise de plomberie
20,38,Plombier,dépannage chauffe eau
20,39,Plombier,plombier
20,40,Plombier,chauffage
20,41,Plombier,déboucher wc
20,42,Plombier,dépannage plomberie
20,43,Plombier,plomberie sanitaire
20,44,Plombier,plombier fosses
20,45,Plombier,wc bouché
20,46,Plombier,travaux plomberie
204,99,Organisation de mariage,Organisation de mariage
204,100,Organisation de mariage,Wedding planner
204,101,Organisation de mariage,wedding planner
204,102,Organisation de mariage,organisateur de mariage
204,103,Organisation de mariage,planificateur de mariage
204,104,Organisation de mariage,organisation de mariage
204,105,Organisation de mariage,planning de mariage
204,106,Organisation de mariage,agence de mariage
204,107,Organisation de mariage,mariage clé en main
204,108,Organisation de mariage,agence de wedding planner
204,109,Organisation de mariage,planning d'organisation de mariage
204,110,Organisation de mariage,organisation de cérémonie laique
204,111,Organisation de mariage,planning de mariage le jour j
204,112,Organisation de mariage,planification de mariage
204,113,Organisation de mariage,agence d'organisation de mariage
204,114,Organisation de mariage,organisation de mariage de a à z
204,115,Organisation de mariage,planning du jour j de mariage
204,116,Organisation de mariage,préparatrice de mariage
204,117,Organisation de mariage,wedding planner de luxe
204,118,Organisation de mariage,planning de mariage détaillé
204,119,Organisation de mariage,organisation de mariage par une agence
204,120,Organisation de mariage,planning de journée de mariage
204,121,Organisation de mariage,organisation de mariage oriental
246,201,Traiteur,Traiteur
246,202,Traiteur,Traiteur et buffet
246,203,Traiteur,Traiteur haut gamme et chef domicile
246,204,Traiteur,traiteur haut gamme
246,205,Traiteur,chef domicile
246,206,Traiteur,traiteur
246,207,Traiteur,cocktail dinatoire
246,208,Traiteur,traiteur a domicile
246,209,Traiteur,traiteur anniversaire
246,210,Traiteur,traiteur entreprise
246,211,Traiteur,restaurant haut gamme
246,212,Traiteur,traiteur domicile
246,213,Traiteur,service traiteur
246,214,Traiteur,buffet traiteur
246,215,Traiteur,traiteur gastronomique
246,216,Traiteur,charcutier traiteur
246,217,Traiteur,traiteur buffet
246,218,Traiteur,traiteur cocktail dinatoire
246,219,Traiteur,traiteur healthy
246,220,Traiteur,livraison traiteur
246,221,Traiteur,traiteur patisserie
246,222,Traiteur,traiteur livraison domicile
246,223,Traiteur,cuisine haut gamme
246,224,Traiteur,traiteur evenement
246,225,Traiteur,traiteur original
246,226,Traiteur,traiteur reception
246,227,Traiteur,traiteur prestige
309,47,"Blanchiment, peinture, ou décorations murales ","Blanchiment, peinture, ou décorations murales "
309,48,"Blanchiment, peinture, ou décorations murales ",Peinture
309,49,"Blanchiment, peinture, ou décorations murales ",Artisan peintre et Peintre en batiment
309,50,"Blanchiment, peinture, ou décorations murales ",Artisan peintre
309,51,"Blanchiment, peinture, ou décorations murales ",Peintre en bâtiment
309,52,"Blanchiment, peinture, ou décorations murales ",Peintre bâtiment
