date,piscine semi enterrée
2018-01-07,0.13333333333333333
2018-01-14,0.08787878787878788
2018-01-21,0.08787878787878788
2018-01-28,0.18181818181818182
2018-02-04,0.22424242424242424
2018-02-11,0.048484848484848485
2018-02-18,0.0
2018-02-25,0.23333333333333334
2018-03-04,0.23030303030303031
2018-03-11,0.1393939393939394
2018-03-18,0.1393939393939394
2018-03-25,0.0
2018-04-01,0.21212121212121213
2018-04-08,0.0
2018-04-15,0.40606060606060607
2018-04-22,0.0
2018-04-29,0.2
2018-05-06,0.3606060606060606
2018-05-13,0.1393939393939394
2018-05-20,0.3575757575757576
2018-05-27,0.38181818181818183
2018-06-03,0.3939393939393939
2018-06-10,0.22727272727272727
2018-06-17,0.2878787878787879
2018-06-24,0.6636363636363637
2018-07-01,0.6272727272727273
2018-07-08,0.296969696969697
2018-07-15,0.6515151515151515
2018-07-22,0.7393939393939394
2018-07-29,0.45151515151515154
2018-08-05,0.45151515151515154
2018-08-12,0.3878787878787879
2018-08-19,0.30303030303030304
2018-08-26,0.3
2018-09-02,0.4212121212121212
2018-09-09,0.1393939393939394
2018-09-16,0.23939393939393938
2018-09-23,0.0
2018-09-30,0.14545454545454545
2018-10-07,0.0
2018-10-14,0.09393939393939393
2018-10-21,0.0
2018-10-28,0.0
2018-11-04,0.0
2018-11-11,0.0
2018-11-18,0.1303030303030303
2018-11-25,0.0
2018-12-02,0.28484848484848485
2018-12-09,0.0
2018-12-16,0.0
2018-12-23,0.296969696969697
2018-12-30,0.07878787878787878
2019-01-06,0.07575757575757576
2019-01-13,0.07878787878787878
2019-01-20,0.0
2019-01-27,0.0
2019-02-03,0.051515151515151514
2019-02-10,0.13333333333333333
2019-02-17,0.14545454545454545
2019-02-24,0.2636363636363636
2019-03-03,0.0
2019-03-10,0.24242424242424243
2019-03-17,0.051515151515151514
2019-03-24,0.3484848484848485
2019-03-31,0.1696969696969697
2019-04-07,0.14545454545454545
2019-04-14,0.23939393939393938
2019-04-21,0.3303030303030303
2019-04-28,0.3212121212121212
2019-05-05,0.12424242424242424
2019-05-12,0.2696969696969697
2019-05-19,0.0
2019-05-26,0.29393939393939394
2019-06-02,0.44242424242424244
2019-06-09,0.3090909090909091
2019-06-16,0.30303030303030304
2019-06-23,0.8787878787878788
2019-06-30,0.7878787878787878
2019-07-07,0.26666666666666666
2019-07-14,0.2
2019-07-21,0.603030303030303
2019-07-28,0.5272727272727272
2019-08-04,0.05757575757575758
2019-08-11,0.10303030303030303
2019-08-18,0.2727272727272727
2019-08-25,0.6303030303030303
2019-09-01,0.30303030303030304
2019-09-08,0.18181818181818182
2019-09-15,0.5696969696969697
2019-09-22,0.11818181818181818
2019-09-29,0.0696969696969697
2019-10-06,0.12727272727272726
2019-10-13,0.0
2019-10-20,0.13333333333333333
2019-10-27,0.12727272727272726
2019-11-03,0.0
2019-11-10,0.07272727272727272
2019-11-17,0.0
2019-11-24,0.12121212121212122
2019-12-01,0.11818181818181818
2019-12-08,0.0696969696969697
2019-12-15,0.12121212121212122
2019-12-22,0.12727272727272726
2019-12-29,0.06666666666666667
2020-01-05,0.22727272727272727
2020-01-12,0.15757575757575756
2020-01-19,0.0
2020-01-26,0.18181818181818182
2020-02-02,0.11515151515151516
2020-02-09,0.0
2020-02-16,0.36363636363636365
2020-02-23,0.18181818181818182
2020-03-01,0.1787878787878788
2020-03-08,0.1787878787878788
2020-03-15,0.2515151515151515
2020-03-22,0.1606060606060606
2020-03-29,0.35454545454545455
2020-04-05,0.7272727272727273
2020-04-12,0.5848484848484848
2020-04-19,0.42727272727272725
2020-04-26,0.5666666666666667
2020-05-03,0.3787878787878788
2020-05-10,0.41818181818181815
2020-05-17,1.0
2020-05-24,0.6151515151515151
2020-05-31,0.5757575757575758
2020-06-07,0.37272727272727274
2020-06-14,0.3
2020-06-21,0.6060606060606061
