date,piscine semi enterrée
2018-01-07,0.05029585798816568
2018-01-14,0.16863905325443787
2018-01-21,0.05029585798816568
2018-01-28,0.19230769230769232
2018-02-04,0.11242603550295859
2018-02-11,0.0
2018-02-18,0.3224852071005917
2018-02-25,0.1863905325443787
2018-03-04,0.19230769230769232
2018-03-11,0.05029585798816568
2018-03-18,0.38461538461538464
2018-03-25,0.3727810650887574
2018-04-01,0.07988165680473373
2018-04-08,0.05029585798816568
2018-04-15,0.2781065088757396
2018-04-22,0.24260355029585798
2018-04-29,0.17159763313609466
2018-05-06,0.33727810650887574
2018-05-13,0.16863905325443787
2018-05-20,0.39349112426035504
2018-05-27,0.05029585798816568
2018-06-03,0.14497041420118342
2018-06-10,0.3076923076923077
2018-06-17,0.26331360946745563
2018-06-24,0.39349112426035504
2018-07-01,0.35502958579881655
2018-07-08,0.28106508875739644
2018-07-15,0.34615384615384615
2018-07-22,0.4319526627218935
2018-07-29,0.7366863905325444
2018-08-05,0.45857988165680474
2018-08-12,0.47041420118343197
2018-08-19,0.636094674556213
2018-08-26,0.5088757396449705
2018-09-02,0.3609467455621302
2018-09-09,0.4881656804733728
2018-09-16,0.32840236686390534
2018-09-23,0.21005917159763313
2018-09-30,0.05029585798816568
2018-10-07,0.05325443786982249
2018-10-14,0.14201183431952663
2018-10-21,0.05325443786982249
2018-10-28,0.0
2018-11-04,0.1834319526627219
2018-11-11,0.13609467455621302
2018-11-18,0.047337278106508875
2018-11-25,0.09763313609467456
2018-12-02,0.08284023668639054
2018-12-09,0.0
2018-12-16,0.05029585798816568
2018-12-23,0.20414201183431951
2018-12-30,0.10650887573964497
2019-01-06,0.1863905325443787
2019-01-13,0.1804733727810651
2019-01-20,0.30177514792899407
2019-01-27,0.17751479289940827
2019-02-03,0.05029585798816568
2019-02-10,0.05325443786982249
2019-02-17,0.1952662721893491
2019-02-24,0.26331360946745563
2019-03-03,0.05029585798816568
2019-03-10,0.21005917159763313
2019-03-17,0.3698224852071006
2019-03-24,0.46449704142011833
2019-03-31,0.22485207100591717
2019-04-07,0.20118343195266272
2019-04-14,0.13609467455621302
2019-04-21,0.4467455621301775
2019-04-28,0.21301775147928995
2019-05-05,0.08284023668639054
2019-05-12,0.4437869822485207
2019-05-19,0.04142011834319527
2019-05-26,0.22485207100591717
2019-06-02,0.1893491124260355
2019-06-09,0.1834319526627219
2019-06-16,0.20414201183431951
2019-06-23,0.5088757396449705
2019-06-30,0.4940828402366864
2019-07-07,0.5266272189349113
2019-07-14,0.7307692307692307
2019-07-21,0.3047337278106509
2019-07-28,0.3136094674556213
2019-08-04,0.1863905325443787
2019-08-11,0.1863905325443787
2019-08-18,0.2958579881656805
2019-08-25,0.4349112426035503
2019-09-01,0.1804733727810651
2019-09-08,0.23964497041420119
2019-09-15,0.26627218934911245
2019-09-22,0.038461538461538464
2019-09-29,0.12130177514792899
2019-10-06,0.04142011834319527
2019-10-13,0.05325443786982249
2019-10-20,0.15976331360946747
2019-10-27,0.11834319526627218
2019-11-03,0.29289940828402367
2019-11-10,0.0
2019-11-17,0.15976331360946747
2019-11-24,0.0
2019-12-01,0.0
2019-12-08,0.17751479289940827
2019-12-15,0.04142011834319527
2019-12-22,0.04437869822485207
2019-12-29,0.04142011834319527
2020-01-05,0.15680473372781065
2020-01-12,0.05621301775147929
2020-01-19,0.21301775147928995
2020-01-26,0.16272189349112426
2020-02-02,0.40532544378698226
2020-02-09,0.2455621301775148
2020-02-16,0.21005917159763313
2020-02-23,0.22781065088757396
2020-03-01,0.2603550295857988
2020-03-08,0.2988165680473373
2020-03-15,0.16863905325443787
2020-03-22,0.21005917159763313
2020-03-29,0.27218934911242604
2020-04-05,0.32840236686390534
2020-04-12,0.363905325443787
2020-04-19,0.3757396449704142
2020-04-26,0.41124260355029585
2020-05-03,0.5236686390532544
2020-05-10,0.2603550295857988
2020-05-17,1.0
2020-05-24,0.9911242603550295
2020-05-31,0.8994082840236687
2020-06-07,0.47337278106508873
2020-06-14,0.4526627218934911
2020-06-21,0.7396449704142012
