date,piscine semi enterrée
2018-01-07,0.0
2018-01-14,0.0641025641025641
2018-01-21,0.0641025641025641
2018-01-28,0.25
2018-02-04,0.23076923076923078
2018-02-11,0.0641025641025641
2018-02-18,0.24358974358974358
2018-02-25,0.20512820512820512
2018-03-04,0.1282051282051282
2018-03-11,0.21153846153846154
2018-03-18,0.23717948717948717
2018-03-25,0.1858974358974359
2018-04-01,0.34615384615384615
2018-04-08,0.11538461538461539
2018-04-15,0.15384615384615385
2018-04-22,0.532051282051282
2018-04-29,0.4358974358974359
2018-05-06,0.25
2018-05-13,0.07051282051282051
2018-05-20,0.14743589743589744
2018-05-27,0.28846153846153844
2018-06-03,0.36538461538461536
2018-06-10,0.1346153846153846
2018-06-17,0.21794871794871795
2018-06-24,0.6410256410256411
2018-07-01,0.4807692307692308
2018-07-08,0.532051282051282
2018-07-15,0.6666666666666666
2018-07-22,0.3076923076923077
2018-07-29,1.0
2018-08-05,0.5769230769230769
2018-08-12,0.44871794871794873
2018-08-19,0.391025641025641
2018-08-26,0.09615384615384616
2018-09-02,0.38461538461538464
2018-09-09,0.32051282051282054
2018-09-16,0.15384615384615385
2018-09-23,0.07051282051282051
2018-09-30,0.2692307692307692
2018-10-07,0.14743589743589744
2018-10-14,0.07051282051282051
2018-10-21,0.46153846153846156
2018-10-28,0.2948717948717949
2018-11-04,0.07051282051282051
2018-11-11,0.10897435897435898
2018-11-18,0.1346153846153846
2018-11-25,0.14102564102564102
2018-12-02,0.07051282051282051
2018-12-09,0.0
2018-12-16,0.10897435897435898
2018-12-23,0.07692307692307693
2018-12-30,0.07051282051282051
2019-01-06,0.21153846153846154
2019-01-13,0.07051282051282051
2019-01-20,0.1282051282051282
2019-01-27,0.0641025641025641
2019-02-03,0.0641025641025641
2019-02-10,0.1346153846153846
2019-02-17,0.11538461538461539
2019-02-24,0.08974358974358974
2019-03-03,0.20512820512820512
2019-03-10,0.25
2019-03-17,0.36538461538461536
2019-03-24,0.4358974358974359
2019-03-31,0.27564102564102566
2019-04-07,0.3525641025641026
2019-04-14,0.28846153846153844
2019-04-21,0.21794871794871795
2019-04-28,0.21153846153846154
2019-05-05,0.24358974358974358
2019-05-12,0.33974358974358976
2019-05-19,0.10897435897435898
2019-05-26,0.38461538461538464
2019-06-02,0.5064102564102564
2019-06-09,0.36538461538461536
2019-06-16,0.30128205128205127
2019-06-23,0.6474358974358975
2019-06-30,0.8589743589743589
2019-07-07,0.40384615384615385
2019-07-14,0.3525641025641026
2019-07-21,0.44871794871794873
2019-07-28,0.32051282051282054
2019-08-04,0.2948717948717949
2019-08-11,0.30128205128205127
2019-08-18,0.23076923076923078
2019-08-25,0.3333333333333333
2019-09-01,0.2948717948717949
2019-09-08,0.4358974358974359
2019-09-15,0.09615384615384616
2019-09-22,0.23076923076923078
2019-09-29,0.26282051282051283
2019-10-06,0.1346153846153846
2019-10-13,0.0641025641025641
2019-10-20,0.08333333333333333
2019-10-27,0.12179487179487179
2019-11-03,0.1858974358974359
2019-11-10,0.057692307692307696
2019-11-17,0.057692307692307696
2019-11-24,0.09615384615384616
2019-12-01,0.1858974358974359
2019-12-08,0.0
2019-12-15,0.057692307692307696
2019-12-22,0.0641025641025641
2019-12-29,0.26282051282051283
2020-01-05,0.14743589743589744
2020-01-12,0.09615384615384616
2020-01-19,0.2692307692307692
2020-01-26,0.057692307692307696
2020-02-02,0.20512820512820512
2020-02-09,0.057692307692307696
2020-02-16,0.20512820512820512
2020-02-23,0.23717948717948717
2020-03-01,0.14743589743589744
2020-03-08,0.28846153846153844
2020-03-15,0.28846153846153844
2020-03-22,0.3333333333333333
2020-03-29,0.22435897435897437
2020-04-05,0.6153846153846154
2020-04-12,0.6730769230769231
2020-04-19,0.46794871794871795
2020-04-26,0.46153846153846156
2020-05-03,0.5897435897435898
2020-05-10,0.4166666666666667
2020-05-17,0.7948717948717948
2020-05-24,0.6474358974358975
2020-05-31,0.6474358974358975
2020-06-07,0.28846153846153844
2020-06-14,0.1794871794871795
2020-06-21,0.41025641025641024
