date,naturopathe
2018-01-07,0.34545454545454546
2018-01-14,0.4484848484848485
2018-01-21,0.5636363636363636
2018-01-28,0.703030303030303
2018-02-04,0.1393939393939394
2018-02-11,0.2787878787878788
2018-02-18,0.34545454545454546
2018-02-25,0.5818181818181818
2018-03-04,0.5393939393939394
2018-03-11,0.5757575757575758
2018-03-18,0.37575757575757573
2018-03-25,0.503030303030303
2018-04-01,0.503030303030303
2018-04-08,0.5636363636363636
2018-04-15,0.4303030303030303
2018-04-22,0.5575757575757576
2018-04-29,0.509090909090909
2018-05-06,0.22424242424242424
2018-05-13,0.3515151515151515
2018-05-20,0.4484848484848485
2018-05-27,0.4666666666666667
2018-06-03,0.3878787878787879
2018-06-10,0.5636363636363636
2018-06-17,0.4727272727272727
2018-06-24,0.703030303030303
2018-07-01,0.4
2018-07-08,0.30303030303030304
2018-07-15,0.4484848484848485
2018-07-22,0.5878787878787879
2018-07-29,0.5333333333333333
2018-08-05,0.49696969696969695
2018-08-12,0.45454545454545453
2018-08-19,0.42424242424242425
2018-08-26,0.48484848484848486
2018-09-02,0.7272727272727273
2018-09-09,0.5636363636363636
2018-09-16,0.4484848484848485
2018-09-23,0.5515151515151515
2018-09-30,0.4303030303030303
2018-10-07,0.6121212121212121
2018-10-14,0.593939393939394
2018-10-21,0.5575757575757576
2018-10-28,0.40606060606060607
2018-11-04,0.6363636363636364
2018-11-11,0.2909090909090909
2018-11-18,0.47878787878787876
2018-11-25,0.4484848484848485
2018-12-02,0.5818181818181818
2018-12-09,0.47878787878787876
2018-12-16,0.5575757575757576
2018-12-23,0.45454545454545453
2018-12-30,0.26666666666666666
2019-01-06,0.5575757575757576
2019-01-13,0.7818181818181819
2019-01-20,0.44242424242424244
2019-01-27,0.5212121212121212
2019-02-03,0.6181818181818182
2019-02-10,0.5696969696969697
2019-02-17,0.6848484848484848
2019-02-24,0.6545454545454545
2019-03-03,0.3939393939393939
2019-03-10,0.6787878787878788
2019-03-17,0.7636363636363637
2019-03-24,1.0
2019-03-31,0.593939393939394
2019-04-07,0.6666666666666666
2019-04-14,0.6060606060606061
2019-04-21,0.6
2019-04-28,0.5272727272727272
2019-05-05,0.509090909090909
2019-05-12,0.5212121212121212
2019-05-19,0.6060606060606061
2019-05-26,0.32727272727272727
2019-06-02,0.45454545454545453
2019-06-09,0.5272727272727272
2019-06-16,0.4666666666666667
2019-06-23,0.6545454545454545
2019-06-30,0.4666666666666667
2019-07-07,0.45454545454545453
2019-07-14,0.48484848484848486
2019-07-21,0.42424242424242425
2019-07-28,0.6303030303030303
2019-08-04,0.696969696969697
2019-08-11,0.36363636363636365
2019-08-18,0.9454545454545454
2019-08-25,0.7151515151515152
2019-09-01,0.7515151515151515
2019-09-08,0.6666666666666666
2019-09-15,0.7757575757575758
2019-09-22,0.7333333333333333
2019-09-29,0.5454545454545454
2019-10-06,0.7878787878787878
2019-10-13,0.7393939393939394
2019-10-20,0.6060606060606061
2019-10-27,0.8787878787878788
2019-11-03,0.7575757575757576
2019-11-10,0.6
2019-11-17,0.44242424242424244
2019-11-24,0.6484848484848484
2019-12-01,0.5151515151515151
2019-12-08,0.5636363636363636
2019-12-15,0.4121212121212121
2019-12-22,0.3696969696969697
2019-12-29,0.6060606060606061
2020-01-05,0.7272727272727273
2020-01-12,0.9212121212121213
2020-01-19,0.6060606060606061
2020-01-26,0.7878787878787878
2020-02-02,0.8
2020-02-09,0.6303030303030303
2020-02-16,0.5454545454545454
2020-02-23,0.46060606060606063
2020-03-01,0.6121212121212121
2020-03-08,0.6
2020-03-15,0.21212121212121213
2020-03-22,0.2727272727272727
2020-03-29,0.6121212121212121
2020-04-05,0.4484848484848485
2020-04-12,0.3333333333333333
2020-04-19,0.4909090909090909
2020-04-26,0.3090909090909091
2020-05-03,0.5878787878787879
2020-05-10,0.6121212121212121
2020-05-17,0.5575757575757576
