,geoName,means
0,Baden-Württemberg,91.0
1,Bavaria,100.0
2,Berlin,35.0
3,Brandenburg,45.0
4,Bremen,5.0
5,Hamburg,27.0
6,Hesse,68.0
7,Lower Saxony,78.0
8,Mecklenburg-Vorpommern,39.0
9,North Rhine-Westphalia,80.0
10,Rhineland-Palatinate,69.0
11,Saarland,25.0
12,Saxony,42.0
13,Saxony-Anhalt,55.0
14,Schleswig-Holstein,46.0
15,Thuringia,57.0
