,geoName,means
0,Baden-Württemberg,67.0
1,Bavaria,64.0
2,Berlin,39.0
3,Brandenburg,32.0
4,Bremen,22.0
5,Hamburg,39.0
6,Hesse,56.0
7,Lower Saxony,58.0
8,Mecklenburg-Vorpommern,26.0
9,North Rhine-Westphalia,100.0
10,Rhineland-Palatinate,52.0
11,Saarland,25.0
12,Saxony,45.0
13,Saxony-Anhalt,34.0
14,Schleswig-Holstein,35.0
15,Thuringia,35.0
