,geoName,means
0,Baden-Württemberg,73.0
1,Bavaria,72.0
2,Berlin,76.0
3,Brandenburg,45.0
4,Bremen,30.0
5,Hamburg,44.0
6,Hesse,58.0
7,Lower Saxony,67.0
8,Mecklenburg-Vorpommern,45.0
9,North Rhine-Westphalia,100.0
10,Rhineland-Palatinate,53.0
11,Saarland,44.0
12,Saxony,37.0
13,Saxony-Anhalt,35.0
14,Schleswig-Holstein,43.0
15,Thuringia,35.0
