,geoName,means
0,Baden-Württemberg,100.0
1,Bavaria,83.0
2,Berlin,40.0
3,Brandenburg,30.0
4,Bremen,78.0
5,Hamburg,31.0
6,Hesse,77.0
7,Lower Saxony,66.0
8,Mecklenburg-Vorpommern,22.0
9,North Rhine-Westphalia,64.0
10,Rhineland-Palatinate,65.0
11,Saarland,0.0
12,Saxony,84.0
13,Saxony-Anhalt,0.0
14,Schleswig-Holstein,17.0
15,Thuringia,33.0
