,geoName,means
0,Baden-Württemberg,35.0
1,Bavaria,100.0
2,Berlin,65.0
3,Brandenburg,28.0
4,Bremen,26.0
5,Hamburg,13.0
6,Hesse,44.0
7,Lower Saxony,76.0
8,Mecklenburg-Vorpommern,10.0
9,North Rhine-Westphalia,94.0
10,Rhineland-Palatinate,39.0
11,Saarland,13.0
12,Saxony,42.0
13,Saxony-Anhalt,5.0
14,Schleswig-Holstein,6.0
15,Thuringia,0.0
