,date,means
0,2018-01-07,69.0
1,2018-01-14,76.0
2,2018-01-21,80.0
3,2018-01-28,67.0
4,2018-02-04,78.0
5,2018-02-11,71.0
6,2018-02-18,66.0
7,2018-02-25,79.0
8,2018-03-04,68.0
9,2018-03-11,100.0
10,2018-03-18,70.0
11,2018-03-25,80.0
12,2018-04-01,83.0
13,2018-04-08,87.0
14,2018-04-15,67.0
15,2018-04-22,67.0
16,2018-04-29,91.0
17,2018-05-06,67.0
18,2018-05-13,77.0
19,2018-05-20,84.0
20,2018-05-27,95.0
21,2018-06-03,73.0
22,2018-06-10,70.0
23,2018-06-17,73.0
24,2018-06-24,63.0
25,2018-07-01,79.0
26,2018-07-08,91.0
27,2018-07-15,70.0
28,2018-07-22,73.0
29,2018-07-29,70.0
30,2018-08-05,75.0
31,2018-08-12,67.0
32,2018-08-19,63.0
33,2018-08-26,59.0
34,2018-09-02,77.0
35,2018-09-09,83.0
36,2018-09-16,69.0
37,2018-09-23,73.0
38,2018-09-30,83.0
39,2018-10-07,58.0
40,2018-10-14,63.0
41,2018-10-21,67.0
42,2018-10-28,68.0
43,2018-11-04,57.0
44,2018-11-11,69.0
45,2018-11-18,57.0
46,2018-11-25,50.0
47,2018-12-02,59.0
48,2018-12-09,54.0
49,2018-12-16,70.0
50,2018-12-23,52.0
51,2018-12-30,78.0
52,2019-01-06,65.0
53,2019-01-13,72.0
54,2019-01-20,71.0
55,2019-01-27,80.0
56,2019-02-03,91.0
57,2019-02-10,87.0
58,2019-02-17,73.0
59,2019-02-24,79.0
60,2019-03-03,74.0
61,2019-03-10,59.0
62,2019-03-17,65.0
63,2019-03-24,84.0
64,2019-03-31,77.0
65,2019-04-07,80.0
66,2019-04-14,74.0
67,2019-04-21,90.0
68,2019-04-28,76.0
69,2019-05-05,71.0
70,2019-05-12,90.0
71,2019-05-19,80.0
72,2019-05-26,73.0
73,2019-06-02,72.0
74,2019-06-09,70.0
75,2019-06-16,55.0
76,2019-06-23,68.0
77,2019-06-30,60.0
78,2019-07-07,78.0
79,2019-07-14,74.0
80,2019-07-21,63.0
81,2019-07-28,73.0
82,2019-08-04,78.0
83,2019-08-11,94.0
84,2019-08-18,76.0
85,2019-08-25,66.0
86,2019-09-01,62.0
87,2019-09-08,59.0
88,2019-09-15,71.0
89,2019-09-22,69.0
90,2019-09-29,67.0
91,2019-10-06,71.0
92,2019-10-13,67.0
93,2019-10-20,58.0
94,2019-10-27,86.0
95,2019-11-03,54.0
96,2019-11-10,74.0
97,2019-11-17,68.0
98,2019-11-24,54.0
99,2019-12-01,46.0
100,2019-12-08,51.0
101,2019-12-15,52.0
102,2019-12-22,48.0
103,2019-12-29,66.0
104,2020-01-05,70.0
105,2020-01-12,72.0
106,2020-01-19,73.0
107,2020-01-26,85.0
108,2020-02-02,62.0
109,2020-02-09,77.0
110,2020-02-16,70.0
111,2020-02-23,66.0
112,2020-03-01,62.0
113,2020-03-08,49.0
114,2020-03-15,48.0
115,2020-03-22,58.0
116,2020-03-29,57.0
117,2020-04-05,65.0
118,2020-04-12,73.0
119,2020-04-19,66.0
120,2020-04-26,64.0
121,2020-05-03,81.0
122,2020-05-10,73.0
