,date,means
0,2018-01-07,0.0
1,2018-01-14,9.0
2,2018-01-21,14.0
3,2018-01-28,3.0
4,2018-02-04,3.0
5,2018-02-11,6.0
6,2018-02-18,8.0
7,2018-02-25,39.0
8,2018-03-04,3.0
9,2018-03-11,29.0
10,2018-03-18,3.0
11,2018-03-25,35.0
12,2018-04-01,51.0
13,2018-04-08,39.0
14,2018-04-15,41.0
15,2018-04-22,22.0
16,2018-04-29,79.0
17,2018-05-06,48.0
18,2018-05-13,10.0
19,2018-05-20,84.0
20,2018-05-27,89.0
21,2018-06-03,57.0
22,2018-06-10,39.0
23,2018-06-17,44.0
24,2018-06-24,8.0
25,2018-07-01,26.0
26,2018-07-08,11.0
27,2018-07-15,77.0
28,2018-07-22,46.0
29,2018-07-29,44.0
30,2018-08-05,46.0
31,2018-08-12,7.0
32,2018-08-19,5.0
33,2018-08-26,33.0
34,2018-09-02,3.0
35,2018-09-09,28.0
36,2018-09-16,0.0
37,2018-09-23,31.0
38,2018-09-30,0.0
39,2018-10-07,7.0
40,2018-10-14,5.0
41,2018-10-21,31.0
42,2018-10-28,0.0
43,2018-11-04,19.0
44,2018-11-11,3.0
45,2018-11-18,9.0
46,2018-11-25,19.0
47,2018-12-02,3.0
48,2018-12-09,0.0
49,2018-12-16,0.0
50,2018-12-23,7.0
51,2018-12-30,3.0
52,2019-01-06,15.0
53,2019-01-13,0.0
54,2019-01-20,3.0
55,2019-01-27,5.0
56,2019-02-03,29.0
57,2019-02-10,16.0
58,2019-02-17,5.0
59,2019-02-24,19.0
60,2019-03-03,8.0
61,2019-03-10,9.0
62,2019-03-17,6.0
63,2019-03-24,18.0
64,2019-03-31,10.0
65,2019-04-07,27.0
66,2019-04-14,13.0
67,2019-04-21,56.0
68,2019-04-28,46.0
69,2019-05-05,36.0
70,2019-05-12,7.0
71,2019-05-19,18.0
72,2019-05-26,76.0
73,2019-06-02,100.0
74,2019-06-09,54.0
75,2019-06-16,76.0
76,2019-06-23,67.0
77,2019-06-30,81.0
78,2019-07-07,21.0
79,2019-07-14,22.0
80,2019-07-21,74.0
81,2019-07-28,33.0
82,2019-08-04,10.0
83,2019-08-11,15.0
84,2019-08-18,20.0
85,2019-08-25,25.0
86,2019-09-01,39.0
87,2019-09-08,3.0
88,2019-09-15,3.0
89,2019-09-22,4.0
90,2019-09-29,3.0
91,2019-10-06,15.0
92,2019-10-13,27.0
93,2019-10-20,0.0
94,2019-10-27,0.0
95,2019-11-03,0.0
96,2019-11-10,0.0
97,2019-11-17,0.0
98,2019-11-24,3.0
99,2019-12-01,0.0
100,2019-12-08,5.0
101,2019-12-15,3.0
102,2019-12-22,3.0
103,2019-12-29,8.0
104,2020-01-05,5.0
105,2020-01-12,14.0
106,2020-01-19,14.0
107,2020-01-26,0.0
108,2020-02-02,24.0
109,2020-02-09,4.0
110,2020-02-16,4.0
111,2020-02-23,36.0
112,2020-03-01,14.0
113,2020-03-08,2.0
114,2020-03-15,6.0
115,2020-03-22,49.0
116,2020-03-29,50.0
117,2020-04-05,93.0
118,2020-04-12,65.0
119,2020-04-19,33.0
120,2020-04-26,30.0
121,2020-05-03,48.0
122,2020-05-10,46.0
