,Unnamed: 0,date,means
0,0,2018-01-07,62.300000000000004
1,1,2018-01-14,71.2
2,2,2018-01-21,74.76
3,3,2018-01-28,65.86
4,4,2018-02-04,71.2
5,5,2018-02-11,62.300000000000004
6,6,2018-02-18,58.74
7,7,2018-02-25,65.86
8,8,2018-03-04,64.97
9,9,2018-03-11,81.88
10,10,2018-03-18,63.19
11,11,2018-03-25,72.98
12,12,2018-04-01,57.85
13,13,2018-04-08,57.85
14,14,2018-04-15,72.09
15,15,2018-04-22,60.52
16,16,2018-04-29,72.98
17,17,2018-05-06,72.09
18,18,2018-05-13,76.54
19,19,2018-05-20,60.52
20,20,2018-05-27,57.85
21,21,2018-06-03,67.64
22,22,2018-06-10,55.18
23,23,2018-06-17,60.52
24,24,2018-06-24,50.730000000000004
25,25,2018-07-01,70.31
26,26,2018-07-08,70.31
27,27,2018-07-15,56.96
28,28,2018-07-22,57.85
29,29,2018-07-29,54.29
30,30,2018-08-05,54.29
31,31,2018-08-12,55.18
32,32,2018-08-19,52.51
33,33,2018-08-26,45.39
34,34,2018-09-02,56.96
35,35,2018-09-09,79.21000000000001
36,36,2018-09-16,56.96
37,37,2018-09-23,52.51
38,38,2018-09-30,59.63
39,39,2018-10-07,71.2
40,40,2018-10-14,68.53
41,41,2018-10-21,63.19
42,42,2018-10-28,60.52
43,43,2018-11-04,59.63
44,44,2018-11-11,67.64
45,45,2018-11-18,55.18
46,46,2018-11-25,63.19
47,47,2018-12-02,48.95
48,48,2018-12-09,54.29
49,49,2018-12-16,46.28
50,50,2018-12-23,44.5
51,51,2018-12-30,70.31
52,52,2019-01-06,77.43
53,53,2019-01-13,75.65
54,54,2019-01-20,65.86
55,55,2019-01-27,71.2
56,56,2019-02-03,63.19
57,57,2019-02-10,53.4
58,58,2019-02-17,72.09
59,59,2019-02-24,71.2
60,60,2019-03-03,64.08
61,61,2019-03-10,64.97
62,62,2019-03-17,87.22
63,63,2019-03-24,57.85
64,64,2019-03-31,57.85
65,65,2019-04-07,78.32000000000001
66,66,2019-04-14,62.300000000000004
67,67,2019-04-21,77.43
68,68,2019-04-28,54.29
69,69,2019-05-05,41.83
70,70,2019-05-12,64.97
71,71,2019-05-19,63.19
72,72,2019-05-26,41.83
73,73,2019-06-02,57.85
74,74,2019-06-09,72.09
75,75,2019-06-16,64.08
76,76,2019-06-23,80.99
77,77,2019-06-30,62.300000000000004
78,78,2019-07-07,70.31
79,79,2019-07-14,63.19
80,80,2019-07-21,56.96
81,81,2019-07-28,65.86
82,82,2019-08-04,53.4
83,83,2019-08-11,67.64
84,84,2019-08-18,62.300000000000004
85,85,2019-08-25,71.2
86,86,2019-09-01,67.64
87,87,2019-09-08,54.29
88,88,2019-09-15,72.09
89,89,2019-09-22,48.06
90,90,2019-09-29,49.84
91,91,2019-10-06,60.52
92,92,2019-10-13,73.87
93,93,2019-10-20,89.0
94,94,2019-10-27,56.07
95,95,2019-11-03,49.84
96,96,2019-11-10,67.64
97,97,2019-11-17,53.4
98,98,2019-11-24,67.64
99,99,2019-12-01,64.08
100,100,2019-12-08,54.29
101,101,2019-12-15,69.42
102,102,2019-12-22,55.18
103,103,2019-12-29,64.97
104,104,2020-01-05,53.4
105,105,2020-01-12,51.62
106,106,2020-01-19,64.08
107,107,2020-01-26,66.75
108,108,2020-02-02,54.29
109,109,2020-02-09,77.43
110,110,2020-02-16,54.29
111,111,2020-02-23,66.75
112,112,2020-03-01,43.61
113,113,2020-03-08,53.4
114,114,2020-03-15,48.95
115,115,2020-03-22,41.83
116,116,2020-03-29,55.18
117,117,2020-04-05,56.96
118,118,2020-04-12,56.07
119,119,2020-04-19,53.4
120,120,2020-04-26,51.62
121,121,2020-05-03,59.63
122,122,2020-05-10,60.52
