,geoName,means
0,Baden-Württemberg,96.0
1,Bavaria,89.0
2,Berlin,89.0
3,Brandenburg,77.0
4,Bremen,90.0
5,Hamburg,79.0
6,Hesse,93.0
7,Lower Saxony,85.0
8,Mecklenburg-Vorpommern,58.0
9,North Rhine-Westphalia,100.0
10,Rhineland-Palatinate,85.0
11,Saarland,50.0
12,Saxony,81.0
13,Saxony-Anhalt,67.0
14,Schleswig-Holstein,75.0
15,Thuringia,92.0
