,geoName,means
0,Baden-Württemberg,53.0
1,Bavaria,65.0
2,Berlin,44.0
3,Brandenburg,78.0
4,Bremen,40.0
5,Hamburg,38.0
6,Hesse,52.0
7,Lower Saxony,50.0
8,Mecklenburg-Vorpommern,63.0
9,North Rhine-Westphalia,55.0
10,Rhineland-Palatinate,59.0
11,Saarland,53.0
12,Saxony,94.0
13,Saxony-Anhalt,94.0
14,Schleswig-Holstein,34.0
15,Thuringia,100.0
