,geoName,means
0,Baden-Württemberg,92.0
1,Bavaria,89.0
2,Berlin,36.0
3,Brandenburg,42.0
4,Bremen,17.0
5,Hamburg,29.0
6,Hesse,53.0
7,Lower Saxony,68.0
8,Mecklenburg-Vorpommern,31.0
9,North Rhine-Westphalia,100.0
10,Rhineland-Palatinate,62.0
11,Saarland,32.0
12,Saxony,47.0
13,Saxony-Anhalt,40.0
14,Schleswig-Holstein,37.0
15,Thuringia,35.0
