,geoName,means
0,Baden-Württemberg,84.0
1,Bavaria,100.0
2,Berlin,49.0
3,Brandenburg,49.0
4,Bremen,28.0
5,Hamburg,37.0
6,Hesse,57.0
7,Lower Saxony,73.0
8,Mecklenburg-Vorpommern,36.0
9,North Rhine-Westphalia,84.0
10,Rhineland-Palatinate,48.0
11,Saarland,26.0
12,Saxony,58.0
13,Saxony-Anhalt,60.0
14,Schleswig-Holstein,49.0
15,Thuringia,38.0
