,geoName,means
0,Baden-Württemberg,91.0
1,Bavaria,87.0
2,Berlin,35.0
3,Brandenburg,21.0
4,Bremen,45.0
5,Hamburg,36.0
6,Hesse,79.0
7,Lower Saxony,64.0
8,Mecklenburg-Vorpommern,35.0
9,North Rhine-Westphalia,100.0
10,Rhineland-Palatinate,52.0
11,Saarland,28.0
12,Saxony,54.0
13,Saxony-Anhalt,37.0
14,Schleswig-Holstein,22.0
15,Thuringia,48.0
