,date,means
0,2018-01-07,62.0
1,2018-01-14,71.0
2,2018-01-21,100.0
3,2018-01-28,81.0
4,2018-02-04,67.0
5,2018-02-11,66.0
6,2018-02-18,52.0
7,2018-02-25,51.0
8,2018-03-04,64.0
9,2018-03-11,79.0
10,2018-03-18,75.0
11,2018-03-25,58.0
12,2018-04-01,70.0
13,2018-04-08,66.0
14,2018-04-15,53.0
15,2018-04-22,68.0
16,2018-04-29,59.0
17,2018-05-06,63.0
18,2018-05-13,61.0
19,2018-05-20,58.0
20,2018-05-27,76.0
21,2018-06-03,82.0
22,2018-06-10,73.0
23,2018-06-17,54.0
24,2018-06-24,68.0
25,2018-07-01,49.0
26,2018-07-08,64.0
27,2018-07-15,71.0
28,2018-07-22,74.0
29,2018-07-29,63.0
30,2018-08-05,77.0
31,2018-08-12,74.0
32,2018-08-19,50.0
33,2018-08-26,51.0
34,2018-09-02,56.0
35,2018-09-09,50.0
36,2018-09-16,61.0
37,2018-09-23,71.0
38,2018-09-30,62.0
39,2018-10-07,61.0
40,2018-10-14,63.0
41,2018-10-21,52.0
42,2018-10-28,72.0
43,2018-11-04,46.0
44,2018-11-11,50.0
45,2018-11-18,38.0
46,2018-11-25,61.0
47,2018-12-02,67.0
48,2018-12-09,58.0
49,2018-12-16,80.0
50,2018-12-23,67.0
51,2018-12-30,56.0
52,2019-01-06,71.0
53,2019-01-13,54.0
54,2019-01-20,95.0
55,2019-01-27,67.0
56,2019-02-03,74.0
57,2019-02-10,78.0
58,2019-02-17,63.0
59,2019-02-24,77.0
60,2019-03-03,70.0
61,2019-03-10,87.0
62,2019-03-17,77.0
63,2019-03-24,70.0
64,2019-03-31,63.0
65,2019-04-07,83.0
66,2019-04-14,82.0
67,2019-04-21,88.0
68,2019-04-28,70.0
69,2019-05-05,78.0
70,2019-05-12,53.0
71,2019-05-19,79.0
72,2019-05-26,69.0
73,2019-06-02,70.0
74,2019-06-09,43.0
75,2019-06-16,53.0
76,2019-06-23,53.0
77,2019-06-30,69.0
78,2019-07-07,75.0
79,2019-07-14,54.0
80,2019-07-21,53.0
81,2019-07-28,48.0
82,2019-08-04,57.0
83,2019-08-11,70.0
84,2019-08-18,77.0
85,2019-08-25,75.0
86,2019-09-01,66.0
87,2019-09-08,68.0
88,2019-09-15,73.0
89,2019-09-22,47.0
90,2019-09-29,63.0
91,2019-10-06,76.0
92,2019-10-13,82.0
93,2019-10-20,48.0
94,2019-10-27,63.0
95,2019-11-03,42.0
96,2019-11-10,44.0
97,2019-11-17,69.0
98,2019-11-24,51.0
99,2019-12-01,38.0
100,2019-12-08,76.0
101,2019-12-15,75.0
102,2019-12-22,29.0
103,2019-12-29,35.0
104,2020-01-05,88.0
105,2020-01-12,65.0
106,2020-01-19,78.0
107,2020-01-26,64.0
108,2020-02-02,71.0
109,2020-02-09,73.0
110,2020-02-16,83.0
111,2020-02-23,76.0
112,2020-03-01,56.0
113,2020-03-08,85.0
114,2020-03-15,60.0
115,2020-03-22,50.0
116,2020-03-29,56.0
117,2020-04-05,63.0
118,2020-04-12,66.0
119,2020-04-19,64.0
120,2020-04-26,58.0
121,2020-05-03,81.0
122,2020-05-10,93.0
