,geoName,means
0,Baden-Württemberg,64.0
1,Bavaria,71.0
2,Berlin,38.0
3,Brandenburg,31.0
4,Bremen,15.0
5,Hamburg,20.0
6,Hesse,47.0
7,Lower Saxony,70.0
8,Mecklenburg-Vorpommern,24.0
9,North Rhine-Westphalia,100.0
10,Rhineland-Palatinate,55.0
11,Saarland,19.0
12,Saxony,27.0
13,Saxony-Anhalt,31.0
14,Schleswig-Holstein,30.0
15,Thuringia,24.0
