,date,means
0,2018-01-07,57.0
1,2018-01-14,72.0
2,2018-01-21,60.0
3,2018-01-28,54.0
4,2018-02-04,50.0
5,2018-02-11,58.0
6,2018-02-18,72.0
7,2018-02-25,62.0
8,2018-03-04,57.0
9,2018-03-11,52.0
10,2018-03-18,64.0
11,2018-03-25,81.0
12,2018-04-01,57.0
13,2018-04-08,74.0
14,2018-04-15,61.0
15,2018-04-22,69.0
16,2018-04-29,80.0
17,2018-05-06,62.0
18,2018-05-13,52.0
19,2018-05-20,57.0
20,2018-05-27,60.0
21,2018-06-03,71.0
22,2018-06-10,46.0
23,2018-06-17,60.0
24,2018-06-24,60.0
25,2018-07-01,86.0
26,2018-07-08,50.0
27,2018-07-15,64.0
28,2018-07-22,79.0
29,2018-07-29,58.0
30,2018-08-05,68.0
31,2018-08-12,64.0
32,2018-08-19,71.0
33,2018-08-26,61.0
34,2018-09-02,52.0
35,2018-09-09,60.0
36,2018-09-16,47.0
37,2018-09-23,68.0
38,2018-09-30,77.0
39,2018-10-07,56.0
40,2018-10-14,58.0
41,2018-10-21,53.0
42,2018-10-28,33.0
43,2018-11-04,64.0
44,2018-11-11,55.0
45,2018-11-18,53.0
46,2018-11-25,48.0
47,2018-12-02,60.0
48,2018-12-09,60.0
49,2018-12-16,70.0
50,2018-12-23,24.0
51,2018-12-30,37.0
52,2019-01-06,40.0
53,2019-01-13,65.0
54,2019-01-20,77.0
55,2019-01-27,47.0
56,2019-02-03,60.0
57,2019-02-10,74.0
58,2019-02-17,54.0
59,2019-02-24,82.0
60,2019-03-03,89.0
61,2019-03-10,58.0
62,2019-03-17,67.0
63,2019-03-24,58.0
64,2019-03-31,93.0
65,2019-04-07,74.0
66,2019-04-14,61.0
67,2019-04-21,68.0
68,2019-04-28,57.0
69,2019-05-05,68.0
70,2019-05-12,70.0
71,2019-05-19,51.0
72,2019-05-26,51.0
73,2019-06-02,60.0
74,2019-06-09,74.0
75,2019-06-16,78.0
76,2019-06-23,54.0
77,2019-06-30,60.0
78,2019-07-07,70.0
79,2019-07-14,56.0
80,2019-07-21,54.0
81,2019-07-28,78.0
82,2019-08-04,76.0
83,2019-08-11,75.0
84,2019-08-18,58.0
85,2019-08-25,100.0
86,2019-09-01,49.0
87,2019-09-08,70.0
88,2019-09-15,78.0
89,2019-09-22,64.0
90,2019-09-29,60.0
91,2019-10-06,52.0
92,2019-10-13,61.0
93,2019-10-20,41.0
94,2019-10-27,70.0
95,2019-11-03,51.0
96,2019-11-10,55.0
97,2019-11-17,40.0
98,2019-11-24,49.0
99,2019-12-01,80.0
100,2019-12-08,63.0
101,2019-12-15,70.0
102,2019-12-22,30.0
103,2019-12-29,40.0
104,2020-01-05,77.0
105,2020-01-12,58.0
106,2020-01-19,94.0
107,2020-01-26,56.0
108,2020-02-02,76.0
109,2020-02-09,49.0
110,2020-02-16,48.0
111,2020-02-23,49.0
112,2020-03-01,59.0
113,2020-03-08,91.0
114,2020-03-15,57.0
115,2020-03-22,57.0
116,2020-03-29,62.0
117,2020-04-05,53.0
118,2020-04-12,53.0
119,2020-04-19,58.0
120,2020-04-26,68.0
121,2020-05-03,57.0
122,2020-05-10,76.0
