,geoName,means
0,Baden-Württemberg,83.0
1,Bavaria,46.0
2,Berlin,42.0
3,Brandenburg,31.0
4,Bremen,53.0
5,Hamburg,39.0
6,Hesse,41.0
7,Lower Saxony,78.0
8,Mecklenburg-Vorpommern,21.0
9,North Rhine-Westphalia,100.0
10,Rhineland-Palatinate,50.0
11,Saarland,9.0
12,Saxony,91.0
13,Saxony-Anhalt,84.0
14,Schleswig-Holstein,48.0
15,Thuringia,94.0
