,geoName,means
0,Baden-Württemberg,64.0
1,Bavaria,100.0
2,Berlin,40.0
3,Brandenburg,39.0
4,Bremen,70.0
5,Hamburg,65.0
6,Hesse,42.0
7,Lower Saxony,50.0
8,Mecklenburg-Vorpommern,31.0
9,North Rhine-Westphalia,44.0
10,Rhineland-Palatinate,55.0
11,Saarland,38.0
12,Saxony,45.0
13,Saxony-Anhalt,27.0
14,Schleswig-Holstein,42.0
15,Thuringia,30.0
