,geoName,means
0,Baden-Württemberg,45.0
1,Bavaria,52.0
2,Berlin,78.0
3,Brandenburg,63.0
4,Bremen,83.0
5,Hamburg,87.0
6,Hesse,60.0
7,Lower Saxony,74.0
8,Mecklenburg-Vorpommern,100.0
9,North Rhine-Westphalia,67.0
10,Rhineland-Palatinate,58.0
11,Saarland,28.0
12,Saxony,84.0
13,Saxony-Anhalt,91.0
14,Schleswig-Holstein,76.0
15,Thuringia,54.0
