,geoName,means
0,Baden-Württemberg,81.0
1,Bavaria,77.0
2,Berlin,48.0
3,Brandenburg,36.0
4,Bremen,25.0
5,Hamburg,35.0
6,Hesse,55.0
7,Lower Saxony,57.0
8,Mecklenburg-Vorpommern,29.0
9,North Rhine-Westphalia,100.0
10,Rhineland-Palatinate,62.0
11,Saarland,40.0
12,Saxony,38.0
13,Saxony-Anhalt,36.0
14,Schleswig-Holstein,50.0
15,Thuringia,32.0
