,geoName,means
0,Baden-Württemberg,71.0
1,Bavaria,71.0
2,Berlin,63.0
3,Brandenburg,32.0
4,Bremen,39.0
5,Hamburg,36.0
6,Hesse,74.0
7,Lower Saxony,69.0
8,Mecklenburg-Vorpommern,40.0
9,North Rhine-Westphalia,100.0
10,Rhineland-Palatinate,59.0
11,Saarland,40.0
12,Saxony,44.0
13,Saxony-Anhalt,36.0
14,Schleswig-Holstein,45.0
15,Thuringia,34.0
