,geoName,means
0,Baden-Württemberg,34.0
1,Bavaria,33.0
2,Berlin,100.0
3,Brandenburg,32.0
4,Bremen,0.0
5,Hamburg,74.0
6,Hesse,40.0
7,Lower Saxony,47.0
8,Mecklenburg-Vorpommern,0.0
9,North Rhine-Westphalia,42.0
10,Rhineland-Palatinate,38.0
11,Saarland,0.0
12,Saxony,57.0
13,Saxony-Anhalt,0.0
14,Schleswig-Holstein,0.0
15,Thuringia,0.0
