,geoName,means
0,Baden-Württemberg,66.0
1,Bavaria,55.0
2,Berlin,84.0
3,Brandenburg,41.0
4,Bremen,66.0
5,Hamburg,28.0
6,Hesse,100.0
7,Lower Saxony,25.0
8,Mecklenburg-Vorpommern,42.0
9,North Rhine-Westphalia,48.0
10,Rhineland-Palatinate,48.0
11,Saarland,64.0
12,Saxony,44.0
13,Saxony-Anhalt,40.0
14,Schleswig-Holstein,26.0
15,Thuringia,40.0
