,geoName,means
0,Baden-Württemberg,36.0
1,Bavaria,28.0
2,Berlin,13.0
3,Brandenburg,7.0
4,Bremen,0.0
5,Hamburg,5.0
6,Hesse,7.0
7,Lower Saxony,19.0
8,Mecklenburg-Vorpommern,0.0
9,North Rhine-Westphalia,100.0
10,Rhineland-Palatinate,6.0
11,Saarland,9.0
12,Saxony,7.0
13,Saxony-Anhalt,5.0
14,Schleswig-Holstein,6.0
15,Thuringia,2.0
