,geoName,means
0,Baden-Württemberg,57.0
1,Bavaria,50.0
2,Berlin,18.0
3,Brandenburg,0.0
4,Bremen,0.0
5,Hamburg,25.0
6,Hesse,73.0
7,Lower Saxony,72.0
8,Mecklenburg-Vorpommern,0.0
9,North Rhine-Westphalia,100.0
10,Rhineland-Palatinate,9.0
11,Saarland,0.0
12,Saxony,20.0
13,Saxony-Anhalt,0.0
14,Schleswig-Holstein,32.0
15,Thuringia,0.0
